名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/04/07(金) 21:44:00.77 ID:8dWA6wXM0<> でゃまれ！ <>かわ余 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:04:35.90 ID:76M8C43b0<> <a href="../test/read.cgi/livemegami/1680871440/809" rel="noopener noreferrer" target="_blank">&gt;&gt;809</a> <br> どんだけぱくんねん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:04:35.97 ID:+rklKLxm0<> <a href="../test/read.cgi/livemegami/1680871440/825" rel="noopener noreferrer" target="_blank">&gt;&gt;825</a> <br> こんな一般人にリプしたらおかしいだろ？無視ってなんだ？ <br> なあ！！！！！！！！！！！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:04:41.28 ID:35C6HQm60<> <a href="../test/read.cgi/livemegami/1680871440/865" rel="noopener noreferrer" target="_blank">&gt;&gt;865</a> <br> 今日追加されるから安心しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:04:44.63 ID:oeL4j6jx0<> <a href="../test/read.cgi/livemegami/1680871440/774" rel="noopener noreferrer" target="_blank">&gt;&gt;774</a> <br> 他のリプのがまともなアドバイスしてんの草なんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:04:50.69 ID:BOCHZ/ym0<> <a href="../test/read.cgi/livemegami/1680871440/871" rel="noopener noreferrer" target="_blank">&gt;&gt;871</a> <br> 返事するとは言ってないから <br> 読むだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:04:52.01 ID:RAkyw01v0<> <a href="../test/read.cgi/livemegami/1680871440/878" rel="noopener noreferrer" target="_blank">&gt;&gt;878</a> <br> 世代の高低差高過ぎて風邪引くわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:04:52.42 ID:sf2bUII80<> すいちゃんの聞きたくなったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:04:53.99 ID:KzX43bXM0<> みこち好きがんばえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:04:54.86 ID:OGeKJxo/0<> ぺっさん数字エグくね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:04:56.54 ID:6VRk3due0<> <a href="../test/read.cgi/livemegami/1680871440/809" rel="noopener noreferrer" target="_blank">&gt;&gt;809</a> <br> まじでかっさんぺこじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:04:56.80 ID:lUycGi8v0<> <a href="../test/read.cgi/livemegami/1680871440/809" rel="noopener noreferrer" target="_blank">&gt;&gt;809</a> <br> 加藤純一最強だよなぁ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:04:58.95 ID:HpLdr8KO0<> <a href="../test/read.cgi/livemegami/1680871440/878" rel="noopener noreferrer" target="_blank">&gt;&gt;878</a> <br> なんか変なの2つあるな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:00.05 ID:0/++jxlP0<> <a href="../test/read.cgi/livemegami/1680871440/879" rel="noopener noreferrer" target="_blank">&gt;&gt;879</a> <br> 100% <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:05:03.23 ID:+rklKLxm0<> ぶんぶんちゃ長かったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:03.58 ID:+64HYCIy0<> ぺこらんだむ歌って同時視聴に備えよう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:11.43 ID:ry/0z/1z0<> でも正直格ゲのプロでさえギリだぜ？ <br> ぷよぷよやテトリスのプロって言われてもねぇ&#128530; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:12.94 ID:0k5nPxKs0<> &#9730;みや&#127774;ぺこらに凸来るぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:13.45 ID:il2Gtw/P0<> 選手として出ないくせにぷよテトってどういうこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:05:15.93 ID:Tz7bJw2l0<> リペイント良い曲だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:17.75 ID:z+uVoK6Q0<> <a href="../test/read.cgi/livemegami/1680871440/858" rel="noopener noreferrer" target="_blank">&gt;&gt;858</a> <br> 30分前で5000だから直前はもっといたでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:19.33 ID:ACP0XiwK0<> ぺっさん喉が・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:20.58 ID:ufVAcLFC0<> ぺこちゃんガラガラやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:20.61 ID:jwj9B9pH0<> <a href="../test/read.cgi/livemegami/1680871440/878" rel="noopener noreferrer" target="_blank">&gt;&gt;878</a> <br> ころねすきー（このロボロボってだれだろ…？） <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:05:21.91 ID:sxZTFtfL0<> ころさんちょっと音ズレしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:05:25.36 ID:fFMC1VUp0<> 最近になって急に歌枠でホロメンの曲歌うようになってきたな <br> 前までは歌うこと自体珍しかったのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:25.61 ID:cudGCpDP0<> 喉あかんやんけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:26.24 ID:F4QMFAV/0<> ホロックス全員がリスナーのことオタクくんって読んでたの何だったんだろな <br> さいしょだけだろあれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:26.36 ID:ZRQN0XoV0<> <a href="../test/read.cgi/livemegami/1680871440/879" rel="noopener noreferrer" target="_blank">&gt;&gt;879</a> <br> 流石に競争率高すぎて部屋に入れないんじゃねーかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:26.56 ID:g4cyfKcS0<> <a href="../test/read.cgi/livemegami/1680871440/795" rel="noopener noreferrer" target="_blank">&gt;&gt;795</a> <br> ファンみんなにリプ返していけってか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:28.60 ID:4J6tOw500<> ぺこら喉やば <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:28.60 ID:vjBqxaMC0<> ぺっさん、あめみや凸る可能性高いけどスルー頼むぞ　王の威厳を見せろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:32.11 ID:RAkyw01v0<> <a href="../test/read.cgi/livemegami/1680871440/899" rel="noopener noreferrer" target="_blank">&gt;&gt;899</a> <br> ライブでも盛り上がったからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:33.43 ID:+VtrHkc30<> さすがにみこちの歌枠はぺこらにとってデバフにはならないだろ… <br> さすがに… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:05:33.69 ID:YD0QemDU0<> <a href="../test/read.cgi/livemegami/1680871440/858" rel="noopener noreferrer" target="_blank">&gt;&gt;858</a> <br> エアーズロック！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:34.70 ID:QQrxZa/d0<> ぺこちゃん…今日も喉が…！！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:35.53 ID:BOCHZ/ym0<> やっべ単発失礼倶楽部に安価つけちゃったよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:36.03 ID:cav5EU5L0<> かなたそまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:36.13 ID:fAKXFL460<> <a href="../test/read.cgi/livemegami/1680871440/360" rel="noopener noreferrer" target="_blank">&gt;&gt;360</a> <br> 無許可ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:37.11 ID:XIXW+TGA0<> <a href="../test/read.cgi/livemegami/1680871440/809" rel="noopener noreferrer" target="_blank">&gt;&gt;809</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:40.10 ID:lUycGi8v0<> ぺこら喉やりました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:05:42.04 ID:kJoW+Zn70<> この声で明日からまたドラクエやるんかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:43.29 ID:Sc0hhrXG0<> ぺっさんマジか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:43.44 ID:BXZsVsOt0<> <a href="../test/read.cgi/livemegami/1680871440/871" rel="noopener noreferrer" target="_blank">&gt;&gt;871</a> <br> これマリアン <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:05:47.91 ID:tNZ/p2hA0<> たいよう <br> ぺこらにも来て <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:48.83 ID:POxmHDmt0<> <a href="../test/read.cgi/livemegami/1680871440/878" rel="noopener noreferrer" target="_blank">&gt;&gt;878</a> <br> そうか？ <br> 俺はマジンガー聞きたかったよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:49.66 ID:VfWEKO/B0<> かなたそまじか・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:51.88 ID:NBI/1uW20<> <a href="../test/read.cgi/livemegami/1680871440/774" rel="noopener noreferrer" target="_blank">&gt;&gt;774</a> <br> このあめみやのリプ欄おぞましすぎて笑った <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:53.64 ID:t/r/EgrY0<> <a href="../test/read.cgi/livemegami/1680871440/809" rel="noopener noreferrer" target="_blank">&gt;&gt;809</a> <br> 暇さえあればかっさんのパクリ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:55.52 ID:KB3xnP8e0<> <a href="../test/read.cgi/livemegami/1680871440/892" rel="noopener noreferrer" target="_blank">&gt;&gt;892</a> <br> ロボロボとホロXの悪口やめなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:56.29 ID:h+XzqqdN0<> 実は灼熱メン限の方が面白かった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:57.93 ID:ptOmkltR0<> ぺっさん彼氏とイチャイチャしすぎて枯れたか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:05:59.87 ID:cXSs2gGR0<> <a href="../test/read.cgi/livemegami/1680871440/774" rel="noopener noreferrer" target="_blank">&gt;&gt;774</a> <br> これたいようメチャクチャ叩かれてるけどそんな悪くなくね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:04.69 ID:RAkyw01v0<> <a href="../test/read.cgi/livemegami/1680871440/795" rel="noopener noreferrer" target="_blank">&gt;&gt;795</a> <br> 失礼──── <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:04.80 ID:YA4h0Ord0<> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;) 次こそはWAO!!! <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:05.47 ID:ssGNKC8u0<> ところでみちこって今日同時視聴するんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:05.97 ID:cUwyaBDu0<> ぺっさん声死んでます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:09.84 ID:5HLSAzQN0<> 質 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:11.02 ID:/ai+C2X70<> 常夜リペイントはフェス終わってから40万ぐらい伸びてる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:12.89 ID:FIdyekI20<> 出ないのに練習する女 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:15.40 ID:meAgwEAq0<> <a href="../test/read.cgi/livemegami/1680871440/930" rel="noopener noreferrer" target="_blank">&gt;&gt;930</a> <br> 真面目に歌ってたからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:16.42 ID:Fzzuamyp0<> <a href="../test/read.cgi/livemegami/1680871440/899" rel="noopener noreferrer" target="_blank">&gt;&gt;899</a> <br> ライブであんな盛り上がるとはな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:18.94 ID:cgX50Hyy0<> セックスで喘ぎすぎたぺこか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:20.14 ID:DFIyp7P/0<> <a href="../test/read.cgi/livemegami/1680871440/581" rel="noopener noreferrer" target="_blank">&gt;&gt;581</a> <br> もこうも <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:22.31 ID:ilZwymxH0<> ぷよテト界隈ってこんな気持ち悪い界隈なの？？ <br> シュバ裏すぎでマジできもちわるいんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:26.62 ID:Q61wSxMY0<> ぺっさんこれ流石に休んだほうが良かったろ <br> 声ヤバいやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:28.29 ID:jvALAtb/0<> <a href="../test/read.cgi/livemegami/1680871440/931" rel="noopener noreferrer" target="_blank">&gt;&gt;931</a> <br> 通報していい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:29.08 ID:OQFflvN30<> <a href="../test/read.cgi/livemegami/1680871440/932" rel="noopener noreferrer" target="_blank">&gt;&gt;932</a> <br> これ一つだけなら有難いアドバイスだけど、その前の行動がキツすぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:29.49 ID:uHYdKCZY0<> <a href="../test/read.cgi/livemegami/1680871440/858" rel="noopener noreferrer" target="_blank">&gt;&gt;858</a> <br> やってんねぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:29.59 ID:GJvnNR6L0<> <a href="../test/read.cgi/livemegami/1680871440/484" rel="noopener noreferrer" target="_blank">&gt;&gt;484</a> <br> ピンクレディーが数字出る曲とは知らんかったわ <br> なんで他のホロメンは歌わないんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:29.61 ID:gOrfzYvS0<> 6期のオリ曲普通に当たりだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:33.08 ID:qrH+DS580<> <a href="../test/read.cgi/livemegami/1680871440/900" rel="noopener noreferrer" target="_blank">&gt;&gt;900</a> <br> かもしれんがこうはならんくない？ <br> もう俺わからん同接こわいわ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:35.44 ID:+rklKLxm0<> 足舐めは屈辱じゃない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:38.77 ID:+64HYCIy0<> いつのだよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:39.33 ID:fdgjlVDr0<> 2日連続声死んでるけど心配だね&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:39.40 ID:sf2bUII80<> 腐ってるだろストゼロ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:39.76 ID:sxZTFtfL0<> ころさんのコールどりゃあああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:40.48 ID:6r22qEpX0<> ぺこら今日ぷよテトかよ <br> 絶対あめみやシュバってくるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:42.53 ID:FMowOarG0<> みこち汚いよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:43.53 ID:iOCExdcw0<> みこちストゼロハマってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:44.90 ID:+SD9N5LH0<> 花粉で喉やられたんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:45.44 ID:KB3xnP8e0<> <a href="../test/read.cgi/livemegami/1680871440/938" rel="noopener noreferrer" target="_blank">&gt;&gt;938</a> <br> ライブ良かったもんなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:46.31 ID:RI2JlPPj0<> みこちストゼロ飲んでたのいつだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 22:06:48.13 ID:p2x83NFc0<> ござる！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:48.96 ID:fLxfUKBB0<> え？飲みかけのストゼロ放置してるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:49.25 ID:ufVAcLFC0<> みこち歌いながら酒飲むのはやめろ <br> 喉に悪過ぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 22:06:49.64 ID:EWm2r8If0<> <a href="../test/read.cgi/livemegami/1680871440/878" rel="noopener noreferrer" target="_blank">&gt;&gt;878</a> <br> きてよパーマンから始める人なんて世界でころさんしかいないな <>
