名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/25(火) 11:22:38.46 ID:d9Xyck2t0<> 許せねえよ <>ビッグモーター&#12791;アンスレ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:08.97 ID:hvhAl6bU0<> <a href="../test/read.cgi/livemegami/1690251758/741" rel="noopener noreferrer" target="_blank">&gt;&gt;741</a> <br> 気になって見に行ったら近所の国道沿いの店も木がなかったは <br> 国道から車が見えるようにしてんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:09.45 ID:PL1fJZBP0<> ここのレスを見ればわかる <br> 質のある配信なんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:13.04 ID:HuRF9vS+0<> <a href="../test/read.cgi/livemegami/1690251758/876" rel="noopener noreferrer" target="_blank">&gt;&gt;876</a> <br> ビグモン <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:49:13.96 ID:Ok6X8adG0<> <a href="../test/read.cgi/livemegami/1690251758/748" rel="noopener noreferrer" target="_blank">&gt;&gt;748</a> <br> ローレンってRUSTで山ちゃんと絡んだ時にリスナーが騒いだから30分くらい説教したんだっけ <br> 相当恨まれてそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:18.92 ID:4pdev4bQ0<> ノルマ設定したのは誰？？？ <br> ノルマ設定したのは誰？？？ <br> ノルマ設定したのは誰？？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:19.16 ID:pXPPPrOy0<> ホロメンにビッグモーターの案件だせばワンチャン <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:49:20.14 ID:wdIC51b+0<> 社長がずっとめちゃくちゃ他人事なの笑うわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:49:24.64 ID:Helfuu970<> <a href="../test/read.cgi/livemegami/1690251758/731" rel="noopener noreferrer" target="_blank">&gt;&gt;731</a> <br> 草も生えんわこんなん <br> いやマジで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:25.64 ID:n542RUnW0<> 誹謗中傷！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:26.28 ID:MMf+DtUv0<> <a href="../test/read.cgi/livemegami/1690251758/859" rel="noopener noreferrer" target="_blank">&gt;&gt;859</a> <br> なにか足りないでござるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:49:26.69 ID:zzmntFId0<> <a href="../test/read.cgi/livemegami/1690251758/882" rel="noopener noreferrer" target="_blank">&gt;&gt;882</a> <br> 死人に口なしwwwww雑魚ダウン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:27.34 ID:DNSbnLJe0<> ビグモありがとう！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:27.52 ID:3s1fmYfo0<> 社長は悪くないわ <br> 社員訴えるべ&#128170; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:28.17 ID:Tc7CkXlM0<> 社長「俺は悪くねぇ！！！」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:49:41.68 ID:NcpgouYF0<> <a href="../test/read.cgi/livemegami/1690251758/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> 答えやん&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:44.63 ID:5xeRczyj0<> ラインはまずいぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:49:47.34 ID:QG0dsbZK0<> 工場長だけ尻尾切りされてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:49.20 ID:/jJenqC70<> <a href="../test/read.cgi/livemegami/1690251758/570" rel="noopener noreferrer" target="_blank">&gt;&gt;570</a> <br> どりゃああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:49:53.59 ID:KWuQFAvd0<> この社長刑事告訴されたりしないん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:54.87 ID:kliM8T9h0<> トカゲに尻尾にされそうなやつの身の安全確保したほうがよくない？大丈夫これ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:49:57.38 ID:2lHovkTa0<> ぶっちゃけ街路樹って何のためにあるの？邪魔じゃん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:50:03.86 ID:RYLivYlI0<> アンチ消えろ <br> ビッグモータースを守る <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:50:05.27 ID:FKmvCO180<> ビグーラさぁ <br>  <br>  <br>  <br>  <br>  <br> 詫び石くらい用意しよ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:50:06.45 ID:fMzSEEk60<> <a href="../test/read.cgi/livemegami/1690251758/829" rel="noopener noreferrer" target="_blank">&gt;&gt;829</a> <br> 命をもって償わされて草ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:50:09.14 ID:d0/cSLXe0<> <a href="../test/read.cgi/livemegami/1690251758/868" rel="noopener noreferrer" target="_blank">&gt;&gt;868</a> <br> そうかそうか <br> 役員は悪くないなぁ() <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:50:10.73 ID:f+exT2DB0<> <a href="../test/read.cgi/livemegami/1690251758/829" rel="noopener noreferrer" target="_blank">&gt;&gt;829</a> <br> <a href="../test/read.cgi/livemegami/1690251758/839" rel="noopener noreferrer" target="_blank">&gt;&gt;839</a> <br> L.A.で毎月逮捕される売春婦の9割が韓国人と韓国紙報じる <br>  <br> 韓国の女性グループ、米国で売春婦に間違われ空港に１５時間　入国できずそのまま帰国 <br>  <br>  <br> ●　現在でも日本に5万人、米国に3万人の売春婦を輸出する韓国 <br>  <br>  <br> 男は整形強姦魔 女は整形売春婦 グロ しかいない国 <br>  <br> セックスワーカーの割合が高い国（/1万人） <br>  <br> 1.ベネズエラ 119 <br> 2.韓国 110 <br> 3.ペルー 102 <br> 4.フィリピン85 <br> 5.ナイジェリア 63 <br> 6.中国 60 <br> 7.ブラジル 53 <br> 8.マレーシア 52 <br> 9.ドイツ 49 <br> 10.タイ 45 <br>  <br> 参考 アメリカ 32 日本 11 <br>  <br> 韓国で検挙された日本人の性犯罪 男：０人 <br> 韓国で検挙された日本人の売春女：０人 <br>  <br> 日本で検挙された韓国人の性犯罪男：１０５８人 <br> 日本で検挙された韓国人の売春女：４１１２人 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:15.46 ID:M32mSKbe0<> 社長のラインであったら笑えるよwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:25.52 ID:rDK300UL0<> カワボどりゃあああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:32.54 ID:mGUupizd0<> 「工場長全員犯罪者です！オレは無罪！」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:35.25 ID:hr8Is4Q60<> つまり社員が勝手に全国で同時多発的に除草剤撒いたりゴルフボールで車壊してた...ってコト！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:40.00 ID:IPRo8s6u0<> ビグモンどういう流れ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:50:42.02 ID:/C3HfoHn0<> だからビッグモーターはオカルト的存在で周囲の生命を枯らす結界なんだって。 <br> 枯葉剤や除草剤なんて使ってなくて、ただそこに在るだけで禍を招く怪異存在なんだって。 <br> 俺はビッグモーターを信じてるぞ。店舗見やすくする為に街路樹枯らすなんて非人道的行いはしてへんと信じるぞ。 <br> 全てはマナ汚染が原因や <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:48.06 ID:RpzlAbc70<> これ聞いても社長のアンチしてるキチガイアンチはjpnknへ移住しろよ <br> 女神にいらないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:50:48.42 ID:d0/cSLXe0<> <a href="../test/read.cgi/livemegami/1690251758/829" rel="noopener noreferrer" target="_blank">&gt;&gt;829</a> <br> そりゃ天誅くらうわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:50:50.70 ID:k06/e18E0<> 工場長には罪を償ってもらうで草ｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:50.71 ID:buc2kKK50<> <a href="../test/read.cgi/livemegami/1690251758/922" rel="noopener noreferrer" target="_blank">&gt;&gt;922</a> <br> 街路樹枯らす指示でまずされる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:53.49 ID:WzDHHNZM0<> ビックモーター飽きた <br> ラミィはよ配信しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:53.82 ID:+zgBsEzw0<> 社長 <br> 「俺は悪くねええええ」 <br> 「工場長と板金部門が勝手にノルマのためにやったんだああああ」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:56.53 ID:aw+eYCHm0<> ニヤニヤしとんなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:56.63 ID:HuRF9vS+0<> しどろもどろで草なんだ&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:58.01 ID:MMf+DtUv0<> 俺の近所のビッグモーターは街路樹枯れてないから信じていいか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:50:58.98 ID:36jziSr10<> 何人か消されそうで怖いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:51:03.23 ID:Ok6X8adG0<> <a href="../test/read.cgi/livemegami/1690251758/924" rel="noopener noreferrer" target="_blank">&gt;&gt;924</a> <br> 予算を使い切って既得権益キープ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:51:04.28 ID:68Xp/SE70<> <a href="../test/read.cgi/livemegami/1690251758/797" rel="noopener noreferrer" target="_blank">&gt;&gt;797</a> <br> wikiでも見るといいよ <br> 旧三井住友銀行はわかしお銀行に吸収合併されて法人格は消滅した。その後わかしお銀行が商号変更して三井住友銀行となった <br> るーちゃんもカバーから消滅したのなら理屈上復活できるね&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:09.94 ID:hpKel1cw0<> 社長役員ヤバすぎて弁護士困惑してそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:10.25 ID:Pu9DhmMm0<> <a href="../test/read.cgi/livemegami/1690251758/924" rel="noopener noreferrer" target="_blank">&gt;&gt;924</a> <br> 子供達がセミ取るために必要 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:51:12.08 ID:pHg0P06r0<> かねちリズムで喋ります <br> 配信者向きです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:12.94 ID:pueJl+900<> <a href="../test/read.cgi/livemegami/1690251758/933" rel="noopener noreferrer" target="_blank">&gt;&gt;933</a> <br> 社長を陥れるために裏で結託してたんだろうな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:51:13.32 ID:BSRCCPNS0<> <a href="../test/read.cgi/livemegami/1690251758/929" rel="noopener noreferrer" target="_blank">&gt;&gt;929</a> <br> わざわざ女神で安倍のレスにコピペすると <br> かネトウヨも大変だな… <br> 統一教会信者？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:20.79 ID:x7FZxy4v0<> まぁ、コンサルに丸投げした評価基準の運用結果で社長が実態知らなかったってのは押し通せる可能性はあるけど <br> それなら役員数人は生贄にせんとなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:21.64 ID:cfGgQDaB0<> <a href="../test/read.cgi/livemegami/1690251758/944" rel="noopener noreferrer" target="_blank">&gt;&gt;944</a> <br> 降格されてるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:35.19 ID:hr8Is4Q60<> え、自分のこと理詰めだとおもってんの！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:51:37.04 ID:RYLivYlI0<> 社長がASMRやったらビグアンもすぐどうせ射精するくせに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:42.52 ID:m0iZhikU0<> そう考えるとカバーってホワイト企業だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:51.97 ID:HuRF9vS+0<> <a href="../test/read.cgi/livemegami/1690251758/956" rel="noopener noreferrer" target="_blank">&gt;&gt;956</a> <br> でゃまれ！&#127812;&#128166; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:51:51.96 ID:OEBfUNDU0<> 工場長のファンネって工員？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:57.66 ID:buc2kKK50<> <a href="../test/read.cgi/livemegami/1690251758/933" rel="noopener noreferrer" target="_blank">&gt;&gt;933</a> <br> 現場がかってに同時多発的にやった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:51:58.29 ID:WzDHHNZM0<> ここヤフコメみたいにキモくなってきたな&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:52:01.51 ID:hBNWK4D50<> でもさぁ&#12316; <br> 社長が統括マネージャーになったらサボり組はいなくなるよね？ <br>  <br> 兼重ホロに来い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:52:04.78 ID:OHqUTO5h0<> <a href="../test/read.cgi/livemegami/1690251758/924" rel="noopener noreferrer" target="_blank">&gt;&gt;924</a> <br> 環境緑化 <br> 運転手の視線誘導 <br> 大気改善 <br> 延焼防止 <br> 熱遮断 <br> 土壌の強化 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:52:06.42 ID:M32mSKbe0<> 理詰めの行きすぎたリーダーシップ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:52:09.00 ID:CCE6dSAO0<> <a href="../test/read.cgi/livemegami/1690251758/944" rel="noopener noreferrer" target="_blank">&gt;&gt;944</a> <br> 工場長辞めたんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:52:09.65 ID:ftjAS6D60<> 街路樹枯らすなんて発想が出るのは自分が王だと思い込んでるからでるこいつを許すな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:52:10.78 ID:hr8Is4Q60<> 理を詰めずに靴下にゴルフボール詰めてたのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:52:12.22 ID:4d/XXS5i0<> <a href="../test/read.cgi/livemegami/1690251758/957" rel="noopener noreferrer" target="_blank">&gt;&gt;957</a> <br> ホロメンゴルフボールで叩いてもいいことないし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:52:16.16 ID:ou6mtk7g0<> 工場長は白目でソラキレイやな <br> 一体誰を信じて業績を伸ばそうとしたのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:52:20.30 ID:C4uGrS5m0<> <a href="../test/read.cgi/livemegami/1690251758/957" rel="noopener noreferrer" target="_blank">&gt;&gt;957</a> <br> メルさんのストーカー… <br> マリンのボイス流出… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:52:20.67 ID:+w6A8OOY0<> 企業風土どらゃああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:52:21.32 ID:YhGM2uaS0<> 逆にバリウムが頑張れとしか思わん <br> 今のホロはかつて配信で成功した事を忘れ隙だらけだ <br> いくらでも食って良い、話題になる土壌、時間帯は好き放題だ <br> 無銭？ニート？関係無い <br> そもそもが先ず話題に同接を確保しないと始まらない <br> 小難しいアレコレは、大手ブログに纏めらるストリームになってから考えろ <br>  <br> そもそもバリウムなんてアンスレのおもちゃがいい所で <br> オタク界隈では全く話題になって無いんだよ、本当にそこから始めないと <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:52:23.89 ID:zWOpf56l0<> 実際知らないことはありうる <br> 一流の仕事人は黒いことをするときは上に何も具体的なことを言わずにやるもんだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:52:24.90 ID:SWAI3xUH0<> 工場長ビクビクで草&#129315; <>
