名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/05/21(日) 20:02:38.56 ID:ao3u7ckt0<> ですですわ～ <>サロメオリ曲お披露目 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:32:29.55 ID:uRKft+J30<> <a href="../test/read.cgi/livemegami/1684666958/820" rel="noopener noreferrer" target="_blank">&gt;&gt;820</a> <br> 大半はコメ拾ってもらいたいあまりに頓珍漢なことを言うからじゃない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:32:30.51 ID:uYcgAl8h0<> ぺこーらいい実況してるわ <br> すばらしいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:32:33.18 ID:FXaHrljF0<> ぺこちゃん色んな配信者知ってるね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:32:35.25 ID:8NkW9jTE0<> よわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:32:36.66 ID:P7a4U0M80<> これにしようかな？←かっさんの真似すんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:32:37.70 ID:vR9h5R8H0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:32:38.06 ID:ON4Dc1ag0<> ざっこ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:32:40.35 ID:39YX/Yw90<> なんこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:32:40.56 ID:ACRwSjIk0<> ミノリュのティアキンおもろいんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:32:42.12 ID:TX/R6HI80<> 弱すぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:32:43.05 ID:+Jic7aSg0<> ぺこらなんで急に男の名前出しまくってるの？ <br> コーン焼きか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:32:44.55 ID:B2pB2csM0<> <a href="../test/read.cgi/livemegami/1684666958/819" rel="noopener noreferrer" target="_blank">&gt;&gt;819</a> <br> ブレワイコンプしてティアキンも同じくコンプしたらこよキン見るんだ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:32:47.83 ID:hjf2mqvV0<> ぺこーらつえええええええええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:32:50.02 ID:c8uLBy5c0<> <a href="../test/read.cgi/livemegami/1684666958/775" rel="noopener noreferrer" target="_blank">&gt;&gt;775</a> <br> ゆめにっきib魔女の家ぐらいだなやってるのは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:32:52.42 ID:dAvmFLIg0<> どりゃああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:32:52.42 ID:YAAMSW1/0<> ふふってなった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:06.46 ID:Cu2TTE7F0<> なんかここ過疎ってない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:07.64 ID:j1jEpUwR0<> こいつ許せねえよ… <br> https://i.imgur.com/2uMOb3T.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:08.93 ID:ciVtahjj0<> <a href="../test/read.cgi/livemegami/1684666958/880" rel="noopener noreferrer" target="_blank">&gt;&gt;880</a> <br> 最近顕著 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:11.82 ID:DUITjtp30<> <a href="../test/read.cgi/livemegami/1684666958/798" rel="noopener noreferrer" target="_blank">&gt;&gt;798</a> <br> 日曜の空き巣でこの数字はゴミだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:33:12.46 ID:uRKft+J30<> <a href="../test/read.cgi/livemegami/1684666958/812" rel="noopener noreferrer" target="_blank">&gt;&gt;812</a> <br> 単発ガイジやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:17.37 ID:r5rM8qX30<> <a href="../test/read.cgi/livemegami/1684666958/775" rel="noopener noreferrer" target="_blank">&gt;&gt;775</a> <br> クソ長えだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:33:21.58 ID:Tld8rNE/0<> <a href="../test/read.cgi/livemegami/1684666958/820" rel="noopener noreferrer" target="_blank">&gt;&gt;820</a> <br> スバル、ぺこらに関しては全体的に音量もっと上げて欲しいけどメンシ入ってるやつにアホが多いから全然治らん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:33:22.56 ID:TX/R6HI80<> (迫真) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:23.15 ID:FZOgk39n0<> <a href="../test/read.cgi/livemegami/1684666958/820" rel="noopener noreferrer" target="_blank">&gt;&gt;820</a> <br> メンバーはぺこらの声以外ノイズで本音はゲーム音消してって思ってるのが多いからでは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:27.08 ID:eAK2bZUA0<> <a href="../test/read.cgi/livemegami/1684666958/880" rel="noopener noreferrer" target="_blank">&gt;&gt;880</a> <br> HIKAKINの切り抜きが忘れられなくなってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:28.76 ID:936Hcfz70<> ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!! <br> https://i.imgur.com/AGJTo3L.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:33:36.21 ID:ON4Dc1ag0<> なんも感動湧かねえ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:33:36.09 ID:EKmxZJiU0<> ぺこーら本当にキッズチャンネルになっちまったんだな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:36.72 ID:39YX/Yw90<> <a href="../test/read.cgi/livemegami/1684666958/886" rel="noopener noreferrer" target="_blank">&gt;&gt;886</a> <br> ぺこりんちょした <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:33:37.46 ID:+Jic7aSg0<> <a href="../test/read.cgi/livemegami/1684666958/889" rel="noopener noreferrer" target="_blank">&gt;&gt;889</a> <br> で、なんでお前の推しは配信しないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:37.05 ID:OdN0Xk9q0<> <a href="../test/read.cgi/livemegami/1684666958/839" rel="noopener noreferrer" target="_blank">&gt;&gt;839</a> <br> 麻酔というか鎮静剤だな <br> 血管に入ってきたなって感じた瞬間に意識がふわっとして一瞬で眠れる感じ <br> ふわふわの状態が続くと気持ちよさそうだと思ったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:43.86 ID:N4Vo+dQz0<> &#129313; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:44.27 ID:nsRB2Az20<> 　　　　　　　／￣￣￣￣＼ <br> 　　　　　　/;;::　　　　　　　::;ヽ <br> 　　　　　　|;;:: ｨ●ｧ　　ｨ●ｧ::;;| <br> 　　　　　　|;;::　　　　　　　　::;;| <br> 　　　　　　|;;:: 　　c{　っ　　::;;| <br> 　　　　　　 |;;::　　＿＿　　::;;;| <br> 　　　　　　 ヽ;;::　　ー　　::;;／ <br> 　　　　　　　　＼;;::　　::;;／ <br> 　　　　　　　　　 |;;::　 ::;;| <br> 　　　　　　　　　 |;;::　 ::;;| <br> 　　　／￣￣￣　　　　 ￣￣￣＼ <br> 　　　|;;::　　　　　　　　　　　　　　::;;| <br> 　　　|;;::　　　　　　　　　　　　　　::;;| <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:44.38 ID:SlLL5KPv0<> https://i.imgur.com/JwIXVZq.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:45.93 ID:ecdmaCFI0<> お前…うざいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:33:48.76 ID:y2mLSBw70<> いやあああああああああああ <br> 男の声ええええええええええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:02.36 ID:aFf6LamQ0<> もう持ってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:05.83 ID:ACRwSjIk0<> つーか音量なんて自分で聞いて確認すれば良くない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:05.71 ID:GSIfnpnt0<> ロボ子さんとキメセクしてえなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:08.66 ID:mHP3atDO0<> <a href="../test/read.cgi/livemegami/1684666958/752" rel="noopener noreferrer" target="_blank">&gt;&gt;752</a> <br> あれは別に再放送でもいいんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:10.98 ID:TX/R6HI80<> 金の盾持ってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:10.83 ID:HAl4/7N/0<> <a href="../test/read.cgi/livemegami/1684666958/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> クソしかいないw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:11.64 ID:uRKft+J30<> <a href="../test/read.cgi/livemegami/1684666958/892" rel="noopener noreferrer" target="_blank">&gt;&gt;892</a> <br> スバルは叫ぶことが多いからわざと低めにしてるんかなって思ってる <>
うんこ&#128169;<>sage<>2023/05/21(日) 20:34:12.11 ID:f5D4Au560<> <a href="../test/read.cgi/livemegami/1684666958/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)7歳とかババアやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:16.12 ID:BYO6KBzW0<> 金盾...ふーたん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:18.22 ID:ZS9KpH+i0<> また激さんが女喰ってる… <br> https://i.imgur.com/3ZNOkO6.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:19.99 ID:zPYaQXXJ0<> <a href="../test/read.cgi/livemegami/1684666958/813" rel="noopener noreferrer" target="_blank">&gt;&gt;813</a> <br> でも時々なにもかもどうでもよくなっちゃうことあるよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:23.86 ID:JPZS1WOF0<> なんでそこは勇者RPなんだよこのゲーム <br> 実況者っぽいセリフでいいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:23.81 ID:4g1gTFxe0<> もっとキヨとかもこうあたりのゲーム実況者のネタ入れろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:27.99 ID:Ta6X7ZXx0<> やべえロボ子さんエロすぎ <br> https://i.imgur.com/9XzTdbL.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:29.13 ID:xWu22oNH0<> これ、フレア出来ねぇじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:31.75 ID:y2mLSBw70<> 時間余った <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:33.26 ID:vR9h5R8H0<> 30分で終わって草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:32.90 ID:WWSda94M0<> <a href="../test/read.cgi/livemegami/1684666958/839" rel="noopener noreferrer" target="_blank">&gt;&gt;839</a> <br> モルヒネなんかの原料はアヘンだし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:35.28 ID:LYzb2opp0<> 3期全員もっとる金盾 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:36.85 ID:39YX/Yw90<> おわりましたね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:37.04 ID:ON4Dc1ag0<> このゲームフレアにやらせるか <br> 最後の反応気になる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:37.04 ID:Uk1EzXz80<> <a href="../test/read.cgi/livemegami/1684666958/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> ロボロボのライブ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:37.17 ID:ei7mGbhC0<> うーん <br>  <br>  <br>  <br> クソゲー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:38.94 ID:dDRfxg9R0<> bgm上がってるじゃん <br> ちゃんとコメント読んでるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:39.97 ID:YAAMSW1/0<> 金盾昔のことすぎて記憶になさそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:41.37 ID:Tg8xCB8w0<> ぺこちゃん義務実況終わりました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:41.79 ID:a05opYTi0<> ゲーム音小さすぎて何にも楽しめなかったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:43.42 ID:edOufa/i0<> ぬか漬けパリピマンよく見るよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:46.26 ID:/pWfe0RU0<> まあぺこらはバテン・カイトス狙ってるからそれまで待て <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:48.36 ID:B2pB2csM0<> <a href="../test/read.cgi/livemegami/1684666958/859" rel="noopener noreferrer" target="_blank">&gt;&gt;859</a> <br> 今もうガイドラインで出来ないじゃん <br> 音量が変でもその設定にした人を尊重見守りして応援しなきゃだし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:52.04 ID:uYcgAl8h0<> はっや <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:54.78 ID:TX/R6HI80<> 尺余り <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:54.91 ID:h2Jlq13B0<> &#129313;ﾎﾟｯﾎﾟｯﾎﾟｯ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:34:54.90 ID:rZHv1Q3m0<> <a href="../test/read.cgi/livemegami/1684666958/743" rel="noopener noreferrer" target="_blank">&gt;&gt;743</a> <br> スマホのスピーカーだと普通にBGMも聞こえたわ <br> スピーカーからもさっきより聞こえるようになったから調整したんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:34:58.85 ID:QzSiSyK/0<> なんだったんだこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:35:01.10 ID:ecdmaCFI0<> ぺこちゃんの雑談配信いいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:35:04.87 ID:Ha92ao330<> ぺこらこういうゲーム持ち上げてたら実況つまらなくなるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:35:04.73 ID:4mvDCweO0<> みんな金盾持ってるな！よしっ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:35:06.22 ID:c8uLBy5c0<> <a href="../test/read.cgi/livemegami/1684666958/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> 7周年ってこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:35:08.22 ID:iMNdWL780<> <a href="../test/read.cgi/livemegami/1684666958/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> かなロボって初めて見た <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:35:08.41 ID:UPWxpOiQ0<> 金の盾で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:35:09.76 ID:VxcvU3ht0<> まじでコーン焼き狙いすぎやなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:35:11.71 ID:4uoqkTBJ0<> これ中学生が作ったん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:35:13.34 ID:1AIIyClX0<> <a href="../test/read.cgi/livemegami/1684666958/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> 左ラミィ右余 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:35:15.59 ID:GSIfnpnt0<> <a href="../test/read.cgi/livemegami/1684666958/920" rel="noopener noreferrer" target="_blank">&gt;&gt;920</a> <br> &#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:35:16.22 ID:ZS9KpH+i0<> ちーめろ&#12316;&#128557;&#128557;&#128557; <br> https://i.imgur.com/9aUKynq.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:35:21.01 ID:OwMWK8QV0<> ロベルがやってた実写版のやつは流石にホロメンやらんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:35:23.58 ID:ON4Dc1ag0<> クソゲーか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:35:26.51 ID:DRB7LPbi0<> <a href="../test/read.cgi/livemegami/1684666958/916" rel="noopener noreferrer" target="_blank">&gt;&gt;916</a> <br> 激っさんってカップル相手でもその気になればどっちか寝取れそうだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:35:36.67 ID:6BdjWZbj0<> まったかねー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:35:39.62 ID:8NkW9jTE0<> <a href="../test/read.cgi/livemegami/1684666958/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> かなたそ&#129303; <br> シルエットは誰だろ <>
