名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/30(日) 16:10:48.76 ID:KzsLfdXu0<> 夏だが <>(・o・&#10052;) 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:09.12 ID:UJ+0hs+/0<> <a href="../test/read.cgi/livemegami/1690701048/466" rel="noopener noreferrer" target="_blank">&gt;&gt;466</a> <br> 多少遅くなってもメメントス入れるとこまで進めて裏でやっておくこよりのムーブは正解 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:09.30 ID:Epvxh6IK0<> ルーナ正直滑ったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:09.38 ID:BafeqSf20<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:09.50 ID:HQdcqIVG0<> ぼったち草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:10.03 ID:5qZ/DDbB0<> うなああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:12.24 ID:2YKTG+SM0<> 棒立ちです… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:12.30 ID:PNJzz39r0<> Taiji泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:12.64 ID:Iy0XwWon0<> 騎乗位質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:12.88 ID:joVXuVxZ0<> んな姫盛り上げ方わかってんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:13.62 ID:8sjJFqIr0<> ぼやけてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:13.82 ID:twKPaaqQ0<> ルーナｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:14.16 ID:7feFtqaU0<> うなうなうなうなうなあああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:14.75 ID:MlHnzop50<> 棒立ちwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:14.87 ID:OmqV+1xU0<> 演出姫森ルーナどりゃああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:15.06 ID:LTEhDkzC0<> いいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:15.27 ID:487P/Z0U0<> 質がすごき <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:15.77 ID:EuGkMT2g0<> んななんななんななんんなななｎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:15.89 ID:OiCGmMKI0<> んなんなんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:15.78 ID:mD6X71eY0<> んなんな言うとります <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:16.03 ID:whhNwLYv0<> バツをモーションでやるんだ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:16.36 ID:wGMAtBBB0<> <a href="../test/read.cgi/livemegami/1690701048/419" rel="noopener noreferrer" target="_blank">&gt;&gt;419</a> <br> 基本指示厨の言いなりで考察もカンニングなところがウケてるんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:16.44 ID:WY2pb7Ir0<> グロ背景 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:16.32 ID:mujX8+Ly0<> んなたん騎乗位です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:17.03 ID:czjpGE0x0<> ルーナ義務ガイガイ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:17.29 ID:1aWrFdyn0<> 質すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:17.49 ID:8iSlS1eM0<> 動くのそっちかいw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:17.98 ID:8/BAp9lZ0<> うなぁあああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:18.55 ID:K+kuBqrQ0<> ルーナ質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:18.87 ID:RBp74qo/0<> <a href="../test/read.cgi/livemegami/1690701048/273" rel="noopener noreferrer" target="_blank">&gt;&gt;273</a> <br> 一昔前なら50000ぐらい行ってそうな <br> 放流と空き巣具合だったがなぁ&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:19.42 ID:cPrCPwKK0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:19.89 ID:MsRywd+v0<> ※立ってるだけです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:20.08 ID:PL8SVFiv0<> ルーナさあwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:19.98 ID:UHofzBww0<> <a href="../test/read.cgi/livemegami/1690701048/870" rel="noopener noreferrer" target="_blank">&gt;&gt;870</a> <br> へー <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:20.60 ID:LNpnTC/w0<> ルーナ動かないで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:20.77 ID:PaE0qhf10<> 熱い曲だがホロライブサマーとしてこれでいいのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:21.31 ID:vPoKAOUc0<> YOSHIKIそこに座らせとけよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:21.03 ID:F2IJCPaT0<> セレちゃんとんなたんの2窓やべぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:21.54 ID:NXvu6wu/0<> イリュージョンすな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:21.43 ID:XCsfi3Zz0<> この質が他のホロメンに出せるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:22.22 ID:OIZl+qCe0<> セルフ演出クソワロタwwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:22.40 ID:5fwa+w6A0<> <a href="../test/read.cgi/livemegami/1690701048/851" rel="noopener noreferrer" target="_blank">&gt;&gt;851</a> <br> 唆してる奴痴漢だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:22.31 ID:vqtluwH+0<> なんだそのカメラワーク！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:22.62 ID:L/6R+fpt0<> ルーナあずきかなたのかな建リレー最高やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:23.60 ID:Fyj/JD9I0<> ナイトプール流行ってんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:23.82 ID:CXoh/39C0<> あ、気がついたか、、 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:23.74 ID:VKebMrEW0<> ラミィなんで防御力低い方わざわざ装備してるの？防御力見えないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:24.18 ID:7tj0W1rJ0<> ルーナのカメラワーク質 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:24.41 ID:Lz+TzpYC0<> <a href="../test/read.cgi/livemegami/1690701048/843" rel="noopener noreferrer" target="_blank">&gt;&gt;843</a> <br> ドラマーなのに何故か頸椎をやる男 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:24.88 ID:wHrDWYq30<> やりたい放題かよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:26.18 ID:487P/Z0U0<> 質がやばいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:26.23 ID:Ed7vED770<> ナイトプール…&#128052; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:26.47 ID:DeYpacPz0<> んなたん質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:26.81 ID:KyFZGOpt0<> んなたんちゃんとして&#128544; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:26.89 ID:78s/L7V40<> どういう感情やねん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:27.39 ID:p+H9bmws0<> カメラワークで間を持たせようとするの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:27.86 ID:yzeBEEB30<> hideとtaijiも天国でニヤニヤしてるで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:27.90 ID:7VlDPjAi0<> イントロじゃねーし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:30.68 ID:ND5hlWsU0<> towa <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:31.44 ID:0oEqvgZ30<> ラミィもしかして空腹度もよくわかってない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:31.64 ID:5qZ/DDbB0<> とりあえずんなで繋いでて草 <br> なんか考えとけよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:33.38 ID:2YKTG+SM0<> うなうなうなうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:33.60 ID:3bDRYArw0<> 完全に選曲ミスじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:33.66 ID:oiP+ZMMQ0<> あかんこの子はいい子過ぎる配信界隈にいたらいけない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:34.43 ID:3++wqjUX0<> 隅田川で豚が裸踊りしてたらしい <br> https://twitter.com/itaiTikTok/status/1685535413845561344?t=2YoXIxtt_x-L-dSa_TLmAQ&s=19 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:34.61 ID:RxXxGhfo0<> <a href="../test/read.cgi/livemegami/1690701048/768" rel="noopener noreferrer" target="_blank">&gt;&gt;768</a> <br> これ <br> ホロ一軍でコンスタントに3万出せるのぺこらだけになっちゃってるのなんとかせんといかんわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:36.51 ID:WFHO/IZg0<> <a href="../test/read.cgi/livemegami/1690701048/870" rel="noopener noreferrer" target="_blank">&gt;&gt;870</a> <br> 20分は余裕なさすぎるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:37.04 ID:x9joDEs80<> 62秒の間奏と戦うんな姫質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:37.42 ID:OANpKSl60<> セレちゃん5000人行きました <br> 応援して下さった方ありがとうございました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:39.16 ID:OiCGmMKI0<> うなうなうなうなうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:40.61 ID:eoV7truE0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:42.24 ID:487P/Z0U0<> 登山してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:43.11 ID:Epvxh6IK0<> グダグダでよw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:43.14 ID:/g9HloWT0<> 天才だろこいつｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:45.12 ID:6Dri4Rf/0<> やはりルーナ <br> ルーナこそ質 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:45.87 ID:oa6FMkuM0<> セレちゃん早すぎだろ <br> バリウムとはおもえん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:45.79 ID:8LPRS2hI0<> ルーナ直立不動で歌ってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:46.67 ID:NZDpeHcg0<> <a href="../test/read.cgi/livemegami/1690701048/918" rel="noopener noreferrer" target="_blank">&gt;&gt;918</a> <br> みこは登録も再生も激減してるしやっぱオワコンになってるわ  <br> ・コーン飼ってて男と絡めない  <br> ・外部に友達いないから外交できない  <br> ・思想が保守的で新しいことに挑戦できない  <br> 結果、ホロ内での狭いマンネリコラボとマンネリソロゲー配信しかできないから新規が入る導線がもはやない  <br>  <br> この、ホロライブ内に引きこもる程オワコンになる現象は今後さらに加速していくだろうね  <br> コロナ明けの新時代ではコミュ力が高ければ高い程ファン増える <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:47.26 ID:EuGkMT2g0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:48.86 ID:OmqV+1xU0<> (&#127852;・o・)ん(・o・&#127852;)な <br> (&#127852;・o・)あ(・o・&#127852;)あ <br> (&#127852;・o・)あ(・o・&#127852;)あ　 <br> (&#127852;・o・)あ(・o・&#127852;)あ <br> (&#127852;・o・)あ(・o・&#127852;)あ <br> (&#127852;・o・)あ(・o・&#127852;)あ　 <br> (&#127852;・o・)あ(・o・&#127852;)あ <br> (&#127852;・o・)あ(・o・&#127852;)あ <br> (&#127852;・o・)あ(・o・&#127852;)あ　 <br> (&#127852;・o・)あ(・o・&#127852;)あ <br> (&#127852;・o・)あ(・o・&#127852;)あ <br> (&#127852;・o・)あ(・o・&#127852;)あ　 <br> (&#127852;・o・)あ(・o・&#127852;)あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:50.19 ID:8/BAp9lZ0<> hide泣いています <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:50.30 ID:RxXxGhfo0<> ンナンナンナンナンナンナ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:51.14 ID:8SNdaD320<> セレちゃん、爆速登山しすぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:51.93 ID:DeYpacPz0<> んなんなんなんなんなんなんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:52.29 ID:2YKTG+SM0<> 草しかない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:52.56 ID:joVXuVxZ0<> こんなんでいいんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:53.50 ID:8sjJFqIr0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:54.42 ID:twKPaaqQ0<> 歌枠リレーでこれやるの草ｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:54.31 ID:YwFEVSTs0<> 今してる大会どぐらは負けたみたいだけどKOGどうなったの？ <br> ドンピシャとかずのこはtop16行ったみたいだが <br> プロも普通に参加してるんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:55.89 ID:PaE0qhf10<> なにやってんだwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:21:58.78 ID:OIZl+qCe0<> 棒立ちで草www <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:59.46 ID:K+kuBqrQ0<> ルーナ面白すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:21:59.81 ID:9qitTQEK0<> まだ？は草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:22:01.37 ID:NZDpeHcg0<> <a href="../test/read.cgi/livemegami/1690701048/954" rel="noopener noreferrer" target="_blank">&gt;&gt;954</a> <br> みこは登録も再生も激減してるしやっぱオワコンになってるわ  <br> ・コーン飼ってて男と絡めない  <br> ・外部に友達いないから外交できない  <br> ・思想が保守的で新しいことに挑戦できない  <br> 結果、ホロ内での狭いマンネリコラボとマンネリソロゲー配信しかできないから新規が入る導線がもはやない  <br>  <br> この、ホロライブ内に引きこもる程オワコンになる現象は今後さらに加速していくだろうね  <br> コロナ明けの新時代ではコミュ力が高ければ高い程ファン増える <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:22:01.38 ID:I6R5K8mK0<> んなたん天才だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:22:01.91 ID:DnDY8jYC0<> 自由すぎんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:22:02.22 ID:5fwa+w6A0<> 間奏で焦るの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:22:02.19 ID:puLBEk/60<> 酔う&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:22:02.86 ID:/gCnvrrA0<> んな何やってんだｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:22:02.73 ID:pfZjDEzM0<> <a href="../test/read.cgi/livemegami/1690701048/419" rel="noopener noreferrer" target="_blank">&gt;&gt;419</a> <br> ラミィ面白すぎたな <br> スバ友にも見せてあげたいわ <>
