名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/08(火) 20:35:27.86 ID:+r03PbK30<> ？ <>あ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:02.72 ID:kVOLQ2Tm0<> 最後普通に牛丼食っただけで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:04.32 ID:1lQCAoPr0<> ぺこーら今月絶好調だな！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:05.37 ID:irl7V5mP0<> X消しするのアホだよな <br> あることないこと言われるだけなのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:06.92 ID:Abh7/Y4d0<> <a href="../test/read.cgi/livemegami/1691494527/555" rel="noopener noreferrer" target="_blank">&gt;&gt;555</a> <br> KOGにリプしたことで矛盾が生じちゃったのか <br> わためも大概ツイッターやらせたらアカンな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:07.40 ID:PkqX71M80<> ぺっさん保母さんでも成功しそうだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:10.03 ID:gw1Uz8ym0<> ここまで台本？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:10.18 ID:FpFTB6Wl0<> こういう用意はしっかりしてるの草生える <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:11.52 ID:arcOTj7C0<> <a href="../test/read.cgi/livemegami/1691494527/828" rel="noopener noreferrer" target="_blank">&gt;&gt;828</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:12.47 ID:eGEsHosR0<> <a href="../test/read.cgi/livemegami/1691494527/733" rel="noopener noreferrer" target="_blank">&gt;&gt;733</a> <br> 草 <br> これやって欲しい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:13.53 ID:F6vxseaJ0<> <a href="../test/read.cgi/livemegami/1691494527/755" rel="noopener noreferrer" target="_blank">&gt;&gt;755</a> <br> いま兎田の方が頭おかしいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:14.17 ID:D6Mtwnw+0<> まーまつりはアンチに一切リプせんようにしなアカンわ <br> レスバで勝つ負けるじゃないしリプした時点で負け <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:16.09 ID:yl2MvWd70<> ノエル居て草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:15.92 ID:FAKhDVx/0<> なあかっさんのPUBG全然おもしろくないし数字もしょぼいんだけどどうしてこうなったの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:16.45 ID:PgfEdEbe0<> 準備してなかったのかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:16.97 ID:PBYaBELo0<> ノエルコメントにいるってことは収録？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:17.60 ID:cOOun/kP0<> 食うだけなのかよ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:18.22 ID:BnZg7pVU0<> まじでぺこらキレキレすぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:18.29 ID:+S4/XPVk0<> すまん <br> ガチで久々にぺこらがまともに配信出来てて逆に悲しいんだが　 <br>  <br> わかるやつおる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:18.38 ID:lgGEIe9W0<> みてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:18.55 ID:napNudM90<> ぺこらは二度と即終了やるなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:19.34 ID:k2nRwAJM0<> ぺこら頑張ってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:20.51 ID:YpYki/Dg0<> ノエル爆笑してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:20.48 ID:1rIXDCms0<> <a href="../test/read.cgi/livemegami/1691494527/760" rel="noopener noreferrer" target="_blank">&gt;&gt;760</a> <br> 正直気持ちはわかる <br> 俺なんかこいつがたその歌誉めただけで八つ裂きにしようと思ったもん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:24.55 ID:gx0wGxh10<> ニンニク隊キレてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:25.32 ID:a4PLAgrY0<> ぺこらの一人劇場やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:26.07 ID:evtwwpJ60<> ノエルも茶番見守ってるの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:26.05 ID:91JedhvD0<> <a href="../test/read.cgi/livemegami/1691494527/790" rel="noopener noreferrer" target="_blank">&gt;&gt;790</a> <br> チンブー時のキャリー相手じゃないの？その人 <br> もこうとかもキャリーしてた気がする <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:27.70 ID:1eR0ZWEM0<> ぺっさんならノエルにレイドしてくれるよね <br> 同期だもんね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:28.24 ID:hCLi22km0<> そこはなんでもいいから変身しとけよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:29.68 ID:9EYYXVth0<> ノエル笑ってます <br> https://i.imgur.com/O4LeOpp.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:30.02 ID:grT8bUAd0<> ノエル見てて草ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:31.98 ID:PEvqnYlE0<> <a href="../test/read.cgi/livemegami/1691494527/760" rel="noopener noreferrer" target="_blank">&gt;&gt;760</a> <br> わためもそれ分かってるから言い訳したんだろうしな <br> 他のホロメンよりもリスナーの動向に敏感そうだし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:32.88 ID:McKwHpAs0<> <a href="../test/read.cgi/livemegami/1691494527/811" rel="noopener noreferrer" target="_blank">&gt;&gt;811</a> <br> ホロアンどころか表でもそうやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:39.14 ID:fb8GiQgT0<> 自作自演！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:40.62 ID:gMeQhWjE0<> <a href="../test/read.cgi/livemegami/1691494527/829" rel="noopener noreferrer" target="_blank">&gt;&gt;829</a> <br> むしろ現地でうつされたんじゃね？ <br> 今のコロナって潜伏２日とかだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:45.92 ID:1U4Ub+pj0<> 20:52:35 白銀ノエル ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:45.94 ID:jyq8EFFt0<> ノエルコメントしてたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:46.46 ID:2xBH5SBu0<> ひろくんのPUBG見ようよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:49.15 ID:t+eZ3VZT0<> <a href="../test/read.cgi/livemegami/1691494527/364" rel="noopener noreferrer" target="_blank">&gt;&gt;364</a> <br> カリさんわかってくれたか&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:51.82 ID:xqnOJ+Be0<> ぺこーら時間管理完璧過ぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:53:58.46 ID:PgfEdEbe0<> 準備してたのかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:53:59.62 ID:lY+6FNcC0<> <a href="../test/read.cgi/livemegami/1691494527/872" rel="noopener noreferrer" target="_blank">&gt;&gt;872</a> <br> ノエちゃん楽しそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:02.20 ID:1lQCAoPr0<> <a href="../test/read.cgi/livemegami/1691494527/872" rel="noopener noreferrer" target="_blank">&gt;&gt;872</a> <br> ノエル凸しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:02.94 ID:h+EpFUQX0<> 声掛けしてボイスもらっとけよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:05.00 ID:eXgSaDWB0<> わためいとってスパチャ内容的に <br> ガチでやばい奴か <br> そういうRPする奴 <br> っていうどっち転んでもアウトな奴多いよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:07.21 ID:1sc4VDAU0<> ビーチク？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:08.16 ID:ZQ3P+nGU0<> <a href="../test/read.cgi/livemegami/1691494527/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> 時系列分かってないけどなんでそんな状態で家を出ようと思ったんだ？ <br> それ次第じゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:08.04 ID:HBhj8r2o0<> 捨て垢のツイートをコピペしなくていいよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:09.72 ID:9KEVmpOg0<> (&#9697;＾&#8255;＾&#9697;)ｽﾊﾟｲｷﾞｱﾍﾀﾀﾞﾈって向こうのチャットに書くわw <br> &#128027;｢！｣ <br>  <br>  <br>  <br> ひぇ～&#128552; <br> https://i.imgur.com/MJAierc.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:11.83 ID:OuQ+zKZP0<> 最後は牛丼だった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:11.67 ID:msBD4BEC0<> https://pbs.twimg.com/media/F3AbVlZaMAAR2VV.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:12.96 ID:EcWIoWum0<> マミーに声は全く似ずにタラちゃんみたいになってしまったけど胸だけは奇跡的に遺伝した110のデカパイ吸いたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:19.62 ID:qU4nunfc0<> <a href="../test/read.cgi/livemegami/1691494527/531" rel="noopener noreferrer" target="_blank">&gt;&gt;531</a> <br> 3万人のうち何人がアルバム買うんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:21.04 ID:vFlVxx1e0<> うさだこれたべるにぇ・・・よだれだら <br>  <br> みこせんぱぁい// <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:21.96 ID:BMtn+AR20<> そもそもカリッさんって元々あたシコだろ <br> 別にそこはコーン配慮しないことと矛盾しないんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:27.76 ID:s/BkJ6dN0<> <a href="../test/read.cgi/livemegami/1691494527/893" rel="noopener noreferrer" target="_blank">&gt;&gt;893</a> <br> だからはえーよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:28.40 ID:uxmJLyHG0<> これ泣いてたから気にしてるのかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:28.48 ID:FAKhDVx/0<> 森下どりゃあああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:29.71 ID:72cn0Sxd0<> ぺっさんノエルにリレーです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:33.05 ID:w3YmLUkY0<> 夜な夜な寝る前にこんなこと考えてるぺこらよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:33.80 ID:McKwHpAs0<> わためは元々有産には媚び媚びやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:37.28 ID:rkSOccZZ0<> &#128048;ノエルのライブありますんでヨロ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:39.02 ID:owbpEISJ0<> <a href="../test/read.cgi/livemegami/1691494527/900" rel="noopener noreferrer" target="_blank">&gt;&gt;900</a> <br> どりゃあああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:41.80 ID:Q2nudOja0<> 団長直前やのにええんかw <br>  <br> あっもしかして録画…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:41.99 ID:/oAgd5Ex0<> <a href="../test/read.cgi/livemegami/1691494527/890" rel="noopener noreferrer" target="_blank">&gt;&gt;890</a> <br> コピペしたやつが本人以外ありえないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:44.38 ID:3u+blsMQ0<> 今日のぺっさんわりと質あるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:45.42 ID:Hi35WGxx0<> <a href="../test/read.cgi/livemegami/1691494527/653" rel="noopener noreferrer" target="_blank">&gt;&gt;653</a> <br> これ開いたらドブなんだろ？ <br> 見る価値ないやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:46.56 ID:grT8bUAd0<> ノエルに捧ぐレースで最下位だったら面白いｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:47.44 ID:Q2z8wzUT0<> 今日俺が打ってた台見て&#128546; <br> ゲボ吐きながら帰ってきたよ&#129326; <br> https://i.imgur.com/u9zkzIA.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:54:50.39 ID:JfoMyL/X0<> さすが３期生の友情だな <br> 俺泣いちゃったよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:50.39 ID:XsfGbfcl0<> かっさんvsホロライブ <br>  <br>  <br> はじまるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:52.97 ID:TKLZvDeC0<> <a href="../test/read.cgi/livemegami/1691494527/890" rel="noopener noreferrer" target="_blank">&gt;&gt;890</a> <br> せっかく化け物が顔真っ赤にして作ったアカウントなんだから無視はよくない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:54:54.50 ID:xZJPixZR0<> 葛葉GTAとスト6まだ話題にする辺り楽しかったんだろなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:55:02.51 ID:gkLIJWqi0<> たぬかな、コロナ騒動についてお気持ちしてます <br> https://www.youtube.com/watch?v=oWeF0BsVa0c <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:55:02.71 ID:0Pl7ZYa30<> スバル今日はノリノリでどうした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:55:05.08 ID:+k4M/LkJ0<> あくあまで時間あるなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:55:08.58 ID:hIiEV2wG0<> <a href="../test/read.cgi/livemegami/1691494527/860" rel="noopener noreferrer" target="_blank">&gt;&gt;860</a> <br> 全くわからない <br> もうちょっと外に出て一般の人とお話した方がいいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:55:10.66 ID:k/dJzHSy0<> なんとしてもノエルへ3万送るつもりやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:55:12.16 ID:JiqfIWTL0<> わためさっき起きたばっかだからこの現状に困惑してそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:55:12.47 ID:QazshmQN0<> <a href="../test/read.cgi/livemegami/1691494527/907" rel="noopener noreferrer" target="_blank">&gt;&gt;907</a> <br> いや俺タイムラインにでてきたんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:55:12.76 ID:6fBxYy8k0<> https://twitter.com/zhenguozhi10403/status/1688860180711444480?s=46 <br> まつりすきっしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:55:14.67 ID:Kb9S7u+a0<> <a href="../test/read.cgi/livemegami/1691494527/891" rel="noopener noreferrer" target="_blank">&gt;&gt;891</a> <br> V豚と瓜二つで草 <br> やっぱ同族嫌悪なんやね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:55:17.77 ID:q9cOhrX+0<> 牛丼パワー弱すぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:55:26.01 ID:+b4f4jFx0<> なぁ <br>  <br>  <br>  <br> 加藤ってこれだけ集めて１０串なんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:55:26.45 ID:0peS4bG00<> ぺっさん腕落ちた？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/08(火) 20:55:31.93 ID:Hi35WGxx0<> <a href="../test/read.cgi/livemegami/1691494527/872" rel="noopener noreferrer" target="_blank">&gt;&gt;872</a> <br> キャリーされてるけど見ねえわごめんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:55:32.16 ID:ik+ODFmb0<> <a href="../test/read.cgi/livemegami/1691494527/911" rel="noopener noreferrer" target="_blank">&gt;&gt;911</a> <br> 高尾の神台？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/08(火) 20:55:32.77 ID:Ge3j1tac0<> <a href="../test/read.cgi/livemegami/1691494527/889" rel="noopener noreferrer" target="_blank">&gt;&gt;889</a> <br> アメリカで症状出て自覚あったけど帰国する為に飛行機乗ったんだよ <>
