名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/18(金) 23:40:31.05 ID:qqFV2MvU0<> &#128003; <>牛 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:43.83 ID:b3gnthzc0<> セレちゃんはマジで楽しそうなのがええなぁ！配信楽しいもんなぁ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:43.92 ID:dIFMg56U0<> もう感想会気分で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:44.50 ID:BvXt5BtZ0<> スバルこれから絶望します <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:45.85 ID:F0Mr1wju0<> <a href="../test/read.cgi/livemegami/1692369631/888" rel="noopener noreferrer" target="_blank">&gt;&gt;888</a> <br> 2期はまじでやばいｗ <br> 先に見たんだが途中で寝落ちしたわｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:56:45.77 ID:4vNi/Yt20<> 声質的には美波とか絶対あってるよな <br> カワキヲアメク歌って欲しいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:56:47.12 ID:Xul9Oq0J0<> スバルジョジョ三部見ろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:56:48.71 ID:6antSLdo0<> スバルのスバルの評価めっちゃ高いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:50.00 ID:r/QQfE7/0<> <a href="../test/read.cgi/livemegami/1692369631/732" rel="noopener noreferrer" target="_blank">&gt;&gt;732</a> <br> いや、気を抜いて喋ってるし無理だろ <br> フレアに頼って脳死で話してるもの <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:56:50.63 ID:QXL7t8c50<> <a href="../test/read.cgi/livemegami/1692369631/535" rel="noopener noreferrer" target="_blank">&gt;&gt;535</a> <br> なんだろうな・・・少人数がいいのかフレアがご機嫌なのがいいのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:52.96 ID:t9dyXL2A0<> <a href="../test/read.cgi/livemegami/1692369631/888" rel="noopener noreferrer" target="_blank">&gt;&gt;888</a> <br> 2期は前半おもろいけど後半ダレる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:52.97 ID:2YGbHGgL0<> バリウムはマジで古き良きホロライブだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:54.35 ID:G/qerVTc0<> 花火とか陽キャかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:54.42 ID:J81W7ygQ0<> レムって誰？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:54.35 ID:LrskZkpG0<> <a href="../test/read.cgi/livemegami/1692369631/810" rel="noopener noreferrer" target="_blank">&gt;&gt;810</a> <br> 1行目と2行目矛盾してるぞ <br> だれも売れるなんて言ってない上手いっていってるだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:55.02 ID:0zqBQwpn0<> <a href="../test/read.cgi/livemegami/1692369631/787" rel="noopener noreferrer" target="_blank">&gt;&gt;787</a> <br> ギアスシュタゲジョジョまどマギ <br> 選ばれし同接2万アニメな <br> 5ガンソ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:55.13 ID:N/af/onE0<> もうホロの話題出すやつマジで追放しようぜ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:56:56.39 ID:RApe0AjJ0<> バリガイうざいならjpnknにいけよ <br> 何でもルールありがホロアンだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:57.34 ID:99O0IzNW0<> <a href="../test/read.cgi/livemegami/1692369631/890" rel="noopener noreferrer" target="_blank">&gt;&gt;890</a> <br> ？ <br> レムって誰？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:58.71 ID:6/YfGhvz0<> セレちゃん陰キャ煽ってます&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:56:59.25 ID:bC7cEd3s0<> <a href="../test/read.cgi/livemegami/1692369631/895" rel="noopener noreferrer" target="_blank">&gt;&gt;895</a> <br> 優遇は許されない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:02.80 ID:yNprALPn0<> 花火さっきしました・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:03.11 ID:vdxyQBiF0<> すまん <br> 普通に花火見に行ったししたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:03.58 ID:xeFasDq30<> レムって誰？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:05.36 ID:9ZT6dZAp0<> セレーナ？クソガキ風煽りか？&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:05.12 ID:Bs3/B42E0<> ふわもこ始まっとるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:06.27 ID:ac75GqKe0<> 不破もこう行くわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:07.05 ID:Bw1/pMNS0<> あひーらの花火見たろ&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:08.30 ID:1dZAcxeJ0<> るしあって…誰？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:08.68 ID:Drx/t31f0<> <a href="../test/read.cgi/livemegami/1692369631/589" rel="noopener noreferrer" target="_blank">&gt;&gt;589</a> <br> &#127800;(ﾝｻﾀﾞとの2人用なんだにぇ…) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:08.65 ID:F0Mr1wju0<> ハピエンは草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:08.96 ID:fmN9IM9i0<> <a href="../test/read.cgi/livemegami/1692369631/884" rel="noopener noreferrer" target="_blank">&gt;&gt;884</a> <br> 馬脚表したね <br> この為のバリウム実況ですか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:11.10 ID:6antSLdo0<> 2期はまじでやめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:11.75 ID:BvXt5BtZ0<> スバル完全に油断してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:14.04 ID:porV0FcI0<> 20時からになってるしたぶん深夜まで結構ながくやるんじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:14.41 ID:25lWIEi70<> <a href="../test/read.cgi/livemegami/1692369631/897" rel="noopener noreferrer" target="_blank">&gt;&gt;897</a> <br> し、失礼しました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:14.47 ID:E/WCOSMU0<> &#127878;&#129412;？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:17.40 ID:vjIMEQFf0<> セレちゃん→ふわもこのリレー最高やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:17.01 ID:I3RN1/UW0<> 確かにフレアって否定から入るの多いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:17.28 ID:hZYszCTI0<> <a href="../test/read.cgi/livemegami/1692369631/904" rel="noopener noreferrer" target="_blank">&gt;&gt;904</a> <br> 伸びしろやなあ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:18.50 ID:TxK7Qtoa0<> リゼロ途中切りしてようやく1期完走できたわ <br> 2期はまあどっちでもええわ <br> あの花は別にいいかな・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:18.80 ID:pckAbuEH0<> <a href="../test/read.cgi/livemegami/1692369631/829" rel="noopener noreferrer" target="_blank">&gt;&gt;829</a> <br> 逆だろ <br> ホロアンしか居場所がない奴らがホロを捨てきれずにいつまでもここで愚痴愚痴バリウム実況してるだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:18.78 ID:fQ95xsKu0<> セレちゃん信じてええんか？&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:21.51 ID:5c+spiNl0<> セレちゃん&#128524; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:21.38 ID:O2LfNT+x0<> みこめっとでセットで入れてるのが <br> 良くないんじゃないの？ <br> すいちゃんの霊圧消えたら雰囲気ええぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:21.36 ID:0EuhnCsg0<> MGS1～3だけじゃなく初代、2も出来るようにしろよ <br> ころさんがMSX2版出来ないじゃねぇか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:22.74 ID:bFQRUieM0<> 大トリがセレナで良かったなこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:24.13 ID:JHzRZ2oG0<> <a href="../test/read.cgi/livemegami/1692369631/881" rel="noopener noreferrer" target="_blank">&gt;&gt;881</a> <br> にじとホロ比べてんのになんでにじとかいうとこのザコの話せなあかんねん <br> せめてすいちゃん並に表で話題になってくれな、な？ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:24.13 ID:Xul9Oq0J0<> ぺこーら何回ツイートすんねんw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:26.21 ID:J81W7ygQ0<> スバル振りがうまいなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:27.72 ID:xeFasDq30<> コメントさぁネタバレすんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:27.99 ID:cKj9cSvq0<> やっぱ女は愛嬌だよね&#128563; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:28.76 ID:F0Mr1wju0<> ネタバレコメ流れまくっててよくスルーできるなスバル <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:28.51 ID:xEsIffdQ0<> 大変なことに気付いたんだが <br> にじホロまとめってバリウムのサムネ以外も中身バリウムの記事やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:29.37 ID:gMpU7YRV0<> 最後の花火に今年もなったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:30.40 ID:yeSHMmqU0<> <a href="../test/read.cgi/livemegami/1692369631/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> どうせアホみたいな金入ってきてみんな堕落するからダメだぞ <br> 苦しい時代を過ごすからこそ頑張れるんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:31.10 ID:o/wi35fu0<> ござるはせれちゃんの愛想の良さを見習えよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:31.87 ID:PXxODalX0<> バリウム歌枠リレー中ずっと愚痴愚痴言ってる奴居るけどめちゃくちゃ惨めでクソワロタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:31.95 ID:Qrr0OavM0<> <a href="../test/read.cgi/livemegami/1692369631/901" rel="noopener noreferrer" target="_blank">&gt;&gt;901</a> <br> ナハーハは自力で900まで戻したから... <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:37.04 ID:1L7lEWs90<> ぺこらどうした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:38.76 ID:HOd2WxBh0<> 1人線香花火はつれえよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:39.14 ID:8SzSDAuR0<> <a href="../test/read.cgi/livemegami/1692369631/893" rel="noopener noreferrer" target="_blank">&gt;&gt;893</a> <br> みこちはもうしらけんだのすいちゃんだの楽しすぎてリスナーと配信の優先度下がりまくっちゃったんだ&#128546; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:40.11 ID:F0Mr1wju0<> スバルこれすみれってる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:40.06 ID:AEZZJWJe0<> 歌うま2人いるのはいいなこの辺の強みもっと推してこうぜ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:40.68 ID:E/WCOSMU0<> <a href="../test/read.cgi/livemegami/1692369631/938" rel="noopener noreferrer" target="_blank">&gt;&gt;938</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:57:41.08 ID:EGHxeROi0<> <a href="../test/read.cgi/livemegami/1692369631/954" rel="noopener noreferrer" target="_blank">&gt;&gt;954</a> <br> それは本当にそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:42.38 ID:z/Lgztux0<> ハグッキー下山しまくってて茎 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:42.65 ID:dIFMg56U0<> スッキリしねぇよ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:50.50 ID:IeOURkdW0<> <a href="../test/read.cgi/livemegami/1692369631/829" rel="noopener noreferrer" target="_blank">&gt;&gt;829</a> <br> 自覚ない感じがいいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:50.76 ID:25lWIEi70<> スッキリした…w <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:50.99 ID:FYhC1KYi0<> 2期ってアニメかよ <br> ややこしいからバリ以外の話やめてもろて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:51.34 ID:aikppi1s0<> <a href="../test/read.cgi/livemegami/1692369631/932" rel="noopener noreferrer" target="_blank">&gt;&gt;932</a> <br> &#129313;なるほどな！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:51.39 ID:3vR7rij50<> <a href="../test/read.cgi/livemegami/1692369631/676" rel="noopener noreferrer" target="_blank">&gt;&gt;676</a> <br> 画像貼れなくなった75 <br> <a href="../test/read.cgi/livemegami/1692369631/704" rel="noopener noreferrer" target="_blank">&gt;&gt;704</a> <br> 31 <br> <a href="../test/read.cgi/livemegami/1692369631/731" rel="noopener noreferrer" target="_blank">&gt;&gt;731</a> <br> 72.8 <br> <a href="../test/read.cgi/livemegami/1692369631/751" rel="noopener noreferrer" target="_blank">&gt;&gt;751</a> <br> 1キロな&#9757; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:52.40 ID:fHOdH6Vr0<> セレちゃん一人線香花火してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:53.21 ID:/AQUearD0<> やっぱかわいそうなんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:53.84 ID:IFvom6jk0<> <a href="../test/read.cgi/livemegami/1692369631/919" rel="noopener noreferrer" target="_blank">&gt;&gt;919</a> <br> 離陸失敗してますよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:55.67 ID:YdzlcaPj0<> ケラケラ笑ってんの可愛いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:56.99 ID:PaLjPGRp0<> その日毎に面白い配信実況すればいいんだよバリウムに絞る必要もない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:57:57.33 ID:cdb7+vH30<> <a href="../test/read.cgi/livemegami/1692369631/473" rel="noopener noreferrer" target="_blank">&gt;&gt;473</a> <br> マリカコラボで実力差離れてて枠無しってもう少しやりようあったろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:58:00.60 ID:AEPcfIdw0<> この楽しそうにコメントと話すの配信者に一番必要な才能だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:58:01.08 ID:YA1b0All0<> <a href="../test/read.cgi/livemegami/1692369631/958" rel="noopener noreferrer" target="_blank">&gt;&gt;958</a> <br> これ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:58:01.42 ID:DniuCntK0<> <a href="../test/read.cgi/livemegami/1692369631/948" rel="noopener noreferrer" target="_blank">&gt;&gt;948</a> <br> 3についてくるやつやったらだめなん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:58:01.63 ID:zHRlaBNi0<> <a href="../test/read.cgi/livemegami/1692369631/884" rel="noopener noreferrer" target="_blank">&gt;&gt;884</a> <br> 語るに落ちるとはこのこと <>
