名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/18(金) 22:33:01.57 ID:dH405CZn0<> へけっ <>とっとこハコ太郎 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:23.84 ID:lzpTT6Iu0<> ナハハの地声聞いてみたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:24.06 ID:J81W7ygQ0<> 当分土日被せ禁止枠無いの確認したんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:24.68 ID:rJYrtFR/0<> MGS3とKONAMIさんに感謝しろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:25.61 ID:ZYhAKrzQ0<> 物価２３ヶ月連続で上昇 <br> https://www.jiji.com/news2/kiji_photos/202308/20230818ax08S_o.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:26.07 ID:dflrS/9u0<> <a href="../test/read.cgi/livemegami/1692365581/834" rel="noopener noreferrer" target="_blank">&gt;&gt;834</a> <br> ルーナは2でメタルギアの続編 <br> 3はビッグボスの話だから過去編だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:27.05 ID:qgFRZxxD0<> でもバリガイだらけで少し安心したわ <br> ここでホロたたいてるガイジってもうそういうことなんでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:28.04 ID:c1Z+64il0<> スバルのグルグルひどすぎるんだけど <br> 何言ってるマジでわからん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:30.10 ID:AYoOA+/q0<> すいちゃん弱々しすぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:31.67 ID:v8wz1pj+0<> すいちゃんか細すぎて可愛いなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:31.78 ID:2YGbHGgL0<> ござるセンスあるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:31.66 ID:0FHsvGrM0<> 夜つっても19時20時からだろ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:32.42 ID:Xj2RmIW50<> 前の時も3からやってたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:33.22 ID:+cJDn/bR0<> ここまで胴が据わってるのはなかなかいないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:33.75 ID:PaLjPGRp0<> <a href="../test/read.cgi/livemegami/1692365581/869" rel="noopener noreferrer" target="_blank">&gt;&gt;869</a> <br> なんならナハ声維持で枷つけてるまである <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:35.78 ID:gMpU7YRV0<> https://i.imgur.com/HffcB8b.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:35.46 ID:ToUgU/4K0<> <a href="../test/read.cgi/livemegami/1692365581/858" rel="noopener noreferrer" target="_blank">&gt;&gt;858</a> <br> 完璧じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:36.02 ID:AEPcfIdw0<> 正直ロベルの来店コラボってお互い褒めるだけだから面白くない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:38.06 ID:9dKIy8EF0<> <a href="../test/read.cgi/livemegami/1692365581/841" rel="noopener noreferrer" target="_blank">&gt;&gt;841</a> <br> これ父さん大丈夫？怒らない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:39.18 ID:2N9YCXww0<> ４できませんｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:39.28 ID:zPQF/d4O0<> <a href="../test/read.cgi/livemegami/1692365581/874" rel="noopener noreferrer" target="_blank">&gt;&gt;874</a> <br> PWはリマスターvol2だから許諾おりてないかもしれん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:40.57 ID:HsP6uOBf0<> <a href="../test/read.cgi/livemegami/1692365581/874" rel="noopener noreferrer" target="_blank">&gt;&gt;874</a> <br> メタルギアは1.2.3しか承諾もらってないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:43.70 ID:Ab/QeDOo0<> <a href="../test/read.cgi/livemegami/1692365581/888" rel="noopener noreferrer" target="_blank">&gt;&gt;888</a> <br> 1～4 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:45.12 ID:lw4VuOlc0<> <a href="../test/read.cgi/livemegami/1692365581/878" rel="noopener noreferrer" target="_blank">&gt;&gt;878</a> <br> ころさんやみこちとかいるから無理だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:45.21 ID:N6FuLt6w0<> すまん <br>  <br>  <br>  <br>  <br> すばちょこるーな質があっただけ教えてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:46.23 ID:+UKjR/Wq0<> なんや4できないんかｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:46.23 ID:6JVkzOgR0<> 真ござる声作るのやめたら相当歌えそうだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:46.38 ID:IFvom6jk0<> <a href="../test/read.cgi/livemegami/1692365581/887" rel="noopener noreferrer" target="_blank">&gt;&gt;887</a> <br> キンハーの悲劇 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:46.23 ID:T+R2oHiX0<> 一生グルってんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:47.22 ID:CbXCECLj0<> ござる <br> 面白いです <br> 絵も描けます <br> 歌も上手いです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:46.88 ID:YrM9kR360<> んなたん被せやめろ&#128545;&#128545;&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:49.16 ID:naHqrI5U0<> 夜だから告知しなかったのか <br> でも、それでももっと前から告知した方がいいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:49.39 ID:7oBsmh/T0<> <a href="../test/read.cgi/livemegami/1692365581/894" rel="noopener noreferrer" target="_blank">&gt;&gt;894</a> <br> 自由dから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:50.34 ID:AB/NFwcy0<> ぺこーらってかわいいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:51.53 ID:YNk1dBLm0<> 1～3しか許諾ありません <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:51.81 ID:G/qerVTc0<> バリウムはほんとに採用担当が優秀だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:52.60 ID:7/xuRUo60<> <a href="../test/read.cgi/livemegami/1692365581/887" rel="noopener noreferrer" target="_blank">&gt;&gt;887</a> <br> もう昼は視聴者のパイが小さすぎるんや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:53.59 ID:21aWDXTv0<> 消えた17万人 <br> https://i.imgur.com/d8jn1Q5.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:54.48 ID:YMdFrtJf0<> アズキの枠もくそグルってたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:55.60 ID:XXiu67Y50<> やっぱ許諾123だけなんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:55.78 ID:jUuG+9ZL0<> MGS3初回にみこキャリバー被せられたらどうなる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:55.82 ID:afvtG06D0<> <a href="../test/read.cgi/livemegami/1692365581/807" rel="noopener noreferrer" target="_blank">&gt;&gt;807</a> <br> こういうのあるからアンスレでは推し隠した方が良いんだよな&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:55.54 ID:64a3mGxK0<> 歌いたがらないだけで普通に歌えるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:56.12 ID:PXxODalX0<> <a href="../test/read.cgi/livemegami/1692365581/817" rel="noopener noreferrer" target="_blank">&gt;&gt;817</a> <br> 握力55kgあるけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:56.20 ID:obz97y040<> しらけん <br>  <br>  <br> どうしてこうなった・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:56.45 ID:U/Pl+ZRC0<> <a href="../test/read.cgi/livemegami/1692365581/836" rel="noopener noreferrer" target="_blank">&gt;&gt;836</a> <br> 俺に夢中で草 <br> バリガイ叩きしないの？ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:57.88 ID:Gi33Y/Ls0<> 夜なら5万あるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:43:58.37 ID:CZedDkFR0<> すいちゃん普段からこんなだと良いのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:43:59.67 ID:uOl6IyCx0<> ていうかなんでぺこら前日までタイトルもやる時間も伏せてんのや <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:01.12 ID:5Q6VeMQC0<> <a href="../test/read.cgi/livemegami/1692365581/885" rel="noopener noreferrer" target="_blank">&gt;&gt;885</a> <br> 黙れって言われるよ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:01.46 ID:dHKqIFlm0<> ナハーハ本気出してなくてこれだろ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:01.85 ID:zPQF/d4O0<> やっぱ1～3しかできないのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:01.61 ID:IeOURkdW0<> <a href="../test/read.cgi/livemegami/1692365581/858" rel="noopener noreferrer" target="_blank">&gt;&gt;858</a> <br> MGS2と3で直接繋がってるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:04.55 ID:OZwMCm/U0<> <a href="../test/read.cgi/livemegami/1692365581/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br> オンリーアップ以降ずっとコメント閉鎖してるじゃん <br> ライブ中のコメントは出来るけどアーカイブだと消してるし <br> もう完全に決別してんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:05.43 ID:+cJDn/bR0<> <a href="../test/read.cgi/livemegami/1692365581/806" rel="noopener noreferrer" target="_blank">&gt;&gt;806</a> <br> ちなみに本人談&動画あるぞw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:08.45 ID:8tbLiyLN0<> ナハハって全く底を見せてくれないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:08.78 ID:rX6EoO1M0<> 伴奏音量低くてアカペラみたいに聴こえるけどピッチ外さんし結構上手いのでは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:09.38 ID:4OQ2xVh40<> <a href="../test/read.cgi/livemegami/1692365581/810" rel="noopener noreferrer" target="_blank">&gt;&gt;810</a> <br> ﾅﾊｰ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:10.30 ID:kMZM7nW50<> ぐるぐる最悪や <br> まともに聞けねえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:12.41 ID:onHgFAt60<> ルーナに先手取られたから3は先にやるってこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:13.01 ID:F0eiL+rB0<> 4はやらせないとこがコナミやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:13.42 ID:6SWYKja60<> ナハーハカラオケ行ってんのかな&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:14.06 ID:M22l7LzF0<> <a href="../test/read.cgi/livemegami/1692365581/920" rel="noopener noreferrer" target="_blank">&gt;&gt;920</a> <br> ほぼ全部かーい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:14.92 ID:64a3mGxK0<> <a href="../test/read.cgi/livemegami/1692365581/941" rel="noopener noreferrer" target="_blank">&gt;&gt;941</a> <br> ひん&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:14.92 ID:HOd2WxBh0<> <a href="../test/read.cgi/livemegami/1692365581/935" rel="noopener noreferrer" target="_blank">&gt;&gt;935</a> <br> あっこりゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:16.07 ID:/gmakYAb0<> アキロゼおもろすぎやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:17.21 ID:SfiGXUje0<> ルーナが言ってた通り1-3の許諾やね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:19.32 ID:9ZT6dZAp0<> あくたんの友達のほうの <br> めっさんて今個人勢なの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:19.61 ID:kzC/2A070<> <a href="../test/read.cgi/livemegami/1692365581/887" rel="noopener noreferrer" target="_blank">&gt;&gt;887</a> <br> またぺこみこ昼枠から撤退かよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:20.22 ID:Bw1/pMNS0<> ナハッ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:20.19 ID:0jmbrIsr0<> ナハ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:20.47 ID:EDyAWM9/0<> <a href="../test/read.cgi/livemegami/1692365581/887" rel="noopener noreferrer" target="_blank">&gt;&gt;887</a> <br> キンハー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:21.59 ID:blItJstc0<> でも、どうせぺっちゃんよりんなたんのが質あるんだよな&#128546; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:21.54 ID:KWXmAX9t0<> <a href="../test/read.cgi/livemegami/1692365581/904" rel="noopener noreferrer" target="_blank">&gt;&gt;904</a> <br> だろうな <br> 俺も察したわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:22.18 ID:7oBsmh/T0<> <a href="../test/read.cgi/livemegami/1692365581/507" rel="noopener noreferrer" target="_blank">&gt;&gt;507</a> <br> それやると配信乗っ取りって切れる奴居るからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:22.75 ID://wk+wMZ0<> ナハーハ&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:22.45 ID:mYAvHubJ0<> MGS全然知らないんだけど3からでも俺は理解できるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:23.21 ID:ArMZBQOh0<> ナハ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:23.31 ID:6hVofrK80<> ﾊﾊｯ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:24.38 ID:WFnyRJOe0<> ナハッ！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:24.77 ID:PXxODalX0<> ﾅﾊ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:24.81 ID:kqo/7LXv0<> ナハっ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:26.05 ID:6JVkzOgR0<> ﾅﾊｯ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:26.06 ID:E/WCOSMU0<> ナハッ&#128150; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:25.93 ID:HNiuXA8P0<> <a href="../test/read.cgi/livemegami/1692365581/902" rel="noopener noreferrer" target="_blank">&gt;&gt;902</a> <br> 生鮮食品除くってどういう事？ <br> 実質はもっと上がってるんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:26.56 ID:X2cAR4m40<> ナハ！&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:26.89 ID:0IR0p/R10<> ﾅﾊ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:27.48 ID:5QYoxA+T0<> 既プレイで質出すの難しいぞ <br> ルーナみたいに名言集で質出さないと <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:27.38 ID:D5Skg/TS0<> <a href="../test/read.cgi/livemegami/1692365581/946" rel="noopener noreferrer" target="_blank">&gt;&gt;946</a> <br> キンハーで恥かいたから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:27.89 ID:AEPcfIdw0<> <a href="../test/read.cgi/livemegami/1692365581/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> 重度のドルオタだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:28.23 ID:VcXz6Ap50<> ナハッ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:28.88 ID:G/qerVTc0<> ﾅﾊｰ! <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:28.98 ID:v8wz1pj+0<> ぽぅぽぅ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:44:29.33 ID:9dKIy8EF0<> ﾌﾊｯ↑ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:44:30.07 ID:tnBT9SWg0<> ！？ <>
