名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/10/21(金) 21:54:35.69 ID:ajOEuG5m0<> おいしそう <>ぺこちゃんのとろとろチーズ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:41.09 ID:7aHwrYs70<> 流石にこれは表でもおかしくねってなる問題やろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:31:41.68 ID:NPJE//yo0<> <a href="../test/read.cgi/livemegami/1666356875/862" rel="noopener noreferrer" target="_blank">&gt;&gt;862</a> <br> くろあにはその価値があると思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:42.60 ID:izgmzlEI0<> ヤゴーはこれからホロスタを育てることに専念するんだな&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:45.30 ID:zAYfQ+mN0<> <a href="../test/read.cgi/livemegami/1666356875/855" rel="noopener noreferrer" target="_blank">&gt;&gt;855</a> <br> 同じく <br> 見るものない時にロベルくらいは見てやってたけどもう絶対に見ないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:45.36 ID:QwJxUW3W0<> <a href="../test/read.cgi/livemegami/1666356875/518" rel="noopener noreferrer" target="_blank">&gt;&gt;518</a> <br> そうなの？と思ってググったら足立と声優一緒なことに驚いてそれどころじゃなくなった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:46.73 ID:8j81vhJy0<> ラミィ開花しました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:47.58 ID:ILkBi3k10<> みこの誹謗中傷赤スパとか割と全体士気は下がるでしょ <br> まじでキモイ事件だったぞあれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:31:48.25 ID:fdrShTmR0<> https://pbs.twimg.com/media/Fff5H40aAAE_tP1?format=jpg <br> どうすんだこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:48.93 ID:uqJQCJYc0<> ラミィ、開花しました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:50.21 ID:wVkxOxlu0<> もうコーン配慮も完璧なハコネクトでよくね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:53.67 ID:O6kURfgY0<> <a href="../test/read.cgi/livemegami/1666356875/888" rel="noopener noreferrer" target="_blank">&gt;&gt;888</a> <br> これだよな普通 <br> まじ運営は意味わからん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:55.57 ID:nCNOW4MQ0<> モンファーってころさんしか配信できないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:58.89 ID:8fvJVdJi0<> ラミィ開華しました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:31:59.90 ID:X+5N4PuO0<> 被せ禁止はよくわからんな <br> 収入減るし配信で生活してる人にとっては死活問題じゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:04.40 ID:ivxoggj50<> ホロスタ見る位ならポコぴー見るわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:04.42 ID:+JaAOxeR0<> <a href="../test/read.cgi/livemegami/1666356875/862" rel="noopener noreferrer" target="_blank">&gt;&gt;862</a> <br> これは配信しなくても困らないな <br> すげえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:04.86 ID:qzC+TfX40<> <a href="../test/read.cgi/livemegami/1666356875/899" rel="noopener noreferrer" target="_blank">&gt;&gt;899</a> <br> なんでおれらがそいつらのために年数日我慢しなきゃいけないの？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:05.57 ID:3MSJM7Pa0<> まあ流石にこれでホロスタ叩きが加速したら押されてやめるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:07.96 ID:ys5wm5yC0<> ホロスタやってる男達は恥ずかしくないのか <br> 普通じゃできないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:32:09.68 ID:oT2db0Mc0<> 表の野うさぎお気持ち開始きたああああ <br> マジで任せた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:32:09.48 ID:g73X2G2k0<> <a href="../test/read.cgi/livemegami/1666356875/842" rel="noopener noreferrer" target="_blank">&gt;&gt;842</a> <br> ぺっさんうまいことやったな <br> 野うさぎ頑張れ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:15.21 ID:8a3Eqwsd0<> 男が男を見るならよっぽどの面白さがいるんだよ <br> ぺこら以下の実況ならわざわざ見るわけないだろ <br> 顔出した奴らのがよっぽど面白い奴いんのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:15.82 ID:/YyQ6Xk/0<> ラミィうめえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:20.75 ID:3ih4WheM0<> ホロスタがにじの男くらい人気になれないのはなんでなんや <br> ホロライブと同じ事務所だから女がよってこないのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:30.09 ID:5ycnnhni0<> ぺこみこありません・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:32.26 ID:NchwNvCF0<> みこちねっとりってこと…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:32:32.26 ID:HlNeHRDw0<> &#128048;さっぱりしてる人が好き <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:33.23 ID:JyCUx3mt0<> 時短のほうが安く済むじゃんラミィ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:34.32 ID:1oSE4/Gd0<> ぺっさんはYAGOO相手だろうが殴るからな <br> 権力に屈しない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:35.42 ID:8j81vhJy0<> 何取ったんだろうは草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:38.45 ID:OkhH61Zx0<> みこちさっぱり <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:39.34 ID:UZNdT1Lp0<> 今回は流石に度が過ぎてるし荒れてええわ別に <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:45.75 ID:1bOQvwDC0<> ホロスタに数字ねえのに被せ禁止もクソもねえだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:45.85 ID:m9bzNw/P0<> えにからと本当に逆だよな <br> 向こうは失敗した事業はたたむしアフィ対策はするし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:47.49 ID:fqPfQq9y0<> ぺっさん結構な爆弾落としたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:48.09 ID:v8yrjLVc0<> ホロスタって収益はいいんだろ <br> だからじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:49.36 ID:8a3Eqwsd0<> <a href="../test/read.cgi/livemegami/1666356875/934" rel="noopener noreferrer" target="_blank">&gt;&gt;934</a> <br> 面白くねーからだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:52.25 ID:xc+mOFOg0<> ぺこら今日マジでお気持ちモードやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:53.05 ID:csCnA1Y60<> ホロスタは”仲間”なのらよ <br>  <br> https://i.imgur.com/dl5iZjm.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:52.74 ID:drwywect0<> ぺっさんわざと言った?w <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:32:55.13 ID:LvzTnZmq0<> もうばばちは完全にみすみっさん激推しギバーラ路線だな <br> https://i.imgur.com/LfbVANT.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:32:56.79 ID:+0YL9ODo0<> <a href="../test/read.cgi/livemegami/1666356875/934" rel="noopener noreferrer" target="_blank">&gt;&gt;934</a> <br> 導線がないからってホロスタがお気持ちしてたの知らん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:32:57.79 ID:4sFTKIFv0<> スバル鼻すすってるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:32:57.60 ID:rCDjMQuH0<> マジでホロスタへの憎悪をどんどん膨らませていってるの笑うわ <br> ファンがどんどん敵になったり離れていくぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:32:58.67 ID:hFtrEtkK0<> そんなに絡ませてすらないのにそこは禁止ってのはおかしいよな <br> デビューなんてENIDすら被せられてたし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:00.14 ID:jTYfVkRQ0<> そもそも箱内ですらコラボしないのになんで被せ禁止なんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:33:03.65 ID:ygvuF3ZW0<> アップローのなにがやばいってまだ一人も10万すら行ってないし <br> とんでもない爆死してんのに半年で3Dだもんな <br> IDもENも全部差し置いて <br> その挙句被せ禁止はもう呆れてものも言えんわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:04.13 ID:BXM93QqG0<> ロロ見てる間にぺっさん何言ったんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:16.32 ID:NntM1lpG0<> おまえらこれやばいぞ <br> コラボも解禁されるだろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:33:17.29 ID:Gg2ACMHy0<> <a href="../test/read.cgi/livemegami/1666356875/934" rel="noopener noreferrer" target="_blank">&gt;&gt;934</a> <br> 単純に面白くないから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:17.50 ID:833+uIDw0<> お前らがホロスタ見たり話題にする度にこうやってホロメンへのしわ寄せが増えていくんだぞ <br> 理解しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:18.60 ID:KlKfRClC0<> アップローの3Dが被せ禁止なのか <br> わざわざホロリスの反感を買ってどうすんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:20.82 ID:bBQbY5G+0<> <a href="../test/read.cgi/livemegami/1666356875/899" rel="noopener noreferrer" target="_blank">&gt;&gt;899</a> <br> 何でホロスタ配慮する必要ある？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:23.37 ID:T8lNmoKY0<> たこ焼きないなった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:24.38 ID:ROL4KYY10<> 流石に抗議デモやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:33:24.48 ID:SfKkBMvG0<> ホロスタといいENといいマジで運営バカなんじゃねぇの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:25.70 ID:xJ3rEymk0<> <a href="../test/read.cgi/livemegami/1666356875/944" rel="noopener noreferrer" target="_blank">&gt;&gt;944</a> <br> そうだよな <br> メンバーが長年あっためた企画完全横取りで有料化だもんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:33:28.76 ID:rCDjMQuH0<> <a href="../test/read.cgi/livemegami/1666356875/951" rel="noopener noreferrer" target="_blank">&gt;&gt;951</a> <br> いやホロライブがこんな方針だったら魂活動するのが当たり前だよね <br> 山田すら応援したくなってきたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:28.85 ID:cTuA1fFl0<> ラミィ棒にハマる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:29.57 ID:N83iPNq60<> ホロスタは別事務所でええやろ&#128545; <br> まずは虹並みにストリーマーらしい男でも観れる配信やれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:32.51 ID:5NWaolkc0<> 経営者として引き際が分かってないってどうなんだろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:33.69 ID:ivxoggj50<> ぺこちゃんVShojoに行こう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:33:34.62 ID:cibT4BK60<> こういうわかりやすいゴリ押しでホロ側に被害だすようなことすっから嫌われんのにねぇ <br> 下手くそすぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:39.65 ID:+JaAOxeR0<> <a href="../test/read.cgi/livemegami/1666356875/918" rel="noopener noreferrer" target="_blank">&gt;&gt;918</a> <br> ご当地Vか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:39.72 ID:ILkBi3k10<> <a href="../test/read.cgi/livemegami/1666356875/918" rel="noopener noreferrer" target="_blank">&gt;&gt;918</a> <br> 老々介護とかいう地獄 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:40.61 ID:KYPmsZl10<> <a href="../test/read.cgi/livemegami/1666356875/839" rel="noopener noreferrer" target="_blank">&gt;&gt;839</a> <br> 新皇帝でおわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:33:41.12 ID:7fikfaAS0<> みけさんの直伝のファンネル使いぺこーらさすがだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:41.19 ID:Xx3ffcFE0<> <a href="../test/read.cgi/livemegami/1666356875/928" rel="noopener noreferrer" target="_blank">&gt;&gt;928</a> <br> vtuber運営ってガイジ多いからどうなるかわからんよ <br> ちなみにこのタイミングでリスナーをモンペ扱いして反論して死んだのがドル部 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:43.27 ID:EaYLyF6b0<> スタヘイトが加速するわね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:47.83 ID:drwywect0<> <a href="../test/read.cgi/livemegami/1666356875/957" rel="noopener noreferrer" target="_blank">&gt;&gt;957</a> <br> 宣伝多いぶん余計に虚しいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:47.93 ID:fAr3buvZ0<> <a href="../test/read.cgi/livemegami/1666356875/951" rel="noopener noreferrer" target="_blank">&gt;&gt;951</a> <br> ねねちはもう居ない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:33:49.36 ID:3SCgfiTO0<> ぺっさんそろそろ独立しようぜ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:51.50 ID:1oSE4/Gd0<> <a href="../test/read.cgi/livemegami/1666356875/922" rel="noopener noreferrer" target="_blank">&gt;&gt;922</a> <br> ホロで許可は出てるがころさんが許可してないからな <br> 沙花又も諦めた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:54.47 ID:qzC+TfX40<> コラボ解禁まじふみきったらゆるさんわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:33:56.47 ID:L2TDL2yy0<> <a href="../test/read.cgi/livemegami/1666356875/837" rel="noopener noreferrer" target="_blank">&gt;&gt;837</a> <br> 自己評価高すぎおじさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:33:59.92 ID:8KBiixWa0<> あてぃしに張り手草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:34:00.54 ID:2aExDpTc0<> <a href="../test/read.cgi/livemegami/1666356875/955" rel="noopener noreferrer" target="_blank">&gt;&gt;955</a> <br> ほんまこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:34:01.25 ID:zgeShtYl0<> &#128048;陰キャ営業したことない <>
