名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/05/22(月) 00:22:43.97 ID:8dxB0eBD0<> (・o・&#127852;)かなルーナしか勝たん <>&#129313;今年はポルーナでいく 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:55:52.07 ID:8iE1Xjp+0<> ガノンのラッシュよけは何が正解だったの結局 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:55:52.70 ID:qcKErWek0<> しょーにょーどー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:55:57.70 ID:u3gZMWR20<> やっぱ龍かホモ龍 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:55:58.69 ID:2P1+2Pq80<> こよりっどりゃアアアアアアアアアアアアアアアアアア <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:03.43 ID:jVKu1eiL0<> <a href="../test/read.cgi/livemegami/1684682563/865" rel="noopener noreferrer" target="_blank">&gt;&gt;865</a> <br> 流石にそれは無い <br> 35pの過大評価 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:56:05.56 ID:Xt7AgWmH0<> んなたん可愛いねえ&#9786; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:07.86 ID:qnYwqvfj0<> ガタンゴトン <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:56:10.74 ID:08UxzWqy0<> <a href="../test/read.cgi/livemegami/1684682563/625" rel="noopener noreferrer" target="_blank">&gt;&gt;625</a> <br> なんですいせいが欲しがってたの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:10.91 ID:C1raAxe40<> <a href="../test/read.cgi/livemegami/1684682563/800" rel="noopener noreferrer" target="_blank">&gt;&gt;800</a> <br> 俺みこポル好きよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:13.71 ID:D/U3coTt0<> <a href="../test/read.cgi/livemegami/1684682563/805" rel="noopener noreferrer" target="_blank">&gt;&gt;805</a> <br> このねっとり感 <br> いいね <br> ヘラをビジネスにされたくなかったんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:14.23 ID:aoDwsqRY0<> <a href="../test/read.cgi/livemegami/1684682563/865" rel="noopener noreferrer" target="_blank">&gt;&gt;865</a> <br> あんなのワーストとは言わないが良くも悪くもないレベルだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:56:15.14 ID:VyXfWksW0<> ぜたまたって何でこんなに可愛いんだろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:56:15.12 ID:1xxDLNvz0<> <a href="../test/read.cgi/livemegami/1684682563/790" rel="noopener noreferrer" target="_blank">&gt;&gt;790</a> <br> 編み込みの位置が違うのか <br> 案件のイラストも長髪で統一だしやっぱデザイン変更なんだな <br> https://i.imgur.com/MhSxMDM.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:18.75 ID:GcSAJihL0<> 　茎龍 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:18.67 ID:sajM1MV90<> がたんごとん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:56:23.79 ID:sfxvU4bJ0<> <a href="../test/read.cgi/livemegami/1684682563/872" rel="noopener noreferrer" target="_blank">&gt;&gt;872</a> <br> なんか意味あんのかねその数字に <br> 必死さが見えすぎてちょっときついんよなあ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:30.00 ID:nEXy0QFc0<> <a href="../test/read.cgi/livemegami/1684682563/894" rel="noopener noreferrer" target="_blank">&gt;&gt;894</a> <br> クォーツトラップを作りたいらしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:30.69 ID:UslysCiZ0<> んな電鉄鍾乳洞開通どりゃああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:56:30.88 ID:vOi/q+Ii0<> <a href="../test/read.cgi/livemegami/1684682563/884" rel="noopener noreferrer" target="_blank">&gt;&gt;884</a> <br> 座員 <br> ルーナイト <br> ガタンゴトン <br> 俺 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:56:30.97 ID:vOi/q+Ii0<> <a href="../test/read.cgi/livemegami/1684682563/884" rel="noopener noreferrer" target="_blank">&gt;&gt;884</a> <br> 座員 <br> ルーナイト <br> ガタンゴトン <br> 俺 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:31.20 ID:Ydj3xPbo0<> <a href="../test/read.cgi/livemegami/1684682563/880" rel="noopener noreferrer" target="_blank">&gt;&gt;880</a> <br> お前は先にSEKIROやらんかい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:38.28 ID:7jOq0pIV0<> とくさんパワーの金盾やからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:40.43 ID:p82Hby0w0<> <a href="../test/read.cgi/livemegami/1684682563/874" rel="noopener noreferrer" target="_blank">&gt;&gt;874</a> <br> そんなバカなのにギフト貰えるとか甘えすぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:56:40.45 ID:K9OjA/Qu0<> 社築ティアキン同接 <br> 14714→15483→14455 <br>  <br> デバフゲー？ <br> 本当のゲーム愛と実況力があればこうなります <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:43.56 ID:gHRxtKZU0<> <a href="../test/read.cgi/livemegami/1684682563/874" rel="noopener noreferrer" target="_blank">&gt;&gt;874</a> <br> チャンネルごとにギフト貰いますかのオンオフがある <br> それオンに設定しとかないといつまでたっても貰えない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:44.72 ID:KIOqi7mr0<> <a href="../test/read.cgi/livemegami/1684682563/803" rel="noopener noreferrer" target="_blank">&gt;&gt;803</a> <br> 俺は乞食だけでこよりのメンギフ6ヶ月続いてる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:46.69 ID:gkk74Iho0<> 黒雪姫とか中学生ぶりに聞いたわ <br> 未成年にいたずらして捕まった高木君がアクセルワールド大好きで俺も無理やり読まされたからめっちゃ印象に残ってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:47.55 ID:DrlVmXqQ0<> <a href="../test/read.cgi/livemegami/1684682563/880" rel="noopener noreferrer" target="_blank">&gt;&gt;880</a> <br> お前捏造やばいって言ってたのに… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:56:49.95 ID:Vf6xzq9i0<> たまに夜に1人で車乗ってる時ついついガタンゴトンって独り言言っちゃう時あるよな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:56:54.59 ID:NWtzMSgn0<> ネバーエンディングストーリーやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:57:01.93 ID:qu7igixm0<> ルーナ鍾乳洞って言ってるけど大半ただの洞窟じゃね？ <>
(&#5153; o&#820;&#822; &#65228; o&#820;&#822; &#5153;)<>sage<>2023/05/22(月) 00:57:04.10 ID:DGagIMYs0<> <a href="../test/read.cgi/livemegami/1684682563/899" rel="noopener noreferrer" target="_blank">&gt;&gt;899</a> <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)乳首の上に髪の毛がちょうどあるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:05.19 ID:QlfmY6Pd0<> <a href="../test/read.cgi/livemegami/1684682563/911" rel="noopener noreferrer" target="_blank">&gt;&gt;911</a> <br> あーそれはオンにしてるはずなんだけどな <br> もらえたことないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:06.36 ID:UoaNg4bQ0<> 金の竜の背に乗って～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:06.81 ID:K/YFPqkC0<> <a href="../test/read.cgi/livemegami/1684682563/874" rel="noopener noreferrer" target="_blank">&gt;&gt;874</a> <br> そこからかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:08.40 ID:ptMzZkgb0<> <a href="../test/read.cgi/livemegami/1684682563/798" rel="noopener noreferrer" target="_blank">&gt;&gt;798</a> <br> 脚画像上げたん？ <br> ハラデイ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:08.65 ID:jVKu1eiL0<> <a href="../test/read.cgi/livemegami/1684682563/886" rel="noopener noreferrer" target="_blank">&gt;&gt;886</a> <br> 3Dやればなんだかんだ人集まるんだからそれが結果だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:57:11.43 ID:Xt7AgWmH0<> <a href="../test/read.cgi/livemegami/1684682563/870" rel="noopener noreferrer" target="_blank">&gt;&gt;870</a> <br>  <br> らぷーら　シコれない <br> ルイ　　　シコれない <br> こより　　シコれる <br> さかまた　シコれる <br> ござる　　シコれない <br>  <br> だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:19.59 ID:hQf4V24V0<> ポルカって性格良さそうじゃね？ <br> ホロメンで性格良さそうなランクで上位と思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:22.11 ID:BOR/bmF00<> ヒメヒナって今でも結構人気あるの凄いよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:28.56 ID:DyYVVoi/0<> あくたん今回は随分長い失踪だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:28.93 ID:2tDUiy+00<> やっぱり鍾乳洞明るすぎないか？敵モブがわらわら近づいてくるくらいでよかっただろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:31.20 ID:4Z77V1Lv0<> ゼルダ＝ココってこと！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:31.35 ID:muPeWzl90<> <a href="../test/read.cgi/livemegami/1684682563/910" rel="noopener noreferrer" target="_blank">&gt;&gt;910</a> <br> お前ノエルは偽物って言いたいわけ？ <br> 婆さん消えろよ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:31.94 ID:/xrcfqtr0<> <a href="../test/read.cgi/livemegami/1684682563/887" rel="noopener noreferrer" target="_blank">&gt;&gt;887</a> <br> ガノンが1回目のラッシュを確実に避けるからその反撃をもう一回ラッシュで避ける（4択）らしい <br> こよりの今の集中力では4択見分けるのは無理ぽ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:57:31.67 ID:Eyg0FR6B0<> <a href="../test/read.cgi/livemegami/1684682563/866" rel="noopener noreferrer" target="_blank">&gt;&gt;866</a> <br> スバルが平日シリーズに検討してる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:32.81 ID:N+1fs2k/0<> <a href="../test/read.cgi/livemegami/1684682563/924" rel="noopener noreferrer" target="_blank">&gt;&gt;924</a> <br> &#129314; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:34.61 ID:gkk74Iho0<> <a href="../test/read.cgi/livemegami/1684682563/899" rel="noopener noreferrer" target="_blank">&gt;&gt;899</a> <br> 長いほうがエッチでいいじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:36.49 ID:K/YFPqkC0<> <a href="../test/read.cgi/livemegami/1684682563/798" rel="noopener noreferrer" target="_blank">&gt;&gt;798</a> <br> お前有能なんだろ <br> はよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:37.59 ID:JYabJYy+0<> 銀の龍の背に乗ってー&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:46.49 ID:BTWlEM6j0<> <a href="../test/read.cgi/livemegami/1684682563/910" rel="noopener noreferrer" target="_blank">&gt;&gt;910</a> <br> ブレワイで途中だけ謎の30000でた奴やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:53.64 ID:m/DzlDri0<> https://i.imgur.com/issfte6.jpg <br> しゃかまたのブライト衣装 <br> 頭の右側はサムネ用の花飾りだと思われる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:57:54.00 ID:b/jFeF0w0<> ポルカはロマサガrsの初期主人公が同じポルカって知ってたのが微笑ましかったな <br> ユーザー層的にホロライブコラボを望んでなさそうだけど個人的にはそらちゃんとか縁があるおかころとポルカとかのスタイル出たら欲しい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:57:56.33 ID:MUpK+oyO0<> アドブロ入れてるともらえないって聴いたな <br> 入れてる俺は設定ONにしてるけど一度ももらえたこと無い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:57:58.20 ID:S8ItCyxh0<> 6期ってガワ強者おおいよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:58:06.23 ID:XuM8Z6jR0<> <a href="../test/read.cgi/livemegami/1684682563/910" rel="noopener noreferrer" target="_blank">&gt;&gt;910</a> <br> まんこくせえよ&#129326; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:06.66 ID:NWtzMSgn0<> まだやるんかい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:09.37 ID:GcSAJihL0<> 即落ちそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:22.62 ID:p82Hby0w0<> <a href="../test/read.cgi/livemegami/1684682563/924" rel="noopener noreferrer" target="_blank">&gt;&gt;924</a> <br> らぷーら　シコれる <br> ルイ　　　シコれない <br> こより　　シコれる <br> さかまた　シコれる <br> ござる　　シコれる <br>  <br> 俺はこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:29.43 ID:DKWmipcX0<> <a href="../test/read.cgi/livemegami/1684682563/924" rel="noopener noreferrer" target="_blank">&gt;&gt;924</a> <br> 助手COしてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:37.11 ID:IOKhJ89M0<> <a href="../test/read.cgi/livemegami/1684682563/945" rel="noopener noreferrer" target="_blank">&gt;&gt;945</a> <br> まあこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:39.07 ID:2PxOjdRO0<> <a href="../test/read.cgi/livemegami/1684682563/902" rel="noopener noreferrer" target="_blank">&gt;&gt;902</a> <br> そんなこといったら同接含め外野のアンスレが数字に言及してもなんの意味もなくね？ <br> 登録くらいか、明確にホロメン側に特典あって外部からでも確認できる数字 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:39.86 ID:/xrcfqtr0<> <a href="../test/read.cgi/livemegami/1684682563/940" rel="noopener noreferrer" target="_blank">&gt;&gt;940</a> <br> もらったことあるよ <br> 配信開いてすらいない <br> チャンネル登録はしてた記憶 <br> 今はしてないからわからん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:42.29 ID:sajM1MV90<> <a href="../test/read.cgi/livemegami/1684682563/927" rel="noopener noreferrer" target="_blank">&gt;&gt;927</a> <br> 月末にギリギリ浮上するかどうかだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:58:47.82 ID:1P2449ns0<> みすみっさんこれ飲酒の意味あんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:50.40 ID:o7zMqt430<> <a href="../test/read.cgi/livemegami/1684682563/919" rel="noopener noreferrer" target="_blank">&gt;&gt;919</a> <br> わためのとこ行けばすぐ貰えんじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:58:51.31 ID:3ytq4bMj0<> こんなイライラしながらプレイするの個人的に残念 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:58:52.02 ID:q76k0Y5Z0<> <a href="../test/read.cgi/livemegami/1684682563/939" rel="noopener noreferrer" target="_blank">&gt;&gt;939</a> <br> イトケンでもあれだけ荒れたのにホロメンなんて出るわけねーだろ <>
