名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/12/18(日) 22:47:52.74 ID:8PIYc5wv0<> いかんでしょ <>鳩ライブ 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:02.88 ID:kacm0uID0<> だいぶアイス食わされたからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:03.06 ID:cxMssxTa0<> <a href="../test/read.cgi/livemegami/1671371272/876" rel="noopener noreferrer" target="_blank">&gt;&gt;876</a> <br> うおおおおおおおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:04.01 ID:R+I8qEux0<> さくらみこ最強！さくらみこ最強さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！さくらみこ最強！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:04.97 ID:1wZ/+7pw0<> AZKiの声にピッタリだなSSS <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:07.03 ID:QpAmsun40<> 寧ろ色違いバフが切れるから35アンは歓喜するところでは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:06.75 ID:fCYg1Apa0<> グルメほげちかわええwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:07.41 ID:1JfY7LZf0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> 兼任じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:07.55 ID:nRqG8ENn0<> 35Pって両親が無能そうだよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:08.12 ID:GUQTO4hM0<> 鳩もそうだけどチャット欄にシュバってくるゴミも糞なんだよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:08.05 ID:slni3jrX0<> 35Pが頭おかしいのが証明されてしまったか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:09.09 ID:oI23zDfF0<> <a href="../test/read.cgi/livemegami/1671371272/844" rel="noopener noreferrer" target="_blank">&gt;&gt;844</a> <br> 付いてたけど今どんな気分？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:10.32 ID:SOQX79NS0<> AZKiは絶対ASMR向いてる声だと思うんだけどなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:10.54 ID:QGrFpBR+0<> 実際なんで他のホロメンのとこに行ってわざわざチャットするんだろ <br> どういう心理？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:13.00 ID:oB0c6QrP0<> <a href="../test/read.cgi/livemegami/1671371272/856" rel="noopener noreferrer" target="_blank">&gt;&gt;856</a> <br> 君がこのスレで一番悔しそうw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:13.33 ID:H5ZXhnSJ0<> そんなに鳩が嫌ならホロ辞めて個人になればいいのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:13.20 ID:rKwawnIh0<> AZKi可愛すぎるよ毎週やってくれ頼むから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:16.15 ID:uJ7+9qE00<> あずきち満足度高かったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:16.88 ID:+jfTMYFu0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> 一人だけ浮いてて手帳感すごいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:17.11 ID:zwbNnZ0s0<> <a href="../test/read.cgi/livemegami/1671371272/730" rel="noopener noreferrer" target="_blank">&gt;&gt;730</a> <br> もう既に一部は処分された <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:20.98 ID:4sOGRVh30<> 党会議始まった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:23.73 ID:xiR6yo6W0<> <a href="../test/read.cgi/livemegami/1671371272/892" rel="noopener noreferrer" target="_blank">&gt;&gt;892</a> <br> 死ぬほどイライラしてるの草なんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:24.06 ID:Snq7kJZ10<> ペッシ見るか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:24.47 ID:VklTNC/l0<> <a href="../test/read.cgi/livemegami/1671371272/847" rel="noopener noreferrer" target="_blank">&gt;&gt;847</a> <br> 次はランクじゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:24.86 ID:DMq1H40G0<> ガイジは分からないかも知れないけど自分の推しの配信に訳分からん鳩飛んできたらそりゃ嫌だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:30.72 ID:uTSlP7WA0<> <a href="../test/read.cgi/livemegami/1671371272/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> みこちがぺこらの拠点を留守レイドしてて <br> ぺこらが帰ってくるぞって鳩に反応して <br> いそいそ逃げ出したのになｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:32.07 ID:xiuazVtk0<> <a href="../test/read.cgi/livemegami/1671371272/859" rel="noopener noreferrer" target="_blank">&gt;&gt;859</a> <br> ほんといいタイミングで出たわ <br> WCと被らなくてよかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:33.77 ID:dfvmXbYx0<> <a href="../test/read.cgi/livemegami/1671371272/898" rel="noopener noreferrer" target="_blank">&gt;&gt;898</a> <br> いや草じゃなくて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:35.81 ID:7wbhcRaH0<> <a href="../test/read.cgi/livemegami/1671371272/887" rel="noopener noreferrer" target="_blank">&gt;&gt;887</a> <br> さっさと死ねよ自演ガイジ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:35.93 ID:uwVKFZuF0<> ルーナの大麻工場 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:36.97 ID:c+y44TV50<> 35Pの民度マジでどうなっとんねん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:37.23 ID:4/O2hOqb0<> 色違い出たしぺこーらのFIFAに移動 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:37.74 ID:rnkKgm660<> 今日は話題がどんどん流れてお前ら楽しそうだな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:38.01 ID:3ZwV7sBr0<> <a href="../test/read.cgi/livemegami/1671371272/874" rel="noopener noreferrer" target="_blank">&gt;&gt;874</a> <br> サンキューぽっぽ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:38.55 ID:DDnGzudy0<> そろそろ出すか…&#9824;&#65038; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:40.08 ID:r7mmthA80<> <a href="../test/read.cgi/livemegami/1671371272/882" rel="noopener noreferrer" target="_blank">&gt;&gt;882</a> <br> なるほどな <br> なら、ホロだけアンチと鳩一緒って事にすればいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:39.77 ID:LT2J6QZF0<> 手帳発狂しちゃった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:39.87 ID:EU9XZdct0<> 鳩は死ね <br> 早急に自殺しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:43.63 ID:YmO6RlXg0<> これからみこの配信コメントで鳩しまくって同接落としするか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:45.14 ID:SOQX79NS0<> ホロマートの小豆はいいと思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:45.14 ID:NMLiWjdx0<> さっきまでMCしてたこよりの配信始まりました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:45.52 ID:v8rdIglZ0<> <a href="../test/read.cgi/livemegami/1671371272/894" rel="noopener noreferrer" target="_blank">&gt;&gt;894</a> <br> こいつは↓？ <br>  <br> 　　　　　　　　ノ´⌒ヽ,, <br> 　　　　γ⌒´　　　 　 ヽ, <br> 　　　／／ &quot;&quot;⌒⌒＼　　） <br> 　 　 ｉ /　　 ⌒　 ⌒ ヽ　）　　　 <br> 　 　 !ﾞ　　 (･ ）｀ ´( ･） ｉ/ <br> 　 　 |　　 　 （__人_）　 | <br> 　　　＼　　　 ｀ー'　 ／ <br> 　 　 ／　　　　　　　.＼ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:46.28 ID:AqE1+6Cf0<> ポケモンめっちゃ強い人でもランクの手持ち全部オシャボ色違いにしてたりしてるし色違いはそれだけ魅力的ってことよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:47.56 ID:gjNqcSgB0<> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br>  <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br>  <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:48.05 ID:lzVXOy+B0<> てか色違い使ってても画面左下のアイコンの色かわらねえのな <br> そこはこだわってほしかったわ任天堂 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:49.84 ID:FCkNSJ7D0<> ぺっさんの新衣装でぺこアンが <br> みこのホゲータでみこアンが <br> 壊れちゃった&#128546; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:49.91 ID:uEJ7YrsQ0<> <a href="../test/read.cgi/livemegami/1671371272/926" rel="noopener noreferrer" target="_blank">&gt;&gt;926</a> <br> イライラしてんにぇw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:51.17 ID:Gsx5lnVO0<> <a href="../test/read.cgi/livemegami/1671371272/872" rel="noopener noreferrer" target="_blank">&gt;&gt;872</a> <br> <a href="../test/read.cgi/livemegami/1671371272/877" rel="noopener noreferrer" target="_blank">&gt;&gt;877</a> <br> 邪魔者は35pだった…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:02:52.36 ID:6E36rjPw0<> マジの糖質じゃんもう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:54.50 ID:iL2FXmCc0<> <a href="../test/read.cgi/livemegami/1671371272/911" rel="noopener noreferrer" target="_blank">&gt;&gt;911</a> <br> 反応引き出せれば切り抜きポイント作れるじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:57.59 ID:gjNqcSgB0<> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br>  <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br>  <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <br> 鳩の何が悪いの？しねみこアン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:02:58.74 ID:gu0nBAFU0<> <a href="../test/read.cgi/livemegami/1671371272/909" rel="noopener noreferrer" target="_blank">&gt;&gt;909</a> <br> 色違いにはついてなかったろ <br> 色違いじゃない方はサンドイッチ食いまくってるからそらついてるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:03:04.42 ID:AZntaiac0<> こんな時くらいいいんじゃないの <br> 知らないで祝えないより知って祝えるかスルーして祝わないかの2択のほうがいいでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:03:05.02 ID:Vnk3E1zl0<> <a href="../test/read.cgi/livemegami/1671371272/930" rel="noopener noreferrer" target="_blank">&gt;&gt;930</a> <br> 実際どうでもいいしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:03:07.29 ID:kacm0uID0<> 飴少なっ リザレイドでLカンストしたぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:03:08.38 ID:2PTIOJVb0<> <a href="../test/read.cgi/livemegami/1671371272/932" rel="noopener noreferrer" target="_blank">&gt;&gt;932</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:03:08.84 ID:xiR6yo6W0<> 大きさどうなんやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:03:08.69 ID:5fgraL/v0<> 今日のホロアンカオスすぎる&#128512; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:03:09.56 ID:8P1oqsAl0<> <a href="../test/read.cgi/livemegami/1671371272/911" rel="noopener noreferrer" target="_blank">&gt;&gt;911</a> <br> みこちはみんなに愛されてる <br> みこちならみんなに祝福される <br> 俺のみこちの偉業を知って <br>  <br> って感じの世界観に生きてんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:03:10.28 ID:lPTWFFun0<> <a href="../test/read.cgi/livemegami/1671371272/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> 擦り付けんのかよ <br> どこまでもクソだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:03:10.76 ID:8b3ViOXV0<> <a href="../test/read.cgi/livemegami/1671371272/945" rel="noopener noreferrer" target="_blank">&gt;&gt;945</a> <br> あっこりゃ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:03:11.11 ID:H+27+cPX0<> これ当分鳩ガイガイ終わらんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 23:03:12.36 ID:RXeHSM4R0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 23:03:12.49 ID:T81hb4ak0<> <a href="../test/read.cgi/livemegami/1671371272/876" rel="noopener noreferrer" target="_blank">&gt;&gt;876</a> <br> でもみこアンがみこは国際孵化してないって言ってたもん！ <>
