名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/03/20(月) 21:40:23.77 ID:R4HD/pcB0<> にぇ <>おつみこでした～ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:39.08 ID:j/vbEV6D0<> こよりガスコイン楽勝で倒せたのに意外なボスで苦戦してるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:40.66 ID:V6SL0g3+0<> オヤカタいいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:41.32 ID:ozW8yTtB0<> 運営がユニット決めたならぺこみこ作れたじゃん明らかに無能じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:43.12 ID:ifrnYx5D0<> <a href="../test/read.cgi/livemegami/1679316023/835" rel="noopener noreferrer" target="_blank">&gt;&gt;835</a> <br> 安倍聖帝の国葬荒らしたらそりゃそうよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:43.69 ID:lrmKFSUh0<> ころさんTwitterのお気持ち見たっぽいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:53:43.82 ID:+Z66Udu00<> おぉ&#128525; <br> https://i.imgur.com/Mt4WlNn.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:44.44 ID:nUGD6X2U0<> ペボットからスタテン引いた余りと <br> ゲマズからSMOK引いた余りをくっつけただけです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:45.15 ID:TfNilV2w0<> ぺこら「フブキ先輩は安定感がある」 <br> ライン超えだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:53:45.33 ID:EIOPaNOt0<> <a href="../test/read.cgi/livemegami/1679316023/849" rel="noopener noreferrer" target="_blank">&gt;&gt;849</a> <br> (  ･&#7620;&#7109;･&#7621; )エアーマンはよかったのにどうして <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:45.80 ID:HN6pBVo+0<> <a href="../test/read.cgi/livemegami/1679316023/818" rel="noopener noreferrer" target="_blank">&gt;&gt;818</a> <br> ヒャダインが関わってる曲以外は全部いい曲だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:46.75 ID:OeRMWkqL0<> <a href="../test/read.cgi/livemegami/1679316023/818" rel="noopener noreferrer" target="_blank">&gt;&gt;818</a> <br> サマーも悪くないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:48.51 ID:iltivocx0<> 鼻くそばかうめぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:48.74 ID:3VTy1Syi0<> 安定感！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:51.44 ID:firoBDWP0<> 戦犯ミオしゃかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:52.67 ID:uTfAvZDN0<> 戦犯ミオしゃでした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:53.43 ID:HkF8W5oy0<> <a href="../test/read.cgi/livemegami/1679316023/879" rel="noopener noreferrer" target="_blank">&gt;&gt;879</a> <br> マリン「5chでめっちゃ叩かれてますよwww」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:54.80 ID:OHYOJtwl0<> <a href="../test/read.cgi/livemegami/1679316023/849" rel="noopener noreferrer" target="_blank">&gt;&gt;849</a> <br> マキバオーは別に良かったと思うけどな <br> カロリーゼロの歌はヒエッヒエだったけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:56.50 ID:Y7dA5mFY0<> &#128048;フブちゃん！ <br> &#128048;こよりちゃん！ <br> &#128048;みこ先輩。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:57.41 ID:ACzg70cm0<> <a href="../test/read.cgi/livemegami/1679316023/707" rel="noopener noreferrer" target="_blank">&gt;&gt;707</a> <br> 人が変わったかの如く触れなくなったよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:57.79 ID:4bV/E83g0<> <a href="../test/read.cgi/livemegami/1679316023/849" rel="noopener noreferrer" target="_blank">&gt;&gt;849</a> <br> Twitterみてもdoggyやってほしかったっての多いだろうし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:53:58.12 ID:OjjNtef00<> <a href="../test/read.cgi/livemegami/1679316023/842" rel="noopener noreferrer" target="_blank">&gt;&gt;842</a> <br> 苦言してねーよほんとホロアンはさぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:53:59.74 ID:QGsfkXhk0<> <a href="../test/read.cgi/livemegami/1679316023/849" rel="noopener noreferrer" target="_blank">&gt;&gt;849</a> <br> まあそりゃそうだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:00.41 ID:fDiXREzg0<> <a href="../test/read.cgi/livemegami/1679316023/849" rel="noopener noreferrer" target="_blank">&gt;&gt;849</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:02.24 ID:PM84wBMF0<> こよりこれで死ぬとか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:02.64 ID:YnKdPBS10<> 親方ノリッノリすぎてこっちが楽しくなってくるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:03.48 ID:k/Jqg6UM0<> BDってオーディオコメンタリとかないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:03.78 ID:d9grLokL0<> 親方フェスより盛り上がるんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:06.07 ID:fcJx3I860<> ウマーベラス <br> ミオの提案だった・・・ <br> ころさんに謝罪しないと <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:06.52 ID:bdFXyn1I0<> マキバオーは自分の歌枠でやるべきだったよな実際 <br> 金払って見に来てマキバーオーは冷める <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:06.59 ID:dF7mfx8L0<> ウマーベラスはミオしゃでした <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:08.81 ID:Re9gmV5a0<> マリン「ユニットは運営が決めた」 <br> ぺこら「MCの組み合わせは運営が決めた」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:09.57 ID:zJrU3NsZ0<> ウマーベラスみおしゃ選曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:10.80 ID:o0yS5IGK0<> マキバオーが悪かったというよりDoggyだったら最高だった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:12.45 ID:Si8kku6D0<> <a href="../test/read.cgi/livemegami/1679316023/855" rel="noopener noreferrer" target="_blank">&gt;&gt;855</a> <br> ｶﾞｼｯｶﾞｼｼｯ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:12.91 ID:USe013Vn0<> 白蜘蛛クソボスやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:13.09 ID:a1pG+T7d0<> 安定感の女 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:14.24 ID:fI4TOez10<> みこにもぺこらにも興味ないけどぺこみこが好きなやつがいるのかもしれない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:14.78 ID:XpwqITZQ0<> ころさんちょっと落ち込んでます <br> お前らもう批判の手を止めろよな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:14.62 ID:T5U7hgfr0<> <a href="../test/read.cgi/livemegami/1679316023/835" rel="noopener noreferrer" target="_blank">&gt;&gt;835</a> <br> (  ･&#7620;&#7109;･&#7621; )安倍晋三荒らして消された <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:14.65 ID:y6P9tVW60<> <a href="../test/read.cgi/livemegami/1679316023/907" rel="noopener noreferrer" target="_blank">&gt;&gt;907</a> <br> なんでぇ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:15.42 ID:QpUcVO3k0<> <a href="../test/read.cgi/livemegami/1679316023/889" rel="noopener noreferrer" target="_blank">&gt;&gt;889</a> <br> マキバオーは言うほど <br> ウマーベラスはまあちょっと… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:16.24 ID:UL8ZNeRQ0<> TwitterのAuth認証できないんだけど、みんなやってるのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:17.48 ID:XKZjZZS00<> ころさんごめん&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:18.25 ID:zogKr9Gr0<> <a href="../test/read.cgi/livemegami/1679316023/881" rel="noopener noreferrer" target="_blank">&gt;&gt;881</a> <br> わりと呼び名はどうでもいいタイプなんでしょ全部アンタでいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:18.51 ID:SU8LR5M60<> てかたそクロエのグッズまて買ったのかよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:18.57 ID:q8YBc/Jj0<> <a href="../test/read.cgi/livemegami/1679316023/852" rel="noopener noreferrer" target="_blank">&gt;&gt;852</a> <br> 本当にあれ以来完璧に消えて本国でも活動一切してないらしいからな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:18.90 ID:+HR2qAs30<> ミオしゃさぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:19.22 ID:HnZ8o4mP0<> <a href="../test/read.cgi/livemegami/1679316023/782" rel="noopener noreferrer" target="_blank">&gt;&gt;782</a> <br> みっクロヱパートまじ見たいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:24.34 ID:SD6EV2Sg0<> 戦犯ミオしゃで草 <br> お前ら謝罪は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:25.02 ID:dm+8uqAX0<> <a href="../test/read.cgi/livemegami/1679316023/888" rel="noopener noreferrer" target="_blank">&gt;&gt;888</a> <br> オリー「jump!jump!」　ちゃま「もっと！もっと！かっとべぇえええ！」 <br> https://i.imgur.com/ueL7nws.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:25.02 ID:lrmKFSUh0<> みおしゃやんけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:24.73 ID:WNkigLiH0<> <a href="../test/read.cgi/livemegami/1679316023/854" rel="noopener noreferrer" target="_blank">&gt;&gt;854</a> <br> そういえばカード開封でみこ先輩って普通に言ってたらしいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:25.48 ID:gN5E/6LA0<> ねねも2000待機か <br> まだホロキュア少しバフ残ってるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:26.11 ID:ifrnYx5D0<> <a href="../test/read.cgi/livemegami/1679316023/892" rel="noopener noreferrer" target="_blank">&gt;&gt;892</a> <br> モッシュレースはdeco27のゴリ押しだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:26.18 ID:rfBX21j/0<> <a href="../test/read.cgi/livemegami/1679316023/849" rel="noopener noreferrer" target="_blank">&gt;&gt;849</a> <br> ホロアン見過ぎだろw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:26.87 ID:w6+8Ty1C0<> <a href="../test/read.cgi/livemegami/1679316023/868" rel="noopener noreferrer" target="_blank">&gt;&gt;868</a> <br> ここの連中だろ <br> 普通に良かったぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:30.51 ID:rS01gglh0<> ぺこでゅん！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:31.40 ID:aeSuctGm0<> <a href="../test/read.cgi/livemegami/1679316023/905" rel="noopener noreferrer" target="_blank">&gt;&gt;905</a> <br> あてぃしのカニ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:31.44 ID:cBh6fT/U0<> ドドンガドンドンドン！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:33.07 ID:3ZU/h8LF0<> ころさん気にすっからなぁ <br> ほんとお前ら <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:33.83 ID:3MA+BGhg0<> <a href="../test/read.cgi/livemegami/1679316023/835" rel="noopener noreferrer" target="_blank">&gt;&gt;835</a> <br> フブキはbotって捨て台詞吐いて消えた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:34.77 ID:cNO4S3np0<> なんで触れないって現在進行形で暴れまくってる53p見りゃ分かるだろ <br> 野うさぎのぺこら実況より53pによるぺこら叩きの方が多い異様な光景 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:37.10 ID:2rnZron90<> <a href="../test/read.cgi/livemegami/1679316023/916" rel="noopener noreferrer" target="_blank">&gt;&gt;916</a> <br> すげーよなこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:37.41 ID:L9rYRdrX0<> マキバオーにお気持ちしてんのってこことマリンだけじゃないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:39.05 ID:/TLxI5tP0<> ｋっさんネタきたあああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:39.63 ID:+Z66Udu00<> <a href="../test/read.cgi/livemegami/1679316023/842" rel="noopener noreferrer" target="_blank">&gt;&gt;842</a> <br> 偏向報道ガイジ死ね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:39.33 ID:CxweglY80<> <a href="../test/read.cgi/livemegami/1679316023/924" rel="noopener noreferrer" target="_blank">&gt;&gt;924</a> <br> 大人気だよなロマ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:39.69 ID:5r81J+9v0<> <a href="../test/read.cgi/livemegami/1679316023/835" rel="noopener noreferrer" target="_blank">&gt;&gt;835</a> <br> 山上徹也が安倍晋三を射殺する→国葬でAndyがアンスレのレスを転載するスクリプトで荒らす→消える <br>  <br> 山神すげぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:41.13 ID:uTfAvZDN0<> <a href="../test/read.cgi/livemegami/1679316023/938" rel="noopener noreferrer" target="_blank">&gt;&gt;938</a> <br> ごべーーーーーーーーん&#128557;&#128557;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:41.31 ID:GhZZzP2I0<> <a href="../test/read.cgi/livemegami/1679316023/926" rel="noopener noreferrer" target="_blank">&gt;&gt;926</a> <br> カプ厨はどこにでもいる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:42.29 ID:o0yS5IGK0<> <a href="../test/read.cgi/livemegami/1679316023/931" rel="noopener noreferrer" target="_blank">&gt;&gt;931</a> <br> 俺もGoogleAuthコケる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:44.46 ID:zogKr9Gr0<> 親方絶好調です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:45.33 ID:PR5K0wka0<> ぺこじゅんてえてえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:45.91 ID:0lSF4d6C0<> みおしゃが昨日元気なかったのって… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:48.54 ID:nUGD6X2U0<> 親方その挨拶古いよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:49.88 ID:/AdhHEV80<> マキバオーは知らないとなんじゃこりゃってなるんだろうな <br> ころさんの選曲は毎回尖り過ぎてるんだよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:49.86 ID:usZRYGiZ0<> ミオシャには昨日も話したろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:50.10 ID:OHYOJtwl0<> <a href="../test/read.cgi/livemegami/1679316023/907" rel="noopener noreferrer" target="_blank">&gt;&gt;907</a> <br> https://i.imgur.com/UJa6qkJ.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/20(月) 21:54:50.10 ID:hTenh77a0<> お気持ちなんか無視すればいいんだよ <br> リスナーにペコペコ謝るから調子に乗って構ってもらおうとお気持ちするんだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/20(月) 21:54:51.00 ID:XbZBQy/i0<> <a href="../test/read.cgi/livemegami/1679316023/849" rel="noopener noreferrer" target="_blank">&gt;&gt;849</a> <br> 賛否両論で良かったわ <br> これが賛しかなかったら異常だわ <>
