名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/01/17(火) 23:42:23.35 ID:87+z2OCe0<> まずい <>日南 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:06:50.75 ID:vgfb9HXe0<> <a href="../test/read.cgi/livemegami/1673966543/903" rel="noopener noreferrer" target="_blank">&gt;&gt;903</a> <br> お前 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:06:54.17 ID:DniHIEvZ0<> んなたん5連続5000点どどどどどどりゃああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:06:55.90 ID:bI6GuZpP0<> <a href="../test/read.cgi/livemegami/1673966543/848" rel="noopener noreferrer" target="_blank">&gt;&gt;848</a> <br> ゴミピと神エレのどっちのほうが質か答えろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:06:58.79 ID:ApmtWvEw0<> <a href="../test/read.cgi/livemegami/1673966543/878" rel="noopener noreferrer" target="_blank">&gt;&gt;878</a> <br> ねねアン大量すぎんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:06:59.91 ID:X7VzJQwQ0<> <a href="../test/read.cgi/livemegami/1673966543/890" rel="noopener noreferrer" target="_blank">&gt;&gt;890</a> <br> グレーの内容をいちいちSNSで言うのが問題なんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:01.43 ID:j9Rq2fSe0<> あずきコメシャワーと同接で気持ちよくなってない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:02.05 ID:WicKA5dq0<> <a href="../test/read.cgi/livemegami/1673966543/863" rel="noopener noreferrer" target="_blank">&gt;&gt;863</a> <br> いや普段アフィを嫌悪してんのに確実にまとめられそうなのにレスするとか訳がわからん&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:02.74 ID:uB7Q3nCW0<> ルーナやいやいしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:06.48 ID:QC78FJ1w0<> あずき朝までやってて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:08.37 ID:00oKgzAf0<> <a href="../test/read.cgi/livemegami/1673966543/890" rel="noopener noreferrer" target="_blank">&gt;&gt;890</a> <br> 別に燃えるほどのことじゃないだろうけど <br> ねねちは悪気なく言ってそうなところがちょっと怖いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:10.47 ID:f13UAxjk0<> <a href="../test/read.cgi/livemegami/1673966543/900" rel="noopener noreferrer" target="_blank">&gt;&gt;900</a> <br> いや普通にもう下山始まってるぞ <br> 0m出せなくて意地になってるだけやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:10.43 ID:cAy96sBL0<> <a href="../test/read.cgi/livemegami/1673966543/908" rel="noopener noreferrer" target="_blank">&gt;&gt;908</a> <br> 夫のちんぽが入らないこともありうる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:11.68 ID:yM8s8LA/0<> ルーナ地図読めない女なんだなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:12.03 ID:fksTEzC80<> <a href="../test/read.cgi/livemegami/1673966543/905" rel="noopener noreferrer" target="_blank">&gt;&gt;905</a> <br> それ本人？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:15.63 ID:OPGfH2Si0<> 姫のバキューム <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:18.40 ID:3Jk2Y8SF0<> <a href="../test/read.cgi/livemegami/1673966543/908" rel="noopener noreferrer" target="_blank">&gt;&gt;908</a> <br> ０にかけるとか漢や <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:19.06 ID:vgfb9HXe0<> <a href="../test/read.cgi/livemegami/1673966543/908" rel="noopener noreferrer" target="_blank">&gt;&gt;908</a> <br> お前の母ちゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:20.04 ID:5VggQmtw0<> すごくねえ0m目指すんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:23.01 ID:Gz4MlGlr0<> ぶっちゃけねねちはずっとやらかし続けると思う <br> こういうのはほんと治らない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:23.44 ID:p/z7E8Qh0<> <a href="../test/read.cgi/livemegami/1673966543/836" rel="noopener noreferrer" target="_blank">&gt;&gt;836</a> <br> (  ･&#7620;&#7109;･&#7621; )名古屋県民にリテラシー求めんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:25.10 ID:ApmtWvEw0<> 俺の地元駅がっつり映ってるw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:25.14 ID:yTbg5ir70<> <a href="../test/read.cgi/livemegami/1673966543/908" rel="noopener noreferrer" target="_blank">&gt;&gt;908</a> <br> パルフェってエロゲではヒロインの未亡人が処女だったからありうる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:24.93 ID:rMtQX9F20<> <a href="../test/read.cgi/livemegami/1673966543/908" rel="noopener noreferrer" target="_blank">&gt;&gt;908</a> <br> エロゲであった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:26.43 ID:QC78FJ1w0<> <a href="../test/read.cgi/livemegami/1673966543/873" rel="noopener noreferrer" target="_blank">&gt;&gt;873</a> <br> 文章見てわかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:26.46 ID:QTP8qjA80<> 隙を見せるとまた婆さんが叩くのに隙だらけだよー&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:27.54 ID:sqlw+AWZ0<> <a href="../test/read.cgi/livemegami/1673966543/885" rel="noopener noreferrer" target="_blank">&gt;&gt;885</a> <br> なんの関連性が？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:27.79 ID:byjPK+bc0<> <a href="../test/read.cgi/livemegami/1673966543/810" rel="noopener noreferrer" target="_blank">&gt;&gt;810</a> <br> 当然ゲーム会社としてはそんなことされたくないだろうし許諾貰ってる企業がやることではねえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:28.64 ID:9JFPXe1j0<> 1mどりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:32.43 ID:8XkCGvDj0<> &#9961;どりゅあああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:36.76 ID:uxCqVh/K0<> 0とか無理やろこんなん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:40.17 ID:85/UAhJ90<> こより封鎖です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:40.46 ID:R0dLBd8r0<> <a href="../test/read.cgi/livemegami/1673966543/908" rel="noopener noreferrer" target="_blank">&gt;&gt;908</a> <br> 俺の友達の嫁はセックスって行為が無理で泣いちゃうから一回もセックスしてない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:41.16 ID:rwSMs5ib0<> <a href="../test/read.cgi/livemegami/1673966543/908" rel="noopener noreferrer" target="_blank">&gt;&gt;908</a> <br> 子供を産んでも処女ならマリア様というレジェンドがいる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:45.15 ID:/liCn6ak0<> 同じくらいのリテラシーしてそうなやつがちょこちょこいて怖いんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:46.38 ID:5VggQmtw0<> ガチの田舎きたー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:48.43 ID:uB7Q3nCW0<> ルーナｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:49.76 ID:ICKRGlDo0<> <a href="../test/read.cgi/livemegami/1673966543/919" rel="noopener noreferrer" target="_blank">&gt;&gt;919</a> <br> というかpipでTwitterのスクショしか貼らない半コテにかまってる時点でね…、 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:50.28 ID:00oKgzAf0<> <a href="../test/read.cgi/livemegami/1673966543/905" rel="noopener noreferrer" target="_blank">&gt;&gt;905</a> <br> ちゃんとゲーム配信やってほしいなぁ <br> 結構伸びると思うんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:52.61 ID:3Jk2Y8SF0<> 燃えるゴミって俺のことかな&#128515; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:52.68 ID:JsGAKFoW0<> つかさ <br> 処女どうでもよくね？可愛くて面白ければいいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:53.01 ID:8OCXcxHa0<> <a href="../test/read.cgi/livemegami/1673966543/885" rel="noopener noreferrer" target="_blank">&gt;&gt;885</a> <br> 勝手に炎上するのはいいけど他のメンバーにも迷惑かかるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:07:54.12 ID:8XkCGvDj0<> ルーナ動けなくて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:55.01 ID:DHDT7SJD0<> <a href="../test/read.cgi/livemegami/1673966543/844" rel="noopener noreferrer" target="_blank">&gt;&gt;844</a> <br> 配信でバレるよりはマシか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:07:57.07 ID:S37VxOii0<> <a href="../test/read.cgi/livemegami/1673966543/399" rel="noopener noreferrer" target="_blank">&gt;&gt;399</a> <br> キワワってやつはなにもの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:08:00.55 ID:5Vp2e+GC0<> <a href="../test/read.cgi/livemegami/1673966543/919" rel="noopener noreferrer" target="_blank">&gt;&gt;919</a> <br> アフィの記事元がそもそもここだし <br> イタチごっこしてるだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:00.77 ID:5VggQmtw0<> 移動不可で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:08.52 ID:Cn2vbCzx0<> 北海道臭さがわかるようになってきたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:09.01 ID:b+Tx2Itt0<> <a href="../test/read.cgi/livemegami/1673966543/831" rel="noopener noreferrer" target="_blank">&gt;&gt;831</a> <br> rust以降わな <br> それ以前で言えば1度マイクラソロあったぞ <br> そらちゃんが熱心に布教してたころだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:10.90 ID:zfBMoV7H0<> 目離してたらもう１ステージ終わってた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:13.87 ID:2iMCDycJ0<> 嘘だろ動けないとかあるん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:15.05 ID:eOLXyZaM0<> <a href="../test/read.cgi/livemegami/1673966543/867" rel="noopener noreferrer" target="_blank">&gt;&gt;867</a> <br> 同じことだよ <br> 一時的に使わせるくらいは問題ない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:08:16.70 ID:JtQngpnP0<> ルーナ質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:08:16.37 ID:FeN+i4EQ0<> Azki数mまで必ず寄せるからな、コメとの協力体制も適当だし <br> 0mチャレンジの意味合いも出てきてるんじゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:17.51 ID:pnk8CONh0<> ルーナ草です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:17.71 ID:XsLa7Y/20<> <a href="../test/read.cgi/livemegami/1673966543/956" rel="noopener noreferrer" target="_blank">&gt;&gt;956</a> <br> クソ鳥 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:08:23.60 ID:Fv3cPWKu0<> <a href="../test/read.cgi/livemegami/1673966543/934" rel="noopener noreferrer" target="_blank">&gt;&gt;934</a> <br> 戯画潰れちゃった&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:24.40 ID:olFwF6aG0<> 山あんまないしまた北海道か関東っぽい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:24.54 ID:6EWMrKZh0<> <a href="../test/read.cgi/livemegami/1673966543/903" rel="noopener noreferrer" target="_blank">&gt;&gt;903</a> <br> 調べたらすぐ出てくるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:26.22 ID:SdtxISJG0<> <a href="../test/read.cgi/livemegami/1673966543/950" rel="noopener noreferrer" target="_blank">&gt;&gt;950</a> <br> ドラクエとか良さそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:08:26.94 ID:PffLirQO0<> んなああああああああ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:28.32 ID:osSXzRje0<> ルーナ、ジオゲサでも得意のスタックしました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:29.06 ID:f13UAxjk0<> <a href="../test/read.cgi/livemegami/1673966543/950" rel="noopener noreferrer" target="_blank">&gt;&gt;950</a> <br> 今日の配信にしたって仕事とホロの打ち合わせ手早く済んだからやってる感否めんし・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:31.80 ID:43l/ZlwC0<> ルーナ質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:35.20 ID:2iMCDycJ0<> 1歩も歩けないやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:08:35.26 ID:D3LdD8SJ0<> ぼっさん惜しいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:35.61 ID:W60AyTpf0<> 対処としてはツイ消ししてもしやる時は課金するとこから見せれば済むけど <br> わきの甘さは多分ずっと治らんやろな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:36.36 ID:FOBlrwxl0<> <a href="../test/read.cgi/livemegami/1673966543/963" rel="noopener noreferrer" target="_blank">&gt;&gt;963</a> <br> 問題になるんだよ <br> んなこともわからんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:38.74 ID:XsLa7Y/20<> <a href="../test/read.cgi/livemegami/1673966543/968" rel="noopener noreferrer" target="_blank">&gt;&gt;968</a> <br> &#128557;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:38.40 ID:Z2x0U4/T0<> <a href="../test/read.cgi/livemegami/1673966543/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> &#129326;&#129326;&#128525;&#129326; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:38.99 ID:z7/GG4x+0<> <a href="../test/read.cgi/livemegami/1673966543/931" rel="noopener noreferrer" target="_blank">&gt;&gt;931</a> <br> だからトレパクのときにクビにしておけばよかったんだよ <br> るーちゃんにはあんなに厳しい対応したのにねねにだけ甘すぎるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:42.19 ID:00oKgzAf0<> なんでジオゲッサーは北海道こんな多いんや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:43.46 ID:cNp74yQI0<> 小豆のgeoほんとおもろいわ <br> 声も落ち着いてて聞きやすい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:08:45.39 ID:GDIYdVlR0<> 北海道ってなんか道見ただけでわかるようになってきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:44.99 ID:Ir4uu7aB0<> <a href="../test/read.cgi/livemegami/1673966543/955" rel="noopener noreferrer" target="_blank">&gt;&gt;955</a> <br> 言わないでプレイすればバレないのよ <br> 本人が有料ゲームなの知ってるのかどうかさえわからんし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:08:49.04 ID:/+uXgSXs0<> <a href="../test/read.cgi/livemegami/1673966543/926" rel="noopener noreferrer" target="_blank">&gt;&gt;926</a> <br> 普通に裏でぺこらとボイチャしたとかなんかなかったっけか <br> チャットは色んな人としてたが <>
