名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/03/19(日) 18:18:12.69 ID:or8tsvrk0<> 一応 <>夏色まつりちゃん激推しスレ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:36.22 ID:iZ1OnGDr0<> 爆速登山 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:36.51 ID:e0v3K1MR0<> なんだこの歌 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:37.81 ID:R4zIPTM+0<> にしても薄い青って会場のライトも相まって目立たねえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:37.82 ID:MfJIIBSS0<> ラミィって聞こえるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:38.39 ID:5w1+ELwz0<> やっぱ歓声順なのかねえ <br> あくあ＞すいせい・マリン＞ころぺこ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:38.70 ID:MxzgHdcZ0<> 知らない曲歌うな&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:39.70 ID:+StDYetB0<> 猿も応援してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:39.51 ID:ePHCRHZe0<> いや、あんた人生クリアだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:39.88 ID:oQWLkJXi0<> なんか全部同じ曲に聞こえてきた <br> 気が狂う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:40.43 ID:XsSdY9Jx0<> いいわけバニーがよかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:40.41 ID:8w9Rqq+A0<> 無料の質が違いすぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:40.48 ID:UwWv4UrK0<> むしろ <br>  <br>  <br>  <br> 無料じゃないやつとか注目度ないから&#129325; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:40.59 ID:uE2u3J3F0<> 無料で消化されてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:41.17 ID:vdRzYp4Z0<> まつりの初披露じゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:42.38 ID:LwDHe36K0<> <a href="../test/read.cgi/livemegami/1679217492/337" rel="noopener noreferrer" target="_blank">&gt;&gt;337</a> <br> ハイ、拡散幇助でカバーに通報 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:42.87 ID:AsmIpRMO0<> <a href="../test/read.cgi/livemegami/1679217492/835" rel="noopener noreferrer" target="_blank">&gt;&gt;835</a> <br> 今だよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:43.12 ID:mOP13RlB0<> 実はぺこらんだむ以外あまり分からない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:43.47 ID:nodLEVRL0<> <a href="../test/read.cgi/livemegami/1679217492/663" rel="noopener noreferrer" target="_blank">&gt;&gt;663</a> <br> ユニット次第で変わるけどソロならまぁそうなる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:44.05 ID:CRFs8pCJ0<> MIXゴリゴリで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:44.23 ID:RljlOFE70<> ラビ！って何か聞き覚えある <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:43.75 ID:ecXB/ptJ0<> (  ･&#7620;&#7109;･&#7621; )ジャンプしてたやつ退場だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:44.36 ID:U0+k+gtH0<> DAY2新曲発表しすぎじゃない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:44.52 ID:RgkqLLvW0<> なんでお前らららららびっと知らないんだよ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:44.41 ID:iscakDN80<> ぺこ頼みのday2って感じ <br> 今のとこ無銭も見ない質無し <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:45.47 ID:9oGINd4Q0<> 待ってこれ <br> アクターじゃないよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:45.80 ID:br/uVcmu0<> 歌はともかく踊りはいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:46.08 ID:tCBQwwb+0<> ぺこちゃんええやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:46.43 ID:ZsnzEMAV0<> 曲名ないから今のところ全く分からん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:46.50 ID:molu5v5x0<> そもそもオリ曲少ないからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:47.09 ID:hEu8RCPa0<> ぺっさんで30000登山 <br>  <br>  <br>  <br> 最強 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:47.22 ID:WBQuka680<> やっぱぺこら可愛いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:48.67 ID:6lM4f5eL0<> メル <br> あやめ <br> ぺこら <br> ルーナ <br> こより <br>  <br> これが無料の女達です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:49.71 ID:bz4O3bvX0<> 知らんかったけどこれ初見コールやりやすい曲だし声出し禁止長すぎてみんな忘れてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:50.73 ID:w+DFBi8N0<> 似たような曲ばかりだな&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:50.99 ID:zEyL6qTt0<> https://i.imgur.com/vB85zEX.jpg <br> お前ら同時視聴してるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:50.84 ID:XWyEqfxD0<> 27とライプ無料→ルーナぺこら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:51.42 ID:XAlZ4KxC0<> ライブ冷めちゃった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:51.83 ID:Ll+9zVAo0<> これってひゃだいんのやつじゃないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:52.16 ID:S4EF2lgc0<> <a href="../test/read.cgi/livemegami/1679217492/905" rel="noopener noreferrer" target="_blank">&gt;&gt;905</a> <br> これ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:52.34 ID:oWIXq5cn0<> セトリには質無いぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:53.18 ID:y4WuV1Bh0<> あれ <br> 前きいた時よりいいねこの歌 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:53.67 ID:bVdaT1oN0<> 運営の推しの方向変わったよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:53.51 ID:hQAqNlbx0<> あんま知らん曲連打されても困る <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:54.87 ID:0j2m38WH0<> <a href="../test/read.cgi/livemegami/1679217492/289" rel="noopener noreferrer" target="_blank">&gt;&gt;289</a> <br> 休ませたれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:55.73 ID:jzYe2tDR0<> 出番２つも無料とかそりゃサイン書く前に家帰るわ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:57.09 ID:jFoHsqPs0<> ぺこらんだむ歌えよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:57.78 ID:XhMWLVE10<> 昨日のが質あって草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:57.41 ID:pM3RnE3S0<> 無料野ウサギ良かったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:57.72 ID:gBFE+DsM0<> 次MCか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:59.49 ID:7wnp4vrP0<> 生音だといいわ <br> ダンスもかわいいが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:22:59.72 ID:eMx12x950<> <a href="../test/read.cgi/livemegami/1679217492/738" rel="noopener noreferrer" target="_blank">&gt;&gt;738</a> <br> ちょっと曲名違ってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:22:59.83 ID:xmfspFzT0<> 無銭のリスナーが多そうな野うさぎ向けのマーケティング <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:00.51 ID:CKLh4QR30<> 無料星街プリーズ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:00.61 ID:N3uIcS8c0<> <a href="../test/read.cgi/livemegami/1679217492/798" rel="noopener noreferrer" target="_blank">&gt;&gt;798</a> <br> サンキュー！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:01.70 ID:r/RLz8DH0<> 有料に切り替わった後の一番手が一番どうでも良いポジションだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:01.46 ID:C9tDlzxQ0<> サビ前が３拍子になるの良いね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:02.65 ID:Z4UCc7pP0<> 知らんといってる人流石にエアプだろ&#128552; <br> 倶楽部だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:02.60 ID:cdaClI7J0<> ましろみたいな服きたのが跳ねてたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:02.81 ID:6uss2etm0<> ぺっさんでめっちゃ登山して草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:03.88 ID:KvMQj8jl0<> <a href="../test/read.cgi/livemegami/1679217492/925" rel="noopener noreferrer" target="_blank">&gt;&gt;925</a> <br> さすが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:03.89 ID:hEu8RCPa0<> ぺっさんで30000登山 <br>  <br>  <br>  <br> 最強 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:04.47 ID:gpHkOP9C0<> ライト増えてるじゃねーかw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:05.17 ID:B8tNcGO30<> 皆似たような曲やね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:07.03 ID:kOo7ktqt0<> 外れ曲だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:07.35 ID:8653wv1k0<> なにこの曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:07.36 ID:XsSdY9Jx0<> DAY1のほうがパフォーマンスいいの毎回だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:08.26 ID:Afxg/0r+0<> 似てる曲ばっかやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:07.96 ID:br/uVcmu0<> うさぎ9万どりゃあああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:10.78 ID:FGlzgrMi0<> <a href="../test/read.cgi/livemegami/1679217492/936" rel="noopener noreferrer" target="_blank">&gt;&gt;936</a> <br> 生バンドがいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:11.92 ID:XWDhdbiq0<> 汗だく疲れながら歌う顔がないVのライブって画面見る必要がないなｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:11.88 ID:GUxkPI510<> クラップやめてや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:12.70 ID:v/s0HKPC0<> 余→まちゅ→ぺっさんここまでなんか似たような曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:12.62 ID:J3oFtIyp0<> しょーもないボカロよりはオリ曲のほうがいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:13.09 ID:2eucBStk0<> なあなんで10万超えないんだ？ <br> 昨年のDay2より伸びないんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:13.07 ID:ZSci8KQJ0<> https://i.imgur.com/ZoeJVnw.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:13.35 ID:GfMoxRDa0<> ブーツ可愛いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:13.66 ID:vSnAZP0X0<> <a href="../test/read.cgi/livemegami/1679217492/929" rel="noopener noreferrer" target="_blank">&gt;&gt;929</a> <br> ほんとそれだわ <br> 違う曲もほしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:14.11 ID:1SGTIDN60<> オウガ船にのれ <br>  <br> https://i.imgur.com/FiTj2y0.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:16.19 ID:1ak4FXcz0<> 親方の作った流れ完全に死んだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:16.47 ID:XnF7zyAa0<> アイドルソングばっかりでいいんじゃないか？ <br> 厨パにしかできないラインナップだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:16.57 ID:ePHCRHZe0<> やっぱぺっさんは誰も予想出来ないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:17.66 ID:TihkEVkg0<> これ全部同じ曲だろwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:18.31 ID:cNbNx2JM0<> ぺこらんだむ以外外れだからなぺこーらは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:18.50 ID:ps5szBRI0<> ハゲを映すな！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:18.70 ID:gpHkOP9C0<> <a href="../test/read.cgi/livemegami/1679217492/925" rel="noopener noreferrer" target="_blank">&gt;&gt;925</a> <br> ぺっさんすげぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:18.99 ID:0Ohlul0t0<> ライブ映えするのどれかとおもったけどこれでよかったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:19.06 ID:UWAC6YZz0<> 無料で質メンバー持って来いよ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:19.77 ID:pDeI/2va0<> ハゲ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:20.75 ID:IVHJNMac0<> 昨日のセトリの方が質あったぞ有料パートでなんとかなるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:20.50 ID:+8h82fXx0<> ここまで全部新曲かよ <br> すげえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:21.25 ID:ppa7YHr20<> <a href="../test/read.cgi/livemegami/1679217492/953" rel="noopener noreferrer" target="_blank">&gt;&gt;953</a> <br> ﾄﾞｩﾙ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:21.57 ID:w88X0k/m0<> ラミィ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:23.44 ID:wlZIbMBH0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:23.88 ID:nQTnrM350<> のりのりハゲ野うさぎｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:24.47 ID:56ejzDLX0<> 知らん曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:24.48 ID:BMeSibrL0<> 可愛すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:24.89 ID:ketd4/HQ0<> <a href="../test/read.cgi/livemegami/1679217492/738" rel="noopener noreferrer" target="_blank">&gt;&gt;738</a> <br> 強そう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:25.70 ID:yG728jaD0<> 客抜くな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:25.58 ID:3tOE6ITc0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:25.66 ID:yfsdtJdo0<> めっちゃ元気やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:27.20 ID:gt0z/aRe0<> 河童ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:28.23 ID:rfQzb6zK0<> あのさぁ <br> ブルームみたいな <br> みんな知ってる曲を聞きにきてんだわ <br> 焼き肉ライブかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 18:23:28.90 ID:pPki/gLt0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:29.07 ID:AL/ApGFQ0<> このはげー！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 18:23:29.36 ID:h7dy1fiO0<> <a href="../test/read.cgi/livemegami/1679217492/915" rel="noopener noreferrer" target="_blank">&gt;&gt;915</a> <br> ｽﾞﾝｽﾞﾝｽﾞﾝｽﾞﾝｽﾞﾝｽﾞﾝﾄﾞｯｺｲ <>
1001<><>Over 1000 Thread<> このスレッドは１０００を超えました。 <br> もう書けないので、新しいスレッドを立ててくださいです。。。  <br>life time: 5分 17秒 <>
1002<><>Over 1000 Thread<> BBSPINKの運営はプレミアム会員の皆さまに支えられています。 <br> 運営にご協力お願いいたします。 <br>  <br>  <br> ─────────────────── <br> 《プレミアム会員の主な特典》 <br> ★ 専用ブラウザからの広告除去 <br> ★ 過去ログを取得 <br> ★ 書き込み規制の緩和 <br> ─────────────────── <br>  <br> 会員登録には個人情報は一切必要ありません。 <br> 月300円から匿名でご購入いただけます。 <br>  <br> ▼ プレミアム会員登録はこちら ▼ <br> https://premium.5ch.net/ <br>  <br> ▼ 浪人ログインはこちら ▼ <br> https://login.bbspink.com/login.php <>
