名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/11/06(日) 21:20:05.37 ID:9p395Q460<> 13万って <>ぺこーらお前がナンバーワンだ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:47.63 ID:kl46P+MO0<> <a href="../test/read.cgi/livemegami/1667737205/779" rel="noopener noreferrer" target="_blank">&gt;&gt;779</a> <br> 手帳Pが意味不明なこと言っててワロタ <br> くやしいねえwwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:48.71 ID:IX5acQ0h0<> <a href="../test/read.cgi/livemegami/1667737205/801" rel="noopener noreferrer" target="_blank">&gt;&gt;801</a> <br> 一回180円な <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:49.70 ID:y8nBWEKZ0<> <a href="../test/read.cgi/livemegami/1667737205/812" rel="noopener noreferrer" target="_blank">&gt;&gt;812</a> <br> &#128048;同接は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:49.70 ID:dtNNKlAS0<> <a href="../test/read.cgi/livemegami/1667737205/384" rel="noopener noreferrer" target="_blank">&gt;&gt;384</a> <br> 奈須きのこがシナリオ書いてる章はほぼ評価が高い <br> しかし全部きのこが書いてる訳ではなく、それ以外のライターがうんこな事が多い、きのこの友達枠で無理矢理使ってる桜井の担当章はマジでやるのが苦痛レベルのゴミ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:50.43 ID:larzAqp+0<> とんでもねえなどりゃあああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:53.25 ID:FWCRhxlp0<> もう無理やぺこーら、、、 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:29:54.01 ID:aPrvfSUs0<> ぺこらの目標は13万人じゃないみたいだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:54.77 ID:dNg46TCI0<> 13万人が出るか出ないかだけの一瞬にしか興味がないガチャ配信ほんとしょうもねぇな <br> こんなのが同接1位とか終わってるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:56.20 ID:a/pDOkuN0<> <a href="../test/read.cgi/livemegami/1667737205/813" rel="noopener noreferrer" target="_blank">&gt;&gt;813</a> <br> まあ確率通り <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:29:56.00 ID:AiscL9xL0<> 中華父さん助けてー&#128557; <br>  <br> 私達ババア負けたよー <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:29:56.51 ID:EJfgTdf60<> <a href="../test/read.cgi/livemegami/1667737205/836" rel="noopener noreferrer" target="_blank">&gt;&gt;836</a> <br> リセットどころか無くなるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:56.53 ID:WmSrcRWg0<> 13万切りました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:29:56.30 ID:hTJCkWfo0<> ガチャの数字面白いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:00.04 ID:4KZw600F0<> 天井なくなんの？ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:00.86 ID:foNG5HpL0<> 天井なくなったから運だな後は <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:00.90 ID:uKenbvQZ0<> ぺこらって配信者の中で公式から唯一第六章？だかのストーリー配信許されてるんだろ <br> ぽっと出じゃなくて公式公認配信者だからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:01.31 ID:dnM5YREv0<> <a href="../test/read.cgi/livemegami/1667737205/905" rel="noopener noreferrer" target="_blank">&gt;&gt;905</a> <br> ないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:06.59 ID:h7sYLqy60<> <a href="../test/read.cgi/livemegami/1667737205/812" rel="noopener noreferrer" target="_blank">&gt;&gt;812</a> <br> 配信者としてのセンスが壊滅的だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:06.69 ID:eLLn7V8w0<> <a href="../test/read.cgi/livemegami/1667737205/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> えぇ... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:09.17 ID:B92tL2hB0<> この配信面白かった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:08.94 ID:B3QDHpP50<> モルガンには感謝しないとな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:11.69 ID:wYWs6Ba00<> 天井消えるの？ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:12.27 ID:sHC5TTr10<> 実際ガチャは集金おかしいからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:12.60 ID:5FkR4Nd40<> <a href="../test/read.cgi/livemegami/1667737205/846" rel="noopener noreferrer" target="_blank">&gt;&gt;846</a> <br> 3かぁ <br> そういえばその辺が宝具威力の効率いいんだっけか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:16.38 ID:/uBOVjn/0<> 5000人しか下山しないのすごいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:16.88 ID:ZTr3Yk0y0<> こいつらキャストリアとオペロンはどうすんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:17.46 ID:UbsArSya0<> <a href="../test/read.cgi/livemegami/1667737205/510" rel="noopener noreferrer" target="_blank">&gt;&gt;510</a> <br> これまじで言ったん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:18.97 ID:2ZObNWwZ0<> ぺこちゃん総視聴時間稼ぎにきました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:19.15 ID:yWqRBQ3M0<> ここから先は長いぞ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:19.52 ID:Jbdx0J3b0<> 一気に下山きたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:19.92 ID:Gwz/k6jS0<> 一気に下山したな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:20.44 ID:FLofOGhi0<> まだ引くの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:22.02 ID:9JeixwBo0<> <a href="../test/read.cgi/livemegami/1667737205/899" rel="noopener noreferrer" target="_blank">&gt;&gt;899</a> <br> 上っ面しかなぞれてませんｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:22.10 ID:EJlFIYJ50<> <a href="../test/read.cgi/livemegami/1667737205/812" rel="noopener noreferrer" target="_blank">&gt;&gt;812</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:22.20 ID:fUGzwR8Q0<> <a href="../test/read.cgi/livemegami/1667737205/866" rel="noopener noreferrer" target="_blank">&gt;&gt;866</a> <br> にじ甲はパワプロの数字ってことか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:22.20 ID:KaX5VXoE0<> ぺこらの背景になんでみけねこいんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:24.21 <> みこちは切腹ものやな&#128553; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:24.93 ID:KmTfNiYd0<> 重ねても宝具の威力がちょっと上がるだけなのにウン万の金かけるのやべえよなぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:25.11 ID:dJ731sQa0<> <a href="../test/read.cgi/livemegami/1667737205/858" rel="noopener noreferrer" target="_blank">&gt;&gt;858</a> <br> ゴミシステムでは…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:25.45 ID:fT5kM3EX0<> ぺこちゃん”王者の気質”です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:25.97 ID:+hRODUb70<> 王者に反応するの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:26.01 ID:ygxyafL70<> まあ久しぶりにただ数字だけ実況して楽しかったわ <br> たまにはええなこういうのも <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:27.35 ID:FRQ882c60<> 王者の気質！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:28.65 ID:GVuYLUG50<> ぺっさんもう最大更新無さそうだから1タップすべ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:29.17 ID:IVBfGT8R0<> <a href="../test/read.cgi/livemegami/1667737205/925" rel="noopener noreferrer" target="_blank">&gt;&gt;925</a> <br> 最高 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:29.56 ID:WzkAHsNX0<> <a href="../test/read.cgi/livemegami/1667737205/510" rel="noopener noreferrer" target="_blank">&gt;&gt;510</a> <br> めっちゃ張り手してんの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:29.62 ID:NZutvmjf0<> どうでもいいけどメディアネタバレで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:36.03 ID:1JcH8Pk30<> 冷静に考えるとガチャ見に来るやつの動機も謎だけど出た瞬間スッと離れてくやつも謎だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:37.69 ID:WfoidiL40<> <a href="../test/read.cgi/livemegami/1667737205/881" rel="noopener noreferrer" target="_blank">&gt;&gt;881</a> <br> ユーザー的にはそっちのがあついガチャなの？ <br> これ越える可能性すらあるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:39.81 ID:EJlFIYJ50<> <a href="../test/read.cgi/livemegami/1667737205/933" rel="noopener noreferrer" target="_blank">&gt;&gt;933</a> <br> なるほど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:40.04 ID:PyXgor8C0<> <a href="../test/read.cgi/livemegami/1667737205/925" rel="noopener noreferrer" target="_blank">&gt;&gt;925</a> <br> サロメ討伐して興奮したわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:40.47 ID:TBPPgdPb0<> どうせ配信無いし２２時までやっとれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:40.84 ID:HcdR/3K80<> モルガン・スタンレーの案件もらえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:40.59 ID:GEynd9mJ0<> え、天井無くなるとかキツすぎだろ <br> やべぇな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:40.78 ID:X+NVqcUD0<> FGOは一体出たら青天井になるクソ使用です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:41.26 ID:k5YHCK7A0<> 天井リセットとかはじめて聞いたわ <br> ヤッバ <br> 闇じゃんFGO <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:41.92 ID:h7sYLqy60<> <a href="../test/read.cgi/livemegami/1667737205/859" rel="noopener noreferrer" target="_blank">&gt;&gt;859</a> <br> ぎゃひん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:43.13 ID:eLLn7V8w0<> 残念ながら下山開始です... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:44.68 ID:T1Yo0ALK0<> 天井消滅はくそ過ぎるw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:44.44 ID:FZKgn34g0<> <a href="../test/read.cgi/livemegami/1667737205/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> 何そのガイジシステム <br> オワブルでもそこまで酷くないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:46.27 ID:2Wm5+6Ni0<> <a href="../test/read.cgi/livemegami/1667737205/904" rel="noopener noreferrer" target="_blank">&gt;&gt;904</a> <br> 頭おかしくなってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:46.77 ID:rYq1BMV90<> <a href="../test/read.cgi/livemegami/1667737205/940" rel="noopener noreferrer" target="_blank">&gt;&gt;940</a> <br> にじ甲はちゃんとにじのコンテンツ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:48.37 ID:QoV9CRch0<> <a href="../test/read.cgi/livemegami/1667737205/944" rel="noopener noreferrer" target="_blank">&gt;&gt;944</a> <br> キングオブゴミだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:50.47 ID:5V5l/Kxa0<> もう終わっていいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:50.58 ID:bEPanqIL0<> 下山し出した？13万も同説出たらもう大満足だろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:51.31 ID:k3xswXAQ0<> この確率で次から天井ないのまじでイカれてるよな <br> 凸前提やのにないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:51.68 ID:52YmM+8j0<> 最初から最低2枚で目標3枚だろ <br> おまえらほんと数字しか見てねえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:52.76 ID:PN1Ij3DN0<> ぺこらお疲れー <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:54.77 ID:BbDwoX080<> <a href="../test/read.cgi/livemegami/1667737205/904" rel="noopener noreferrer" target="_blank">&gt;&gt;904</a> <br> 発言が怖すぎるw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:55.30 ID:sJzsfcLY0<> <a href="../test/read.cgi/livemegami/1667737205/510" rel="noopener noreferrer" target="_blank">&gt;&gt;510</a> <br> こよー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:56.08 ID:24ozxBUa0<> <a href="../test/read.cgi/livemegami/1667737205/953" rel="noopener noreferrer" target="_blank">&gt;&gt;953</a> <br> 沼るのがいいんだろ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:30:56.74 ID:xWYMoc/20<> <a href="../test/read.cgi/livemegami/1667737205/929" rel="noopener noreferrer" target="_blank">&gt;&gt;929</a> <br> 3以下は正直きつい <br> 逆に5にしてレベル120にするとどこでも行けるレベルになる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:58.53 ID:B6ul4EV10<> <a href="../test/read.cgi/livemegami/1667737205/925" rel="noopener noreferrer" target="_blank">&gt;&gt;925</a> <br> 盛り上がったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:30:59.31 ID:mNi+na8d0<> <a href="../test/read.cgi/livemegami/1667737205/812" rel="noopener noreferrer" target="_blank">&gt;&gt;812</a> <br> うーんこよの勝ちだなこれは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:00.96 ID:Gwz/k6jS0<> <a href="../test/read.cgi/livemegami/1667737205/510" rel="noopener noreferrer" target="_blank">&gt;&gt;510</a> <br> こいつはやべぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:03.51 ID:wzY6Aeyt0<> <a href="../test/read.cgi/livemegami/1667737205/960" rel="noopener noreferrer" target="_blank">&gt;&gt;960</a> <br> ええ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:04.23 ID:OtxdooNa0<> <a href="../test/read.cgi/livemegami/1667737205/932" rel="noopener noreferrer" target="_blank">&gt;&gt;932</a> <br> まじで言ったよ <br> まぁこよりじゃなくてリスナーだけどなエゴサで久々にFGOやったやつが引いてるの見たらしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:05.24 ID:FWCRhxlp0<> ぺこみこどりゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:04.95 ID:ONxb83en0<> 何を考えて青天井にしたんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:06.10 ID:ppLwf3WP0<> そりゃ３～４万の運動会とか本気だせねぇよなぁぺこちゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:06.74 ID:1wGOJxuT0<> え、1枚引いたら天井なくなんの？FGOクソゲーだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:31:08.29 ID:3ywHf5AU0<> ほらババアチャイニーズに頭下げろやwww <br>  <br>  <br>  <br> ホロに負けてるから助けてってwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/06(日) 21:31:08.58 ID:16leY6wM0<> 金持ちが課金したらもう作業でしかなくなるからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:11.90 ID:pTsPdXCz0<> 三大無意味な同接 <br> 〇〇リレー <br> 新衣装お披露目焦らし <br> ガチャ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:12.33 ID:X+NVqcUD0<> <a href="../test/read.cgi/livemegami/1667737205/961" rel="noopener noreferrer" target="_blank">&gt;&gt;961</a> <br> リセットじゃなくて天井が無くなる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/06(日) 21:31:14.20 ID:vLTF8cKq0<> ガチャで当たり出たらブラバするやつはなんのために見てたんだ？ <>
