名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/04/23(日) 18:10:16.15 ID:ABS8FUKR0<> です <>デスぺこらvsデスピサロ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:33.85 ID:skfGF8Eb0<> デスピサロ「厳しいな(笑)」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:35.51 ID:719iBWKf0<> <a href="../test/read.cgi/livemegami/1682241016/886" rel="noopener noreferrer" target="_blank">&gt;&gt;886</a> <br> やめたれwwwwwwwwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:43.58 ID:F/9vX6vu0<> 全く攻撃してないからジリ貧なんだよねこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:44.28 ID:31di2knX0<> 回復してるだけなんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:45.12 ID:G9ujgSkU0<> エリクサーは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:47.77 ID:qAkIGKIV0<> ぺこちゃんスクルト2回してるヒマないよ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:33:48.27 ID:mP7oc2970<> さっきからザオラル通し過ぎやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:52.81 ID:HF5EbYAT0<> 時の砂あるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:57.02 ID:uESgf8S/0<> ここまでずっとダメージ通してないしジリ貧 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:57.84 ID:JoeX2Kc50<> メルさんホテルのレビューを自作自演してます… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:33:58.09 ID:7H5P8c400<> デスピサロって第2形態ある？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:33:58.23 ID:PpEQZzum0<> 最悪時の砂で挽回はあり <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:00.51 ID:e7arP1Sq0<> メガザルは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:11.20 ID:YDzIlK360<> 急な暴言 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:14.49 ID:cUDxaWM00<> <a href="../test/read.cgi/livemegami/1682241016/902" rel="noopener noreferrer" target="_blank">&gt;&gt;902</a> <br> そんなものはない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:16.47 ID:k8rleT550<> <a href="../test/read.cgi/livemegami/1682241016/890" rel="noopener noreferrer" target="_blank">&gt;&gt;890</a> <br> クラトスがもう仲間にならないネタバレ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:18.36 ID:5Ypo1Rjn0<> 素早さが足りないんだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:22.11 ID:pPiLb/mj0<> こりゃ全滅だな <br> 攻撃機会がない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:34:24.11 ID:gk7xdG120<> メルさん質の自作自演 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:27.81 ID:eJD4IZIV0<> 時の砂 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:34:31.07 ID:iUtZuo2K0<> もしかしてラプソーンと山田って関係ある？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:36.62 ID:YDzIlK360<> てかデスピサロが初手に動くのつらいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:37.29 ID:OzAXXbgy0<> 死ぬわけないやん <br> 100も喰らわせてないぞダメージ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:43.26 ID:719iBWKf0<> <a href="../test/read.cgi/livemegami/1682241016/886" rel="noopener noreferrer" target="_blank">&gt;&gt;886</a> <br> 消せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:46.58 ID:45SLVLMt0<> 負けてメタキン数匹狩ればもう余裕 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:47.85 ID:PpEQZzum0<> <a href="../test/read.cgi/livemegami/1682241016/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> スパチャ読みか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:48.72 ID:wGyI96Pe0<> メルさん小賢しいです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:52.26 ID:n7oRUJxe0<> <a href="../test/read.cgi/livemegami/1682241016/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> あーあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:34:53.03 ID:WcZ2PjLG0<> ぺこらの実況盛り上がったらマリンメン限の嘘実況一斉に消えたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:03.33 ID:xncnlGpn0<> メルさん質です… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:04.42 ID:rDIL2uQs0<> 息臭すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:35:07.95 ID:383CHGpU0<> これジリ貧だから無理じゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:09.05 ID:MfW+aFuG0<> デスピサロ強いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:10.14 ID:WpBwKX6y0<> マズンしかないやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:35:10.23 ID:hwFldNw30<> 耐えてるだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:10.36 ID:draSSbCv0<> 100時間超える配信は年に一回にしろってスバ友うぜえw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:11.31 ID:WCn2l6J/0<> メルさん、サクラレビュー始めました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:13.75 ID:jF5JfRD80<> これ言っちゃっていいのかな？ <br>  <br>  <br>  <br> デスピサロは1ターン毎に毎回〝HPが120回復〟し続けますｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:15.00 ID:qIQeqeI10<> メルさんは賢いなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:35:17.35 ID:a9upxI2T0<> kっさんさぁ <br>  <br> https://i.imgur.com/pRhHGhY.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:18.06 ID:fb6kfilR0<> 死闘で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:19.13 ID:pGQbm5cT0<> <a href="../test/read.cgi/livemegami/1682241016/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> えぇ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:19.98 ID:NPIFi1Yg0<> みおしゃ見てるのホロアンで俺だけだわコリャ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:21.72 ID:BbdbkPff0<> 絵が描けてコミュ力あったら無敵だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:23.05 ID:p3LOuw8B0<> <a href="../test/read.cgi/livemegami/1682241016/926" rel="noopener noreferrer" target="_blank">&gt;&gt;926</a> <br> そりゃ野うさぎの巣窟だし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:24.57 ID:4YVgPAb10<> 4にほしふるうでわとかあったっけ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:24.54 ID:Mvk62VRi0<> アリーナしぬのを最後にしないともったいないだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:28.70 ID:rM4JO9Ze0<> あの最終形態デスピサロのHP2100です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:31.57 ID:005bZOTb0<> メルさんサクラレビューしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:37.29 ID:JoeX2Kc50<> メルさんセルフ刃牙ハウス化してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:38.10 ID:L3J51X070<> お前らドラクエ実況すげえな <br> RPGはもう面倒くさくて <br> めっちゃ楽しかったんだけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:41.07 ID:rW60Ej5Y0<> ぱすはに2人目発表されたな、カワボ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:44.50 ID:PpEQZzum0<> これピオリム使えなきゃ根本的に攻撃できないから何度時の砂しても勝てん気がする <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:44.66 ID:005bZOTb0<> 髪はまずい… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:48.16 ID:HkHMlwCj0<> <a href="../test/read.cgi/livemegami/1682241016/943" rel="noopener noreferrer" target="_blank">&gt;&gt;943</a> <br> カジノにあったはず <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:49.84 ID:by312Hh30<> <a href="../test/read.cgi/livemegami/1682241016/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> 大きいネタバレではないけどボディーブローのように効いてくるタイプのネタバレやん… <br> キモすぎるなスバ友 <br> しかもそのタイプのネタバレは本人が自覚無さそうできめえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:52.04 ID:A6DrOd040<> <a href="../test/read.cgi/livemegami/1682241016/935" rel="noopener noreferrer" target="_blank">&gt;&gt;935</a> <br> そういう表示ないけどすんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:35:57.89 ID:/Uhh9fbx0<> メルさんってガ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:01.95 ID:rW60Ej5Y0<> <a href="../test/read.cgi/livemegami/1682241016/937" rel="noopener noreferrer" target="_blank">&gt;&gt;937</a> <br> で、配信は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:04.16 ID:HF6SsVni0<> <a href="../test/read.cgi/livemegami/1682241016/933" rel="noopener noreferrer" target="_blank">&gt;&gt;933</a> <br> &#128015;・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:13.14 ID:5uC5GA720<> メラゾーマうってりゃなんとかなる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:14.51 ID:ytkNxt9i0<> <a href="../test/read.cgi/livemegami/1682241016/948" rel="noopener noreferrer" target="_blank">&gt;&gt;948</a> <br> RPGはもう面倒くさいから実況と指示厨しかできないんだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:18.40 ID:EyCNJ5yC0<> <a href="../test/read.cgi/livemegami/1682241016/955" rel="noopener noreferrer" target="_blank">&gt;&gt;955</a> <br> がんばってるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:26.61 ID:pYYE3iOC0<> アリーナにけんじゃの石持たせたのが失敗 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:30.24 ID:KbMi83sI0<> <a href="../test/read.cgi/livemegami/1682241016/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> ほんとスバ友ってクソだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:31.59 ID:hwu7+0OZ0<> マリン、例のマリンvs天皇のエロ同人読みました… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:36:34.11 ID:wcYNShAL0<> ぶっちゃけリメイク版ピサロは補助使ったら優先的に波動使うから楽なんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:36:37.33 ID:SyXQjfIg0<> <a href="../test/read.cgi/livemegami/1682241016/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> これは酷い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:44.19 ID:Mvk62VRi0<> ４のメガザルって５みたいに馬車内も全員生き返るの？ <br>  <br> ベホマラーは馬車内に飛んでないけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:47.07 ID:WpBwKX6y0<> <a href="../test/read.cgi/livemegami/1682241016/961" rel="noopener noreferrer" target="_blank">&gt;&gt;961</a> <br> これやなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:47.42 ID:qAkIGKIV0<> 時の砂使っても沼るだけだし全滅メタキンでええわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:47.69 ID:O2kxXZ+i0<> <a href="../test/read.cgi/livemegami/1682241016/963" rel="noopener noreferrer" target="_blank">&gt;&gt;963</a> <br> ええやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:49.34 ID:/Uhh9fbx0<> メルさん、モノリスレビュー待ちです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:36:51.88 ID:L3J51X070<> <a href="../test/read.cgi/livemegami/1682241016/959" rel="noopener noreferrer" target="_blank">&gt;&gt;959</a> <br> そう…… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:01.97 ID:50oVb3xq0<> <a href="../test/read.cgi/livemegami/1682241016/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> スバ友ガイジやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:07.63 ID:JoeX2Kc50<> 老舗のラーメン屋じゃねえか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:37:08.67 ID:36pwtMMK0<> ドラクエはもう内容うっすらとしか覚えてないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:09.04 ID:qAkIGKIV0<> <a href="../test/read.cgi/livemegami/1682241016/963" rel="noopener noreferrer" target="_blank">&gt;&gt;963</a> <br> ちんちんお仕置きのやつじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:17.81 ID:opV9LqI30<> <a href="../test/read.cgi/livemegami/1682241016/913" rel="noopener noreferrer" target="_blank">&gt;&gt;913</a> <br> あーあそれは無いわ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:16.97 ID:EvMUVkxg0<> なんか過疎った？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:21.54 ID:G9ujgSkU0<> はよ全滅しろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:32.30 ID:KbMi83sI0<> 昨日もユアンとマーテルが付き合ってたってネタバレしてたしスバ友暴れすぎじゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:37:36.56 ID:Zzpu1YDh0<> 4の主人公の子孫ってビアンカなの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:38.19 ID:005bZOTb0<> <a href="../test/read.cgi/livemegami/1682241016/977" rel="noopener noreferrer" target="_blank">&gt;&gt;977</a> <br> みんなメルさん見てる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:37:47.14 ID:9P/hLzIb0<> マリすい！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:56.96 ID:zrUe1C0d0<> マリンそれはまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:59.33 ID:2NwIwQXa0<> マリン草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:37:59.74 ID:Pr0mhveK0<> <a href="../test/read.cgi/livemegami/1682241016/977" rel="noopener noreferrer" target="_blank">&gt;&gt;977</a> <br> 今から出勤の人多いからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:38:05.65 ID:rFOS4UfC0<> いのりの指輪使えよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:38:09.99 ID:kPchGstb0<> マリすいきたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:38:14.23 ID:+2UNbJwt0<> マリンまじか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:38:17.80 ID:UVIwx9d80<> <a href="../test/read.cgi/livemegami/1682241016/963" rel="noopener noreferrer" target="_blank">&gt;&gt;963</a> <br> えっちだにぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:38:19.02 ID:9jvM+2lI0<> マリン「生えたらすいちゃんにぶち込みたい」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:38:19.38 ID:IyAhgf230<> マリン今凄いこと言ってたぞw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:38:23.88 ID:ycu5OvSg0<> <a href="../test/read.cgi/livemegami/1682241016/961" rel="noopener noreferrer" target="_blank">&gt;&gt;961</a> <br> それもだけど無駄に入れ替えしたり装備適当だったりがでかい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:38:25.45 ID:aLjA5G5f0<> うんち <>
