名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/12/30(金) 23:20:02.57 ID:MECXLR0X0<> ポケモン対戦しよう <>ぺこみこポケ戦争 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:39.49 ID:9CN34e8L0<> げこち～&#127789;&#128557;&#129366; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:39.68 ID:WFUt4epN0<> <a href="../test/read.cgi/livemegami/1672410002/826" rel="noopener noreferrer" target="_blank">&gt;&gt;826</a> <br> 人気なの分かったわ <br> つーかポケモンってキッズ向けゲームだと思ってたけど凄いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:39.45 ID:ApR7E2J50<> 自分で選べよ、それなら間違ってても成長できる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:41.41 ID:n+T2Dehu0<> 桃鈴ねね&#127825;&#129375; @momosuzunene <br> 2022年12月30日 23:45:43 <br> 0:30に起きて！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！ <br> https://twitter.com/momosuzunene/status/1608836739027841024 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:46:44.88 ID:fDICKUmI0<> ガンソテンポが悪すぎるな、ギアスなら1/2で済んでいる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:47.01 ID:GRZ8jmmL0<> フレアは弓にお気持ちしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:49.00 ID:yNxSceYH0<> <a href="../test/read.cgi/livemegami/1672410002/869" rel="noopener noreferrer" target="_blank">&gt;&gt;869</a> <br> すごい悔しそうで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:46:49.30 ID:UqfNs5PM0<> <a href="../test/read.cgi/livemegami/1672410002/293" rel="noopener noreferrer" target="_blank">&gt;&gt;293</a> <br> 販売スケジュールこんな短いスパンで売れてる作品ないじ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:53.43 ID:tPLsl1Me0<> <a href="../test/read.cgi/livemegami/1672410002/494" rel="noopener noreferrer" target="_blank">&gt;&gt;494</a> <br> 狙ってスパチャ乞食したわけじゃ無いのに誹謗するもこうがガイなだけやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:54.54 ID:iO77Rm/10<> こより＞ぺこら <br>  <br>  <br> ぺこらってまじで叫ぶことしか出来ないのな&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:54.63 ID:rCF6BALo0<> コメ欄エアプ言うけどこれコメ欄縛ったら絶対勝てないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:57.06 ID:SR46n7Nt0<> 35pってみこの演技に騙されてる演技してんのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:58.01 ID:oPMdA2DE0<> <a href="../test/read.cgi/livemegami/1672410002/849" rel="noopener noreferrer" target="_blank">&gt;&gt;849</a> <br> 何で新ポケへの反応がランクマの実力に直結すんだよアホかｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:58.82 ID:pkpv3orF0<> <a href="../test/read.cgi/livemegami/1672410002/900" rel="noopener noreferrer" target="_blank">&gt;&gt;900</a> <br> またかよ…… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:47:02.51 ID:wtxRD4av0<> <a href="../test/read.cgi/livemegami/1672410002/880" rel="noopener noreferrer" target="_blank">&gt;&gt;880</a> <br> こんなもんじゃね <br> 一応5割保てればそのうちマスボいけるはず <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:04.21 ID:m/bfE4qc0<> みちづれよんでビルドアップして炎テラスタルきってふんどのこぶしうってたらもしかしたら勝てたか…？ <br> まあどうせ負けやね&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:04.62 ID:CwXAJxK00<> (  ･&#7620;&#7109;･&#7621; )ぺこらが勝ち越してんの意外だわ <br> (  ･&#7620;&#7109;･&#7621; )案外50%以上の勝率出せるんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:08.74 ID:fT0uxFLK0<> エアプコメは草なんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:47:11.35 ID:8tOCLgUu0<> みこは裏でやってるやつが弱いしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:14.02 ID:i7xwDCEp0<> <a href="../test/read.cgi/livemegami/1672410002/874" rel="noopener noreferrer" target="_blank">&gt;&gt;874</a> <br> うおおおおおおおおおおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:14.41 ID:iqXjRAMK0<> <a href="../test/read.cgi/livemegami/1672410002/472" rel="noopener noreferrer" target="_blank">&gt;&gt;472</a> <br> この人ほんま規格外だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:22.77 ID:S8tdByQZ0<> <a href="../test/read.cgi/livemegami/1672410002/877" rel="noopener noreferrer" target="_blank">&gt;&gt;877</a> <br> 裏が強いかどうかの話でしょ？ <br> みこの裏がぺこらなら普通に強いやん <br> しかもポケモンSV同士の被りだし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:30.66 ID:7dXSH1Oj0<> エリンギは宇宙 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:30.97 ID:58PF5ukt0<> みこちストーリーも数字出たし強かったな <br> 色違いで定着させたリスナーは同タイトルならそこまで離れんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:32.22 ID:zeMUnUrd0<> <a href="../test/read.cgi/livemegami/1672410002/891" rel="noopener noreferrer" target="_blank">&gt;&gt;891</a> <br> 最終回はぺこらのほうが裏強いし数字出てたって話じゃないの？ <br> なんで突然話変わったんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:35.54 ID:dEg1sLPI0<> <a href="../test/read.cgi/livemegami/1672410002/910" rel="noopener noreferrer" target="_blank">&gt;&gt;910</a> <br> テラスはもう切ってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:35.53 ID:9csW5naj0<> ホントだぺっさんの裏スバルの39000のジャッジアイズの裏かそら強いわ <br> <a href="../test/read.cgi/livemegami/1672410002/863" rel="noopener noreferrer" target="_blank">&gt;&gt;863</a> <br> 結局真の固定以外は浮動層の奪い合いだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:35.92 ID:MGo0Shca0<> <a href="../test/read.cgi/livemegami/1672410002/815" rel="noopener noreferrer" target="_blank">&gt;&gt;815</a> <br> コライドンとミライドンを主人公にボールごとあげなかったら主人公だった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:40.96 ID:FnL9AaAD0<> <a href="../test/read.cgi/livemegami/1672410002/901" rel="noopener noreferrer" target="_blank">&gt;&gt;901</a> <br> 悔しいよこんなに弱いぺこちゃん見たくなかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:43.22 ID:hNatfa920<> <a href="../test/read.cgi/livemegami/1672410002/900" rel="noopener noreferrer" target="_blank">&gt;&gt;900</a> <br> 草 <br> 弓に親でも殺されたんかw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:44.45 ID:6MIUSpDz0<> <a href="../test/read.cgi/livemegami/1672410002/878" rel="noopener noreferrer" target="_blank">&gt;&gt;878</a> <br> さすがに少しづつエアプより詳しくなってきてるのは確かだな <br> というかこよのとこもそうだけどエアプコメの低レベルさがやばすぎるんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:45.50 ID:bY4Z0YUo0<> みちこさあペパーにメス出さないで <br> お願いだから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:46.92 ID:H+W/P/DW0<> エンディングくるぞ～～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:47:47.96 ID:Ti9mvzYV0<> アングル良！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:51.67 ID:VRjOdb9v0<> アングル良ッ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:52.22 ID:HiSQmcXd0<> 俺ペパーに似てるんだけどさ <br> まいったな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:51.83 ID:yxaV1Z650<> こっからも泣ける <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:52.10 ID:E79mfSre0<> アングル良！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:53.57 ID:zOszqXBi0<> メルさんASMR普通に好きなんだけどあんまり愛好家いない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:54.35 ID:bOWXqUFS0<> <a href="../test/read.cgi/livemegami/1672410002/674" rel="noopener noreferrer" target="_blank">&gt;&gt;674</a> <br> こよりは普通に鉄板構成組んでるからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:47:57.49 ID:DYBI/zPz0<> <a href="../test/read.cgi/livemegami/1672410002/906" rel="noopener noreferrer" target="_blank">&gt;&gt;906</a> <br> 自分に酔ってるんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:57.93 ID:Vk/iwtuT0<> <a href="../test/read.cgi/livemegami/1672410002/880" rel="noopener noreferrer" target="_blank">&gt;&gt;880</a> <br> 始めたてにしてはよくやってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:57.49 ID:q7Z086sD0<> アングル良ッ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:58.96 ID:6l09fe+x0<> <a href="../test/read.cgi/livemegami/1672410002/855" rel="noopener noreferrer" target="_blank">&gt;&gt;855</a> <br> いくらラジコンでも今のは酷すぎるわ <br> 自分でもなんで？タイプ無効じゃないの？って分かってて打ったし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:47:58.90 ID:NL0SQ7wU0<> <a href="../test/read.cgi/livemegami/1672410002/883" rel="noopener noreferrer" target="_blank">&gt;&gt;883</a> <br> 頭脳なだけあるわな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:01.09 ID:iseovrlk0<> はよ交換しようや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:03.69 ID:iO77Rm/10<> ぺこら冷えちゃった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:05.77 ID:Djl0FK5a0<> 聞こえたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:48:06.56 ID:TkcVZhgz0<> <a href="../test/read.cgi/livemegami/1672410002/885" rel="noopener noreferrer" target="_blank">&gt;&gt;885</a> <br> バイオレットだから泣く泣くドラパでやってるんやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:07.33 ID:F1DqKZzI0<> <a href="../test/read.cgi/livemegami/1672410002/866" rel="noopener noreferrer" target="_blank">&gt;&gt;866</a> <br> &#129412;裏切るなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:08.22 ID:u3sqr7rD0<> ５割キープできればマスボは普通にいける <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:08.98 ID:9OQAHaGE0<> <a href="../test/read.cgi/livemegami/1672410002/911" rel="noopener noreferrer" target="_blank">&gt;&gt;911</a> <br> うまく自分の力量に合ったところで戦えるシステムがレート戦なわけだからな <br> そのランクに合わなければランクが下がるだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:12.74 ID:+pqjf4GP0<> 俺のお腹の音かと思ったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:48:13.84 ID:Rl/2VA1S0<> <a href="../test/read.cgi/livemegami/1672410002/896" rel="noopener noreferrer" target="_blank">&gt;&gt;896</a> <br> ゲームはキッズよりポケおじ人気だな キッズはゲーセンのとかポケカにめっちゃ親子連れでいる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:13.76 ID:AH4wj6wb0<> <a href="../test/read.cgi/livemegami/1672410002/801" rel="noopener noreferrer" target="_blank">&gt;&gt;801</a> <br> だったら <br> PERSONA - trinity soul - <br> にして変な空気にしようぜ <br> ちゃんと見たら、まぁまぁおもしろいし <br>  <br> 千年女優　アニメ映画、るしあに見せたらどう反応するだろう？ <br> 甘々と稲妻　原作はどうなったかしらん <br> みなみけ　ねねちがいけるならいけるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:14.87 ID:E79mfSre0<> ○○良っ！の利便性 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:15.15 ID:BXuldL+t0<> みこち～(´・ω:;.:... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:16.34 ID:uBg/WKt30<> ぺっさんしぐれういに負けてら <br> 勝率50%じゃそりゃそうか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:17.68 ID:yNxSceYH0<> <a href="../test/read.cgi/livemegami/1672410002/916" rel="noopener noreferrer" target="_blank">&gt;&gt;916</a> <br> 本当は分かってるだろ <br> みこちのためなら印象操作が優先されるというだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:21.67 ID:zZP7FKe90<> ｷﾞｼｼ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:21.88 ID:5Yc+SKpL0<> <a href="../test/read.cgi/livemegami/1672410002/880" rel="noopener noreferrer" target="_blank">&gt;&gt;880</a> <br> ランクマなんて1割勝てればいい方だと思ってた <br> マッチングかなり良くなったんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:23.60 ID:hxlxw9NQ0<> お前ら正解は一年後始まってるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:29.02 ID:SE1Fi3Vx0<> ペパーはエリアゼロに降りる時真っ先にライドしたのまだ許してないが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:32.18 ID:oPMdA2DE0<> <a href="../test/read.cgi/livemegami/1672410002/909" rel="noopener noreferrer" target="_blank">&gt;&gt;909</a> <br> ハイボに入ると厳しいと思うよ <br> 正直てんねん持ち中心のごり押しで楽勝だと思うけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:32.50 ID:DEc4EciM0<> <a href="../test/read.cgi/livemegami/1672410002/919" rel="noopener noreferrer" target="_blank">&gt;&gt;919</a> <br> 悪かったってそんなむきにならんでも <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:48:33.68 ID:slngCBX10<> <a href="../test/read.cgi/livemegami/1672410002/909" rel="noopener noreferrer" target="_blank">&gt;&gt;909</a>,936 <br> そうなのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:41.91 ID:CraXVbkk0<> エンディング来ます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:45.99 ID:xa0+As5g0<> これもうペクス解禁していいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:47.57 ID:3HrgmSgj0<> GTA思い出すわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:47.69 ID:68vDXmmk0<> <a href="../test/read.cgi/livemegami/1672410002/923" rel="noopener noreferrer" target="_blank">&gt;&gt;923</a> <br> まあ又蘇ってくんだろ <br> それまではガイガイしようぜ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:48:50.03 ID:Rl/2VA1S0<> ここスタンド・バイ・ミー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:51.62 ID:m/bfE4qc0<> <a href="../test/read.cgi/livemegami/1672410002/920" rel="noopener noreferrer" target="_blank">&gt;&gt;920</a> <br> じゃあどうせ負けやな&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:48:55.65 ID:CwXAJxK00<> <a href="../test/read.cgi/livemegami/1672410002/894" rel="noopener noreferrer" target="_blank">&gt;&gt;894</a> <br> <a href="../test/read.cgi/livemegami/1672410002/944" rel="noopener noreferrer" target="_blank">&gt;&gt;944</a> <br> (  ･&#7620;&#7109;･&#7621; )怖いよ <br> <a href="../test/read.cgi/livemegami/1672410002/946" rel="noopener noreferrer" target="_blank">&gt;&gt;946</a> <br> (  ･&#7620;&#7109;･&#7621; )それは確かに <>
