名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/01/27(金) 22:42:20.87 ID:yy5GyaAj0<> みてください <>んなクラ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:24.10 ID:YwJDMTFK0<> 星街すいせい&#9732;ホロライブ0期生 @suisei_hosimati (2023/01/27 22:59:44) <br> 最後のリハが終わりました！ <br>  <br> 明日ほんとにほんとにほんとに頑張るので、ぜひ見に来てください!! <br> 楽しい夜になりますように&#127769; <br>  <br> 今日は早寝&#128554;&#128164; <br>  <br> ============ <br>  <br> &#9732;1/28 2ndソロライブ <br> http://suisei2ndlive.hololivepro.com <br>  <br> &#128317;配信チケット発売中&#128317; <br> http://suisei2ndlive.hololivepro.com/tickets/ <br> 今だけ二割引き&#10024; <br>  <br> #ぎらぎらほしまち <br> https://pbs.twimg.com/media/Fne-eVsaAAIrALq.jpg <br> http://twitter.com/suisei_hosimati/status/1618972024029986818 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:24.05 ID:unKx35Oc0<> <a href="../test/read.cgi/livemegami/1674826940/762" rel="noopener noreferrer" target="_blank">&gt;&gt;762</a> <br> ジョーカー・・・ <br> すまんパスするわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:25.74 ID:aonpdnGF0<> <a href="../test/read.cgi/livemegami/1674826940/830" rel="noopener noreferrer" target="_blank">&gt;&gt;830</a> <br> 楽しんでんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:25.46 ID:PiEcNetq0<> あの <br>  <br>  <br> あくたん3連勝です <br> あくアンまだ謝らないの？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:28.72 ID:KVJaLOZ60<> <a href="../test/read.cgi/livemegami/1674826940/761" rel="noopener noreferrer" target="_blank">&gt;&gt;761</a> <br> それは <br>  <br> そう&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:00:30.13 ID:AVT5AMSd0<> あくたんって処女？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:32.30 ID:eD71jehm0<> <a href="../test/read.cgi/livemegami/1674826940/809" rel="noopener noreferrer" target="_blank">&gt;&gt;809</a> <br> マリンの数字あるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:00:32.30 ID:pDmvXe3+0<> <a href="../test/read.cgi/livemegami/1674826940/762" rel="noopener noreferrer" target="_blank">&gt;&gt;762</a> <br> あれ！？ <br> オーカーンのやつでジョーカーの名前も出てたよな！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:34.31 ID:lluK9PCv0<> <a href="../test/read.cgi/livemegami/1674826940/832" rel="noopener noreferrer" target="_blank">&gt;&gt;832</a> <br> 旧鯖やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:00:35.37 ID:OPy28/GR0<> <a href="../test/read.cgi/livemegami/1674826940/672" rel="noopener noreferrer" target="_blank">&gt;&gt;672</a> <br> あんぽんたんも黒歴史になりつつある&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:36.66 ID:/XaqKUEe0<> ブラウニーはモビルトレースシステムなのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:00:42.22 ID:DmedoLes0<> <a href="../test/read.cgi/livemegami/1674826940/851" rel="noopener noreferrer" target="_blank">&gt;&gt;851</a> <br> サフゴを乱数1発に入れるためのテラバやな一応 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:46.09 ID:X7InY8+A0<> 日南、時間通り始まるだけ始まりました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:46.99 ID:/E0VTIDL0<> 公式に上がってるPVいきなりホロスタの嵐で草 <br> 露骨すぎて引くわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:46.92 ID:wO8bTWZ/0<> あくたん <br> 勝率100 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:00:48.20 ID:ogIpxKYN0<> なんかもっとこうスマホ落としただけなのにCIAに追われる男の映画とかさ <br> ゾンビのギャルに殺される童貞大学生の映画とか見てえーよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:48.40 ID:hub5+Law0<> <a href="../test/read.cgi/livemegami/1674826940/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> 3月まで休止してたらホロプロ史上最長休止期間になるからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:48.51 ID:LfdhT0bU0<> ジョーカーまじかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:49.15 ID:N5wZx3aG0<> <a href="../test/read.cgi/livemegami/1674826940/826" rel="noopener noreferrer" target="_blank">&gt;&gt;826</a> <br> こういうとこ出来ていればとっくに一軍になってたんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:49.93 ID:9sudUK3Z0<> <a href="../test/read.cgi/livemegami/1674826940/762" rel="noopener noreferrer" target="_blank">&gt;&gt;762</a> <br> ジョーカーはセンスいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:51.73 ID:V5AMrKq90<> ドラゴンアローゴリ押すならドラゴンテラスにして鉢巻にしろ&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:00:51.73 ID:fiIAm6ck0<> <a href="../test/read.cgi/livemegami/1674826940/786" rel="noopener noreferrer" target="_blank">&gt;&gt;786</a> <br> 今日の放送見て中身変わったのかと思ったよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:52.47 ID:BzhGUqav0<> <a href="../test/read.cgi/livemegami/1674826940/833" rel="noopener noreferrer" target="_blank">&gt;&gt;833</a> <br> 防音室だから遠慮するわけ無いだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:54.94 ID:n2Nt3Tsm0<> そこまで興味ないのに何で始めたんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:55.77 ID:L2zPUSF40<> <a href="../test/read.cgi/livemegami/1674826940/844" rel="noopener noreferrer" target="_blank">&gt;&gt;844</a> <br> このペースだと今日中にマスターいける? <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:56.68 ID:Pl6yBEG10<> お前らは洋画とかドラマ吹替でみるタイプ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:57.15 ID:BHvpvK8p0<> ジョーカーつまらんとかマジ？ <br> ホロアン民ってもしかして女の子ばっかりなのか？&#129300; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:00:57.97 ID:YcCSDXuJ0<> ランクマするならちょっとは勉強してからやると思ってました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:00:58.00 ID:R9GiOebx0<> <a href="../test/read.cgi/livemegami/1674826940/864" rel="noopener noreferrer" target="_blank">&gt;&gt;864</a> <br> 漢字ガイガイされるし字幕読むのだるいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:01.79 ID:PiEcNetq0<> <a href="../test/read.cgi/livemegami/1674826940/880" rel="noopener noreferrer" target="_blank">&gt;&gt;880</a> <br> チケット2割引きってことは売れてないんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:02.87 ID:wzQ8zAdr0<> 久しぶりにめごちと映画見るわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:04.47 ID:F1mQ8Tlj0<> <a href="../test/read.cgi/livemegami/1674826940/5" rel="noopener noreferrer" target="_blank">&gt;&gt;5</a> <br> 底辺理論 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:06.86 ID:l6jSJtj50<> ジョーカーはただただ弱男にダメージ与えるだけの映画 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:01:11.32 ID:orG9wlXf0<> <a href="../test/read.cgi/livemegami/1674826940/856" rel="noopener noreferrer" target="_blank">&gt;&gt;856</a> <br> 通常配信見てないからそんなん分からんわ <br> せめて朝とかに予定出してくれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:11.87 ID:skuZUKLx0<> ジバコイルにはしないんですか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:12.65 ID:O0xAA+bL0<> ラミィ色々言われまくったから事あるごとにスクショしてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:15.54 ID:K5jnfgEP0<> <a href="../test/read.cgi/livemegami/1674826940/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> いつまでも休んでいいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:17.71 ID:DV8sqKpF0<> <a href="../test/read.cgi/livemegami/1674826940/582" rel="noopener noreferrer" target="_blank">&gt;&gt;582</a> <br> 仕事舐めてんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:21.18 ID:JuMVscrM0<> みこち同時視聴ジョーカーか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:21.69 ID:wzQ8zAdr0<> でもジョーカーはラミィと見たかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:22.24 ID:aonpdnGF0<> <a href="../test/read.cgi/livemegami/1674826940/871" rel="noopener noreferrer" target="_blank">&gt;&gt;871</a> <br> でかぬちゃんにしばかれるやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:01:22.47 ID:zXBnfgIj0<> <a href="../test/read.cgi/livemegami/1674826940/848" rel="noopener noreferrer" target="_blank">&gt;&gt;848</a> <br> 3回だったはず <br> 当時数えてたから覚えてる <br> あの頃はぺこらとココが2万超え1回ずつだけであくあが王だった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:23.11 ID:RScSMyjm0<> <a href="../test/read.cgi/livemegami/1674826940/883" rel="noopener noreferrer" target="_blank">&gt;&gt;883</a> <br> モンボ級なら小学生でも3連勝できるわ <br> 全勝マスボ到達で初めてイキれる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:01:24.03 ID:l7dAxxAJ0<> ジョーカーは共感性羞恥もってるやつは死ねる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:24.96 ID:Q6EpoEwf0<> (  ･&#7620;&#7109;･&#7621; )サーフゴーじゃない方のやついるじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:25.25 ID:vvq0v8Op0<> <a href="../test/read.cgi/livemegami/1674826940/817" rel="noopener noreferrer" target="_blank">&gt;&gt;817</a> <br> 俺もゲームで自分のリプレイ見かえすと良くないところよく見つかるしな <br> 観戦は楽なもんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:27.16 ID:eD71jehm0<> <a href="../test/read.cgi/livemegami/1674826940/903" rel="noopener noreferrer" target="_blank">&gt;&gt;903</a> <br> たまに配信しないとメンシ切られるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:37.92 ID:Pkr5sRvB0<> <a href="../test/read.cgi/livemegami/1674826940/809" rel="noopener noreferrer" target="_blank">&gt;&gt;809</a> <br> 単枠コラボならマリンバフで数字出るだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:01:38.65 ID:pDmvXe3+0<> 利香さんも始まった！ <br> 日南と被るの初めてだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:39.19 ID:sJJg6oag0<> <a href="../test/read.cgi/livemegami/1674826940/857" rel="noopener noreferrer" target="_blank">&gt;&gt;857</a> <br> いや、努力は認めてるけど <br> なんならアンスレで変に持ち上げてるやつのせいで叩かれる機会増えてショックだぞ <br> アンスレで持ち上げてるやつは応援したいのかただのアンチなのかわからんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:40.37 ID:+bKufCOk0<> あくたん配信しなさすぎてアンスレ民に普段の配信の仕方忘れられてるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:41.52 ID:lzBNWp+m0<> ジョーカーいいやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:01:45.26 ID:x0u4I3K+0<> <a href="../test/read.cgi/livemegami/1674826940/832" rel="noopener noreferrer" target="_blank">&gt;&gt;832</a> <br> ばあああああああああああか <br> 旧鯖でーす <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:46.82 ID:rqF7SxzH0<> みこちのジョーカーの反応楽しみだな <br>  <br> これ弱者男性に対する <br> リトマス紙みたいな内容だからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:47.32 ID:lt55pEDn0<> フレアのマイクラ画面眩しくて辛いんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:48.68 ID:9sudUK3Z0<> <a href="../test/read.cgi/livemegami/1674826940/906" rel="noopener noreferrer" target="_blank">&gt;&gt;906</a> <br> 弱者男性にブッ刺さりな映画ジョーカー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:50.32 ID:vIZ7a2+R0<> スカーフレアコイルはガチで強かったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:53.57 ID:SuBkS9dz0<> <a href="../test/read.cgi/livemegami/1674826940/905" rel="noopener noreferrer" target="_blank">&gt;&gt;905</a> <br> 吹き替えで英字幕&#129392; <br> これが1番勉強になる&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:55.09 ID:HngMcD1A0<> んなたん烈海王です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:01:55.50 ID:biTar58E0<> ホロスタENが3D化しているという衝撃 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:01:56.28 ID:fiIAm6ck0<> <a href="../test/read.cgi/livemegami/1674826940/922" rel="noopener noreferrer" target="_blank">&gt;&gt;922</a> <br> アンチ乙 <br> モンボじゃなくてビギナーだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:01:59.56 ID:Fc1Azlqv0<> あくあは隻狼も壺もAPEXも、何なら定期歌枠やってたから歌も <br> 努力も見せて成果も出すから良かったのに休んでるのに急にマスボ目指します <br> →こよ以下ラジコンですって何見せたいのか全く分からないし見る気も起きないんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:01:59.57 ID:DXHw1XAq0<> 年収億あるやつと一緒に見るジョーカーはダメージ倍増しそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:02:08.08 ID:X06bt5Od0<> 最近レアバフ全然起用してないな <br> これつまり箱の衰退ってことだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:02:08.54 ID:wgkLIvLG0<> <a href="../test/read.cgi/livemegami/1674826940/825" rel="noopener noreferrer" target="_blank">&gt;&gt;825</a> <br> まったりモードのルーナはこんなもんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:02:09.22 ID:3M8f/2mC0<> 山田ってヴァロゴールドすら行けないレベルだぞ <br> 大手Vでそんな奴おらん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:02:10.67 ID:eD71jehm0<> <a href="../test/read.cgi/livemegami/1674826940/862" rel="noopener noreferrer" target="_blank">&gt;&gt;862</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 23:02:10.28 ID:WGDtz5Im0<> みこちジョーカーマジか <br>  <br> みるか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 23:02:10.92 ID:GbhwDxy20<> みこち俺寝ちゃうよ… <>
